运动量,活跃时长,活跃状态,温度,电压,时间
193099,128422,4,3602,3143,2021-11-10 04:23:08
193107,128422,4,3611,3146,2021-11-10 04:28:17
193109,128422,4,3624,3144,2021-11-10 04:33:16
193148,128434,0,3639,3146,2021-11-10 04:38:15
193173,128444,4,3599,3148,2021-11-10 04:43:14
193176,128444,4,3548,3145,2021-11-10 04:48:12
193177,128444,4,3521,3142,2021-11-10 04:53:21
193186,128444,4,3518,3145,2021-11-10 04:58:20
193246,128444,4,3510,3145,2021-11-10 05:03:20
193255,128444,4,3505,3138,2021-11-10 05:08:19
193339,128460,0,3501,3144,2021-11-10 05:13:17
193419,128508,4,3501,3144,2021-11-10 05:18:16
193429,128508,4,3500,3142,2021-11-10 05:23:24
193503,128520,4,3475,3143,2021-11-10 05:28:23
193536,128520,4,3498,3147,2021-11-10 05:33:22
193539,128520,4,3506,3145,2021-11-10 05:38:20
193566,128520,4,3510,3145,2021-11-10 05:43:19
193607,128520,4,3530,3143,2021-11-10 05:48:27
193777,128592,0,3501,3142,2021-11-10 05:53:26
193907,128592,4,3489,3146,2021-11-10 05:58:24
193998,128638,4,3487,3147,2021-11-10 06:03:23
193999,128638,4,3501,3141,2021-11-10 06:08:21
194171,128800,0,3465,3143,2021-11-10 06:13:30
194468,129097,0,3429,3143,2021-11-10 06:18:28
194756,129366,0,3440,3142,2021-11-10 06:23:27
195047,129656,0,3466,3145,2021-11-10 06:28:25
195237,129727,0,3482,3147,2021-11-10 06:33:24
195331,129747,4,3566,3142,2021-11-10 06:38:32
195489,129832,0,3583,3142,2021-11-10 06:43:31
195578,129877,0,3590,3145,2021-11-10 06:48:30
195690,129877,4,3571,3143,2021-11-10 06:53:28
195857,129899,4,3584,3140,2021-11-10 06:58:27
195988,129930,0,3546,3142,2021-11-10 07:03:35
196109,129958,4,3528,3144,2021-11-10 07:08:34
196245,129998,0,3521,3141,2021-11-10 07:13:32
196374,130090,0,3533,3143,2021-11-10 07:18:31
196504,130142,0,3507,3140,2021-11-10 07:23:29
196526,130142,4,3557,3142,2021-11-10 07:28:38
196552,130142,4,3571,3140,2021-11-10 07:33:36
196568,130142,4,3586,3141,2021-11-10 07:38:35
196683,130195,4,3581,3144,2021-11-10 07:43:34
196933,130401,0,3586,3142,2021-11-10 07:48:32
197143,130564,0,3597,3143,2021-11-10 07:53:41
197366,130706,0,3602,3140,2021-11-10 07:58:39
197378,130706,4,3595,3143,2021-11-10 08:03:38
197417,130706,4,3610,3142,2021-11-10 08:08:36
197475,130706,4,3611,3141,2021-11-10 08:13:35
197530,130731,0,3599,3143,2021-11-10 08:18:43
197617,130731,4,3600,3138,2021-11-10 08:23:42
197686,130791,0,3615,3143,2021-11-10 08:28:40
197833,130861,0,3615,3143,2021-11-10 08:33:39
197924,130871,4,3631,3139,2021-11-10 08:38:37
198172,131054,0,3626,3142,2021-11-10 08:43:46
198351,131160,0,3622,3140,2021-11-10 08:48:44
198365,131160,4,3606,3142,2021-11-10 08:53:43
198418,131184,0,3579,3140,2021-11-10 08:58:42
198427,131184,4,3588,3142,2021-11-10 09:03:40
198427,131184,4,3592,3142,2021-11-10 09:08:49
198432,131184,4,3600,3142,2021-11-10 09:13:47
198455,131202,4,3591,3143,2021-11-10 09:18:46
198456,131202,4,3593,3139,2021-11-10 09:23:44
198554,131229,0,3590,3141,2021-11-10 09:28:43
198602,131229,4,3584,3140,2021-11-10 09:33:51
198602,131229,4,3579,3139,2021-11-10 09:38:50
198615,131229,4,3581,3145,2021-11-10 09:43:48
198615,131229,4,3584,3140,2021-11-10 09:48:47
198616,131229,4,3595,3142,2021-11-10 09:53:45
198649,131229,4,3547,3139,2021-11-10 09:58:54
198697,131229,4,3553,3140,2021-11-10 10:03:52
198779,131264,4,3559,3142,2021-11-10 10:08:51
198881,131313,0,3544,3141,2021-11-10 10:13:50
198962,131379,0,3542,3140,2021-11-10 10:18:48
199200,131537,0,3551,3140,2021-11-10 10:23:57
199274,131550,4,3562,3139,2021-11-10 10:28:55
199340,131550,4,3564,3138,2021-11-10 10:33:54
199425,131550,4,3573,3142,2021-11-10 10:38:52
199571,131577,4,3575,3141,2021-11-10 10:43:51
199597,131577,4,3579,3139,2021-11-10 10:48:59
199619,131577,4,3530,3139,2021-11-10 10:53:58
199651,131577,4,3567,3141,2021-11-10 10:58:56
199661,131577,4,3572,3141,2021-11-10 11:03:55
199679,131577,4,3573,3142,2021-11-10 11:08:53
199681,131577,4,3557,3142,2021-11-10 11:14:02
199681,131577,4,3566,3144,2021-11-10 11:19:00
199681,131577,4,3578,3143,2021-11-10 11:23:59
199681,131577,4,3571,3139,2021-11-10 11:28:58
199737,131577,4,3567,3140,2021-11-10 11:33:56
199814,131593,0,3568,3138,2021-11-10 11:39:05
199866,131593,4,3564,3137,2021-11-10 11:44:03
199949,131593,4,3555,3140,2021-11-10 11:49:02
200105,131659,4,3550,3143,2021-11-10 11:54:00
200141,131675,4,3561,3141,2021-11-10 11:58:59
200183,131675,4,3571,3142,2021-11-10 12:04:07
200253,131687,4,3580,3142,2021-11-10 12:09:06
200384,131737,0,3535,3140,2021-11-10 12:14:04
200492,131737,4,3512,3139,2021-11-10 12:19:03
200510,131751,4,3514,3142,2021-11-10 12:24:02
200596,131771,0,3530,3142,2021-11-10 12:29:10
200672,131796,4,3537,3139,2021-11-10 12:34:09
200698,131796,4,3539,3141,2021-11-10 12:39:07
200738,131796,4,3514,3141,2021-11-10 12:44:06
200957,131945,0,3516,3140,2021-11-10 12:49:04
201177,132065,0,3528,3141,2021-11-10 12:54:13
201229,132065,4,3528,3141,2021-11-10 12:59:11
201271,132100,4,3355,3142,2021-11-10 13:04:10
201274,132100,4,3431,3143,2021-11-10 13:09:09
201293,132100,4,3460,3144,2021-11-10 13:14:07
201341,132120,4,3449,3141,2021-11-10 13:19:16
201355,132120,4,3492,3143,2021-11-10 13:24:14
201559,132202,0,3512,3142,2021-11-10 13:29:13
201853,132487,0,3508,3138,2021-11-10 13:34:11
202145,132766,0,3535,3139,2021-11-10 13:39:10
202441,133059,0,3570,3140,2021-11-10 13:44:18
202706,133247,0,3597,3138,2021-11-10 13:49:17
202858,133298,0,3595,3142,2021-11-10 13:54:15
203018,133359,0,3590,3140,2021-11-10 13:59:14
203129,133369,4,3549,3140,2021-11-10 14:04:13
203194,133369,4,3434,3140,2021-11-10 14:09:21
203204,133369,4,3522,3141,2021-11-10 14:14:20
203336,133380,4,3503,3140,2021-11-10 14:19:18
203589,133559,0,3540,3141,2021-11-10 14:24:17
203709,133586,0,3543,3141,2021-11-10 14:29:15
203920,133677,0,3557,3142,2021-11-10 14:34:24
204075,133763,0,3558,3140,2021-11-10 14:39:22
204118,133763,4,3562,3142,2021-11-10 14:44:21
204235,133795,4,3553,3139,2021-11-10 14:49:20
204429,133871,0,3475,3144,2021-11-10 14:54:18
204616,133928,0,3449,3140,2021-11-10 14:59:27
204793,134011,0,3456,3142,2021-11-10 15:04:25
204996,134110,0,3487,3139,2021-11-10 15:09:24
205101,134132,4,3481,3140,2021-11-10 15:14:22
205151,134143,4,3478,3139,2021-11-10 15:19:21
205161,134143,4,3480,3141,2021-11-10 15:24:29
205161,134143,4,3487,3142,2021-11-10 15:29:28
205161,134143,4,3490,3140,2021-11-10 15:34:26
205170,134143,4,3488,3139,2021-11-10 15:39:25
205171,134143,4,3489,3140,2021-11-10 15:44:24
205171,134143,4,3480,3141,2021-11-10 15:49:32
205181,134143,4,3474,3140,2021-11-10 15:54:31
205203,134143,4,3456,3137,2021-11-10 15:59:29
205250,134143,4,3380,3143,2021-11-10 16:04:28
205320,134143,4,3371,3136,2021-11-10 16:09:26
205323,134143,4,3363,3139,2021-11-10 16:14:35
205323,134143,4,3366,3144,2021-11-10 16:19:43
205324,134143,4,3376,3141,2021-11-10 16:24:32
205324,134143,4,3389,3140,2021-11-10 16:29:31
205438,134193,0,3391,3139,2021-11-10 16:34:29
205485,134193,4,3430,3141,2021-11-10 16:39:38
205574,134207,0,3501,3140,2021-11-10 16:44:36
205699,134244,0,3501,3141,2021-11-10 16:49:35
205845,134277,4,3481,3142,2021-11-10 16:54:33
205934,134315,4,3443,3139,2021-11-10 16:59:33
205935,134315,4,3449,3140,2021-11-10 17:04:40
205935,134315,4,3449,3140,2021-11-10 17:09:38
205979,134327,0,3465,3141,2021-11-10 17:14:46
206013,134327,4,3463,3136,2021-11-10 17:19:43
206038,134327,4,3465,3143,2021-11-10 17:24:41
206046,134327,4,3490,3140,2021-11-10 17:29:49
206055,134327,4,3510,3140,2021-11-10 17:34:46
206066,134327,4,3511,3141,2021-11-10 17:39:54
206082,134327,4,3568,3138,2021-11-10 17:44:52
206090,134327,4,3608,3140,2021-11-10 17:49:49
206092,134327,4,3685,3141,2021-11-10 17:57:36
206181,134388,0,3659,3144,2021-11-10 18:02:23
206485,134689,0,3535,3143,2021-11-10 18:07:31
206758,134924,0,3519,3139,2021-11-10 18:12:29
207032,135173,0,3528,3141,2021-11-10 18:17:36
207298,135395,0,3544,3141,2021-11-10 18:22:34
207404,135395,4,3561,3140,2021-11-10 18:27:31
207513,135395,4,3553,3142,2021-11-10 18:32:39
207588,135408,4,3546,3139,2021-11-10 18:37:37
207696,135408,4,3573,3142,2021-11-10 18:42:44
207781,135456,0,3571,3140,2021-11-10 18:47:42
207789,135456,4,3571,3140,2021-11-10 18:52:40
207791,135456,4,3573,3139,2021-11-10 18:57:47
207825,135456,4,3586,3138,2021-11-10 19:02:45
207864,135469,4,3635,3138,2021-11-10 19:07:53
207870,135469,4,3655,3140,2021-11-10 19:12:50
207873,135469,4,3720,3140,2021-11-10 19:17:48
207873,135469,4,3731,3139,2021-11-10 19:22:55
207873,135469,4,3722,3140,2021-11-10 19:27:53
207874,135469,4,3718,3140,2021-11-10 19:33:00
207875,135469,4,3712,3140,2021-11-10 19:37:58
207875,135469,4,3722,3140,2021-11-10 19:42:56
207878,135469,4,3712,3140,2021-11-10 19:48:03
207884,135469,4,3718,3144,2021-11-10 19:53:01
207889,135469,4,3718,3139,2021-11-10 19:58:08
207889,135469,4,3714,3144,2021-11-10 20:03:06
207889,135469,4,3716,3138,2021-11-10 20:08:04
207889,135469,4,3714,3145,2021-11-10 20:13:11
207889,135469,4,3712,3140,2021-11-10 20:18:09
207898,135469,4,3718,3140,2021-11-10 20:23:16
207901,135469,4,3712,3141,2021-11-10 20:28:14
207901,135469,4,3725,3143,2021-11-10 20:33:12
207901,135469,4,3724,3139,2021-11-10 20:38:19
207901,135469,4,3729,3141,2021-11-10 20:43:17
207901,135469,4,3722,3146,2021-11-10 20:48:24
207901,135469,4,3720,3142,2021-11-10 20:53:22
207901,135469,4,3718,3138,2021-11-10 20:58:20
207901,135469,4,3716,3145,2021-11-10 21:03:27
207901,135469,4,3716,3144,2021-11-10 21:08:25
207901,135469,4,3722,3142,2021-11-10 21:13:32
207916,135469,4,3722,3139,2021-11-10 21:18:30
207916,135469,4,3731,3143,2021-11-10 21:23:28
207916,135469,4,3740,3145,2021-11-10 21:28:35
207916,135469,4,3731,3140,2021-11-10 21:33:33
207916,135469,4,3737,3146,2021-11-10 21:38:40
207916,135469,4,3733,3144,2021-11-10 21:43:38
207919,135469,4,3740,3144,2021-11-10 21:48:36
207924,135469,4,3735,3146,2021-11-10 21:53:43
207927,135469,4,3723,3148,2021-11-10 21:58:41
207927,135469,4,3731,3143,2021-11-10 22:03:48
207927,135469,4,3724,3145,2021-11-10 22:08:46
207929,135469,4,3725,3145,2021-11-10 22:13:44
207932,135469,4,3731,3141,2021-11-10 22:18:51
207932,135469,4,3725,3144,2021-11-10 22:23:49
207942,135469,4,3716,3143,2021-11-10 22:28:56
207942,135469,4,3729,3142,2021-11-10 22:33:54
207942,135469,4,3722,3141,2021-11-10 22:38:52
207942,135469,4,3725,3144,2021-11-10 22:43:59
207942,135469,4,3729,3146,2021-11-10 22:48:57
207942,135469,4,3718,3143,2021-11-10 22:54:04
207942,135469,4,3712,3146,2021-11-10 22:59:02
207942,135469,4,3718,3144,2021-11-10 23:04:00
207945,135469,4,3712,3143,2021-11-10 23:09:07
207945,135469,4,3705,3141,2021-11-10 23:14:05
207957,135469,4,3707,3142,2021-11-10 23:19:12
207967,135469,4,3709,3139,2021-11-10 23:24:10
207974,135469,4,3712,3142,2021-11-10 23:29:08
207974,135469,4,3705,3147,2021-11-10 23:34:15
207974,135469,4,3720,3147,2021-11-10 23:39:13
207974,135469,4,3720,3144,2021-11-10 23:44:20
208024,135494,0,3700,3143,2021-11-10 23:49:28
208082,135494,4,3644,3141,2021-11-10 23:54:16
208184,135548,4,3622,3145,2021-11-10 23:59:23
208206,135548,4,3624,3143,2021-11-11 00:04:21
208210,135548,4,3619,3143,2021-11-11 00:09:28
208234,135548,4,3619,3142,2021-11-11 00:14:26
208260,135548,4,3535,3145,2021-11-11 00:19:24
208313,135566,4,3528,3143,2021-11-11 00:24:31
208313,135566,4,3523,3142,2021-11-11 00:29:29
208314,135566,4,3530,3142,2021-11-11 00:34:37
208319,135566,4,3531,3144,2021-11-11 00:39:34
208319,135566,4,3539,3140,2021-11-11 00:44:32
208319,135566,4,3548,3144,2021-11-11 00:49:40
208329,135576,4,3543,3142,2021-11-11 00:54:37
208329,135576,4,3542,3143,2021-11-11 00:59:45
208332,135576,4,3544,3142,2021-11-11 01:04:42
208412,135588,4,3447,3137,2021-11-11 01:09:40
208442,135598,4,3503,3139,2021-11-11 01:14:48
208444,135598,4,3512,3139,2021-11-11 01:19:45
208452,135598,4,3522,3140,2021-11-11 01:24:53
208456,135598,4,3517,3142,2021-11-11 01:29:51
208456,135598,4,3464,3142,2021-11-11 01:34:48
208458,135598,4,3443,3141,2021-11-11 01:39:56
208459,135598,4,3413,3142,2021-11-11 01:44:54
208461,135598,4,3442,3142,2021-11-11 01:50:01
208461,135598,4,3432,3139,2021-11-11 01:54:59
208470,135598,4,3420,3143,2021-11-11 01:59:57
208552,135608,4,3429,3139,2021-11-11 02:05:04
208568,135608,4,3472,3137,2021-11-11 02:10:02
208585,135608,4,3485,3142,2021-11-11 02:15:09
208616,135608,4,3418,3143,2021-11-11 02:20:07
208616,135608,4,3398,3141,2021-11-11 02:25:05
208620,135608,4,3388,3144,2021-11-11 02:30:12
208621,135608,4,3380,3140,2021-11-11 02:35:10
208621,135608,4,3426,3144,2021-11-11 02:40:18
208622,135608,4,3393,3142,2021-11-11 02:45:15
208632,135608,4,3384,3140,2021-11-11 02:50:13
208687,135619,4,3386,3142,2021-11-11 02:55:21
208702,135619,4,3459,3140,2021-11-11 03:00:18
208703,135619,4,3478,3141,2021-11-11 03:05:26
208773,135634,0,3461,3138,2021-11-11 03:10:24
208798,135634,4,3407,3141,2021-11-11 03:15:21
208815,135634,4,3472,3141,2021-11-11 03:20:29
208818,135634,4,3476,3143,2021-11-11 03:25:27
208818,135634,4,3460,3143,2021-11-11 03:30:34
208882,135634,4,3492,3142,2021-11-11 03:35:32
208952,135634,4,3497,3140,2021-11-11 03:40:30
208986,135634,4,3485,3143,2021-11-11 03:45:37
208986,135634,4,3492,3138,2021-11-11 03:50:35
208987,135634,4,3503,3141,2021-11-11 03:55:42
209001,135634,4,3494,3144,2021-11-11 04:00:40
209094,135645,4,3454,3138,2021-11-11 04:05:38
209177,135645,4,3424,3141,2021-11-11 04:10:45
209192,135645,4,3435,3142,2021-11-11 04:15:43
209205,135645,4,3427,3144,2021-11-11 04:20:51
209408,135765,0,3454,3145,2021-11-11 04:25:48
209595,135799,4,3474,3140,2021-11-11 04:30:46
209645,135799,4,3492,3138,2021-11-11 04:35:54
209655,135799,4,3505,3141,2021-11-11 04:40:51
209701,135817,0,3481,3142,2021-11-11 04:45:59
209725,135817,4,3476,3139,2021-11-11 04:50:58
209743,135817,4,3506,3141,2021-11-11 04:55:58
209809,135840,0,3493,3139,2021-11-11 05:00:57
209962,135919,4,3396,3140,2021-11-11 05:05:57
210251,136190,0,3375,3135,2021-11-11 05:11:06
210537,136457,0,3471,3140,2021-11-11 05:16:05
210820,136748,0,3508,3142,2021-11-11 05:21:05
211089,136971,0,3542,3138,2021-11-11 05:26:04
211240,136995,4,3542,3140,2021-11-11 05:31:04
211372,137019,0,3551,3144,2021-11-11 05:36:13
211469,137051,4,3548,3141,2021-11-11 05:41:13
211614,137118,0,3550,3140,2021-11-11 05:46:12
211758,137184,0,3546,3140,2021-11-11 05:51:11
211829,137184,4,3549,3140,2021-11-11 05:56:11
212045,137337,0,3537,3140,2021-11-11 06:01:20
212144,137435,4,3558,3144,2021-11-11 06:06:20
212199,137445,4,3528,3138,2021-11-11 06:11:19
212221,137445,4,3558,3134,2021-11-11 06:16:18
212224,137445,4,3542,3140,2021-11-11 06:21:18
212226,137445,4,3547,3140,2021-11-11 06:26:27
212280,137460,4,3555,3138,2021-11-11 06:31:27
212398,137472,4,3556,3139,2021-11-11 06:36:26
212409,137472,4,3568,3143,2021-11-11 06:41:35
212410,137472,4,3578,3142,2021-11-11 06:46:25
212456,137484,0,3579,3140,2021-11-11 06:51:34
212505,137484,4,3553,3143,2021-11-11 06:56:34
212506,137484,4,3655,3141,2021-11-11 07:01:33
212506,137484,4,3691,3142,2021-11-11 07:06:32
212506,137484,4,3712,3140,2021-11-11 07:11:32
212607,137494,4,3628,3144,2021-11-11 07:16:41
212675,137510,0,3578,3143,2021-11-11 07:21:40
212675,137510,4,3564,3142,2021-11-11 07:26:40
212680,137510,4,3559,3143,2021-11-11 07:31:39
212720,137510,4,3542,3141,2021-11-11 07:36:39
212895,137584,0,3552,3142,2021-11-11 07:41:48
213034,137674,0,3561,3142,2021-11-11 07:46:48
213249,137810,0,3550,3140,2021-11-11 07:51:47
213465,137957,0,3566,3140,2021-11-11 07:56:46
213522,137974,4,3575,3141,2021-11-11 08:01:46
213533,137974,4,3610,3144,2021-11-11 08:06:55
213552,137974,4,3620,3143,2021-11-11 08:11:54
213605,137990,4,3666,3143,2021-11-11 08:16:54
213647,137990,4,3664,3138,2021-11-11 08:21:53
213656,137990,4,3633,3144,2021-11-11 08:26:52
213746,138000,4,3606,3142,2021-11-11 08:32:02
213776,138000,4,3590,3137,2021-11-11 08:37:01
213889,138034,0,3595,3138,2021-11-11 08:42:01
214121,138226,0,3586,3140,2021-11-11 08:47:00
214345,138395,0,3584,3142,2021-11-11 08:52:00
214523,138556,0,3581,3142,2021-11-11 08:57:09
214745,138748,0,3588,3142,2021-11-11 09:02:08
214850,138761,4,3600,3139,2021-11-11 09:07:08
214927,138771,4,3586,3139,2021-11-11 09:12:07
215004,138796,4,3580,3141,2021-11-11 09:17:07
215019,138796,4,3593,3142,2021-11-11 09:22:16
215021,138796,4,3566,3142,2021-11-11 09:27:16
215046,138796,4,3553,3140,2021-11-11 09:32:15
215046,138796,4,3555,3139,2021-11-11 09:37:14
215047,138796,4,3553,3141,2021-11-11 09:42:14
215047,138796,4,3566,3140,2021-11-11 09:47:23
215047,138796,4,3556,3138,2021-11-11 09:52:23
215065,138796,4,3537,3139,2021-11-11 09:57:22
215093,138796,4,3574,3144,2021-11-11 10:02:21
215169,138809,4,3566,3142,2021-11-11 10:07:21
215178,138809,4,3582,3140,2021-11-11 10:12:30
215282,138857,0,3595,3138,2021-11-11 10:17:30
215508,138977,0,3599,3136,2021-11-11 10:22:29
215741,139160,0,3593,3138,2021-11-11 10:27:29
215998,139406,0,3599,3140,2021-11-11 10:32:28
216121,139463,0,3593,3136,2021-11-11 10:37:37
216197,139463,4,3610,3140,2021-11-11 10:42:37
216320,139497,4,3608,3141,2021-11-11 10:47:36
216406,139497,4,3628,3139,2021-11-11 10:52:36
216439,139497,4,3602,3137,2021-11-11 10:57:35
216456,139497,4,3595,3139,2021-11-11 11:02:44
216479,139497,4,3588,3140,2021-11-11 11:07:44
216520,139497,4,3582,3140,2021-11-11 11:12:43
216521,139497,4,3593,3140,2021-11-11 11:17:43
216634,139507,4,3602,3137,2021-11-11 11:22:42
216797,139563,0,3591,3139,2021-11-11 11:27:51
216841,139563,4,3599,3138,2021-11-11 11:32:51
216852,139563,4,3610,3139,2021-11-11 11:37:50
216920,139584,4,3588,3138,2021-11-11 11:42:50
217135,139724,0,3588,3142,2021-11-11 11:47:49
217263,139801,0,3584,3140,2021-11-11 11:52:59
217287,139801,4,3602,3141,2021-11-11 11:57:58
217307,139801,4,3619,3142,2021-11-11 12:02:57
217342,139801,4,3626,3141,2021-11-11 12:07:57
217353,139801,4,3628,3140,2021-11-11 12:12:56
217381,139801,4,3624,3138,2021-11-11 12:18:06
217403,139801,4,3620,3137,2021-11-11 12:23:05
217494,139812,4,3631,3140,2021-11-11 12:28:05
217527,139812,4,3619,3138,2021-11-11 12:33:04
217631,139812,4,3620,3143,2021-11-11 12:38:03
217658,139812,4,3611,3138,2021-11-11 12:43:13
217770,139873,0,3602,3136,2021-11-11 12:48:12
217777,139873,4,3615,3140,2021-11-11 12:53:12
217780,139873,4,3631,3140,2021-11-11 12:58:11
217862,139888,4,3613,3139,2021-11-11 13:03:10
217944,139888,4,3591,3137,2021-11-11 13:08:20
218095,139911,0,3531,3138,2021-11-11 13:13:19
218218,139950,0,3506,3138,2021-11-11 13:18:19
218462,140136,0,3428,3139,2021-11-11 13:23:18
218767,140441,0,3405,3138,2021-11-11 13:28:27
219053,140711,0,3448,3140,2021-11-11 13:33:27
219330,140954,0,3470,3140,2021-11-11 13:38:26
219535,141027,0,3551,3138,2021-11-11 13:43:26
219689,141088,0,3547,3138,2021-11-11 13:48:25
219825,141148,4,3535,3140,2021-11-11 13:53:25
219856,141148,4,3570,3138,2021-11-11 13:58:34
219921,141175,0,3550,3138,2021-11-11 14:03:34
220103,141323,0,3595,3137,2021-11-11 14:08:33
220282,141438,0,3602,3139,2021-11-11 14:13:32
220533,141620,0,3610,3138,2021-11-11 14:18:32
220705,141683,4,3630,3139,2021-11-11 14:23:41
220892,141804,0,3622,3140,2021-11-11 14:28:41
221083,141940,0,3620,3135,2021-11-11 14:33:40
221251,142013,4,3631,3140,2021-11-11 14:38:39
221378,142013,4,3599,3137,2021-11-11 14:43:39
221516,142066,0,3628,3138,2021-11-11 14:48:48
221636,142126,4,3631,3140,2021-11-11 14:53:48
221709,142126,4,3620,3138,2021-11-11 14:58:47
221837,142200,0,3635,3141,2021-11-11 15:03:47
222049,142313,0,3648,3141,2021-11-11 15:08:46
222158,142333,4,3617,3142,2021-11-11 15:13:55
222376,142499,0,3626,3140,2021-11-11 15:18:55
222498,142521,4,3617,3140,2021-11-11 15:23:54
222625,142540,4,3619,3139,2021-11-11 15:28:54
222755,142564,0,3619,3141,2021-11-11 15:33:53
223021,142748,0,3620,3140,2021-11-11 15:39:02
223214,142867,0,3615,3138,2021-11-11 15:44:02
223266,142878,4,3606,3138,2021-11-11 15:49:01
223312,142878,4,3604,3135,2021-11-11 15:54:00
223317,142878,4,3631,3137,2021-11-11 15:59:00
223339,142878,4,3631,3138,2021-11-11 16:04:09
223439,142889,4,3620,3135,2021-11-11 16:09:09
223537,142933,0,3606,3139,2021-11-11 16:14:08
223556,142933,4,3588,3142,2021-11-11 16:19:07
223626,142943,4,3579,3138,2021-11-11 16:24:07
223733,142965,0,3539,3140,2021-11-11 16:29:16
223858,142992,4,3528,3139,2021-11-11 16:34:16
223940,143038,0,3527,3143,2021-11-11 16:39:15
224138,143169,0,3595,3135,2021-11-11 16:44:14
224147,143169,4,3602,3134,2021-11-11 16:49:15
224149,143169,4,3591,3137,2021-11-11 16:54:22
224151,143169,4,3597,3137,2021-11-11 16:59:19
224171,143169,4,3600,3139,2021-11-11 17:04:26
224179,143169,4,3617,3140,2021-11-11 17:09:23
224180,143169,4,3583,3141,2021-11-11 17:14:20
224196,143169,4,3602,3144,2021-11-11 17:19:27
224201,143169,4,3615,3138,2021-11-11 17:24:24
224210,143169,4,3610,3136,2021-11-11 17:29:31
224228,143169,4,3622,3137,2021-11-11 17:34:28
224265,143169,4,3575,3136,2021-11-11 17:39:26
224313,143180,4,3613,3136,2021-11-11 17:44:33
224322,143180,4,3620,3135,2021-11-11 17:49:30
224335,143180,4,3586,3139,2021-11-11 17:54:37
224339,143180,4,3564,3140,2021-11-11 18:02:02
224341,143180,4,3539,3138,2021-11-11 18:07:09
224607,143412,0,3551,3138,2021-11-11 18:12:06
224897,143703,0,3600,3139,2021-11-11 18:17:03
225194,143996,0,3608,3137,2021-11-11 18:22:10
225463,144209,0,3635,3138,2021-11-11 18:27:08
225642,144292,0,3644,3136,2021-11-11 18:32:14
225763,144308,4,3575,3139,2021-11-11 18:37:12
225857,144330,0,3600,3136,2021-11-11 18:42:09
225888,144348,4,3651,3139,2021-11-11 18:47:16
225908,144348,4,3685,3137,2021-11-11 18:52:13
225922,144348,4,3698,3140,2021-11-11 18:57:20
225924,144348,4,3709,3141,2021-11-11 19:02:17
225925,144348,4,3714,3135,2021-11-11 19:07:14
225925,144348,4,3725,3139,2021-11-11 19:12:21
