运动量,活跃时长,活跃状态,温度,电压,时间
289964,210452,4,3860,3206,2021/11/10 20:52
289971,210452,4,3861,3201,2021/11/10 20:57
289979,210452,4,3868,3202,2021/11/10 21:02
290057,210482,4,3872,3204,2021/11/10 21:07
290086,210482,4,3864,3206,2021/11/10 21:13
290157,210511,0,3874,3204,2021/11/10 21:20
290307,210588,4,3841,3204,2021/11/10 21:25
290334,210606,4,3855,3207,2021/11/10 21:30
290335,210606,4,3864,3203,2021/11/10 21:35
290357,210606,4,3871,3206,2021/11/10 21:40
290358,210606,4,3882,3207,2021/11/10 21:45
290358,210606,4,3888,3208,2021/11/10 21:50
290385,210606,4,3888,3206,2021/11/10 21:55
290548,210700,0,3887,3206,2021/11/10 22:00
290702,210798,0,3846,3204,2021/11/10 22:05
290707,210798,4,3855,3204,2021/11/10 22:10
290714,210798,4,3860,3207,2021/11/10 22:15
290717,210798,4,3862,3204,2021/11/10 22:20
290756,210798,4,3871,3206,2021/11/10 22:25
290811,210812,0,3886,3203,2021/11/10 22:30
290905,210833,4,3839,3206,2021/11/10 22:35
290998,210874,0,3832,3207,2021/11/10 22:40
291118,210944,0,3841,3204,2021/11/10 22:45
291242,210985,0,3823,3204,2021/11/10 22:50
291330,211024,4,3820,3209,2021/11/10 22:55
291389,211037,4,3816,3207,2021/11/10 23:00
291439,211047,0,3821,3209,2021/11/10 23:05
291593,211125,0,3818,3202,2021/11/10 23:10
291680,211147,4,3809,3204,2021/11/10 23:15
291807,211216,4,3818,3201,2021/11/10 23:20
291853,211216,4,3820,3203,2021/11/10 23:25
291909,211216,4,3816,3205,2021/11/10 23:30
291934,211216,4,3816,3206,2021/11/10 23:35
291965,211216,4,3821,3206,2021/11/10 23:40
292021,211226,4,3823,3205,2021/11/10 23:45
292102,211238,4,3821,3209,2021/11/10 23:50
292130,211238,4,3820,3206,2021/11/10 23:55
292158,211238,4,3818,3204,2021/11/11 0:00
292176,211238,4,3814,3205,2021/11/11 0:05
292178,211238,4,3812,3204,2021/11/11 0:10
292182,211238,4,3814,3204,2021/11/11 0:15
292238,211238,4,3814,3206,2021/11/11 0:20
292254,211238,4,3810,3207,2021/11/11 0:25
292312,211238,4,3816,3205,2021/11/11 0:30
292379,211238,4,3816,3204,2021/11/11 0:35
292389,211238,4,3812,3204,2021/11/11 0:41
292430,211238,4,3816,3205,2021/11/11 0:45
292440,211238,4,3816,3202,2021/11/11 0:50
292537,211272,4,3828,3205,2021/11/11 0:55
292558,211272,4,3820,3203,2021/11/11 1:00
292646,211353,0,3821,3203,2021/11/11 1:05
292698,211353,4,3825,3204,2021/11/11 1:11
292714,211353,4,3812,3207,2021/11/11 1:16
292757,211353,4,3814,3207,2021/11/11 1:21
292848,211373,4,3814,3204,2021/11/11 1:25
292878,211373,4,3812,3201,2021/11/11 1:30
292942,211373,4,3812,3204,2021/11/11 1:36
292994,211373,4,3832,3203,2021/11/11 1:41
293007,211373,4,3823,3203,2021/11/11 1:46
293029,211392,0,3826,3206,2021/11/11 1:51
293067,211392,4,3826,3204,2021/11/11 1:56
293148,211413,4,3810,3206,2021/11/11 2:01
293262,211423,4,3814,3207,2021/11/11 2:06
293305,211423,4,3820,3203,2021/11/11 2:11
293381,211459,4,3829,3202,2021/11/11 2:16
293386,211459,4,3812,3205,2021/11/11 2:21
293419,211459,4,3821,3204,2021/11/11 2:26
293461,211459,4,3818,3204,2021/11/11 2:31
293481,211459,4,3805,3207,2021/11/11 2:36
293504,211459,4,3809,3206,2021/11/11 2:41
293612,211459,4,3801,3206,2021/11/11 2:46
293681,211488,0,3798,3202,2021/11/11 2:51
293735,211488,4,3812,3207,2021/11/11 2:56
293739,211488,4,3794,3203,2021/11/11 3:01
293804,211504,4,3803,3205,2021/11/11 3:06
293820,211504,4,3800,3205,2021/11/11 3:11
293893,211514,4,3807,3207,2021/11/11 3:16
293907,211514,4,3803,3204,2021/11/11 3:21
293951,211514,4,3798,3204,2021/11/11 3:26
294059,211578,0,3778,3205,2021/11/11 3:31
294187,211626,4,3776,3206,2021/11/11 3:36
294232,211644,4,3847,3203,2021/11/11 3:41
294237,211644,4,3844,3202,2021/11/11 3:46
294393,211741,4,3814,3201,2021/11/11 3:51
294459,211754,4,3844,3206,2021/11/11 3:56
294468,211754,4,3870,3202,2021/11/11 4:01
294481,211754,4,3862,3209,2021/11/11 4:06
294538,211776,4,3839,3204,2021/11/11 4:11
294667,211824,0,3807,3204,2021/11/11 4:16
294682,211834,4,3810,3206,2021/11/11 4:21
294728,211834,4,3803,3207,2021/11/11 4:26
294741,211834,4,3805,3208,2021/11/11 4:31
294771,211834,4,3814,3207,2021/11/11 4:36
294777,211834,4,3812,3206,2021/11/11 4:41
294806,211834,4,3814,3208,2021/11/11 4:46
294906,211902,0,3827,3206,2021/11/11 4:51
295061,211954,4,3771,3206,2021/11/11 4:56
295299,212134,0,3730,3207,2021/11/11 5:01
295597,212430,0,3724,3205,2021/11/11 5:06
295893,212725,0,3692,3204,2021/11/11 5:11
296190,213021,0,3660,3207,2021/11/11 5:16
296500,213331,0,3645,3209,2021/11/11 5:21
296799,213630,0,3653,3211,2021/11/11 5:26
297058,213847,0,3663,3208,2021/11/11 5:31
297230,213970,0,3696,3206,2021/11/11 5:36
297290,213988,4,3717,3203,2021/11/11 5:41
297408,214054,0,3683,3202,2021/11/11 5:46
297543,214125,4,3712,3204,2021/11/11 5:51
297600,214136,4,3742,3209,2021/11/11 5:56
297697,214165,0,3736,3202,2021/11/11 6:01
297848,214210,0,3737,3205,2021/11/11 6:06
297907,214210,4,3748,3206,2021/11/11 6:11
297963,214210,4,3744,3207,2021/11/11 6:16
298049,214249,4,3750,3202,2021/11/11 6:21
298062,214249,4,3750,3207,2021/11/11 6:26
298080,214249,4,3757,3200,2021/11/11 6:31
298109,214249,4,3757,3205,2021/11/11 6:37
298137,214249,4,3753,3204,2021/11/11 6:41
298168,214249,4,3748,3205,2021/11/11 6:46
298189,214249,4,3748,3207,2021/11/11 6:51
298221,214249,4,3750,3205,2021/11/11 6:56
298226,214249,4,3746,3207,2021/11/11 7:02
298232,214249,4,3740,3207,2021/11/11 7:07
298261,214249,4,3755,3204,2021/11/11 7:12
298295,214249,4,3762,3204,2021/11/11 7:17
298308,214249,4,3769,3206,2021/11/11 7:22
298365,214249,4,3767,3205,2021/11/11 7:27
298412,214249,4,3753,3206,2021/11/11 7:32
298479,214259,4,3735,3208,2021/11/11 7:37
298590,214323,0,3707,3204,2021/11/11 7:42
298627,214323,4,3740,3206,2021/11/11 7:47
298645,214334,0,3748,3206,2021/11/11 7:52
298741,214353,0,3733,3206,2021/11/11 7:57
298796,214353,4,3792,3204,2021/11/11 8:02
298876,214353,4,3818,3204,2021/11/11 8:07
298897,214353,4,3830,3204,2021/11/11 8:12
298903,214353,4,3843,3201,2021/11/11 8:17
298903,214353,4,3805,3204,2021/11/11 8:22
298942,214353,4,3786,3206,2021/11/11 8:27
298970,214353,4,3784,3205,2021/11/11 8:32
298995,214366,4,3789,3206,2021/11/11 8:37
299150,214459,0,3783,3205,2021/11/11 8:42
299348,214580,0,3807,3203,2021/11/11 8:47
299405,214592,4,3818,3205,2021/11/11 8:52
299427,214603,4,3826,3205,2021/11/11 8:57
299461,214603,4,3836,3204,2021/11/11 9:02
299491,214603,4,3838,3203,2021/11/11 9:07
299492,214603,4,3845,3201,2021/11/11 9:12
299506,214603,4,3859,3207,2021/11/11 9:17
299517,214603,4,3848,3204,2021/11/11 9:22
299589,214628,4,3857,3205,2021/11/11 9:27
299773,214780,0,3837,3205,2021/11/11 9:32
299882,214827,0,3850,3204,2021/11/11 9:37
299917,214827,4,3859,3202,2021/11/11 9:42
300079,214952,0,3828,3201,2021/11/11 9:47
300221,214979,4,3830,3209,2021/11/11 9:52
300259,214993,4,3835,3207,2021/11/11 9:57
300318,215005,0,3830,3203,2021/11/11 10:02
300378,215044,4,3841,3201,2021/11/11 10:07
300398,215044,4,3842,3206,2021/11/11 10:12
300524,215072,0,3861,3206,2021/11/11 10:17
300671,215104,4,3812,3203,2021/11/11 10:22
300791,215136,0,3779,3202,2021/11/11 10:27
300914,215190,4,3782,3205,2021/11/11 10:32
300938,215190,4,3773,3206,2021/11/11 10:37
300980,215190,4,3777,3201,2021/11/11 10:42
301033,215220,4,3757,3204,2021/11/11 10:47
301069,215220,4,3753,3207,2021/11/11 10:52
301114,215231,4,3742,3207,2021/11/11 10:57
301198,215247,0,3694,3202,2021/11/11 11:02
301370,215370,0,3753,3207,2021/11/11 11:07
301418,215399,4,3770,3206,2021/11/11 11:12
301449,215399,4,3773,3206,2021/11/11 11:17
301504,215399,4,3789,3206,2021/11/11 11:22
301635,215473,0,3783,3206,2021/11/11 11:27
301758,215517,4,3717,3208,2021/11/11 11:32
301957,215649,0,3760,3203,2021/11/11 11:37
302117,215708,0,3751,3206,2021/11/11 11:42
302239,215776,4,3757,3208,2021/11/11 11:47
302307,215776,4,3751,3204,2021/11/11 11:52
302371,215798,4,3751,3203,2021/11/11 11:57
302545,215934,0,3760,3207,2021/11/11 12:02
302778,216128,0,3774,3202,2021/11/11 12:08
302937,216235,0,3794,3207,2021/11/11 12:13
303023,216258,4,3819,3204,2021/11/11 12:18
303200,216383,0,3801,3204,2021/11/11 12:23
303469,216603,0,3796,3206,2021/11/11 12:27
303677,216746,0,3783,3207,2021/11/11 12:33
303737,216746,4,3739,3207,2021/11/11 12:38
303751,216746,4,3744,3205,2021/11/11 12:43
303794,216774,4,3744,3207,2021/11/11 12:48
303925,216834,4,3755,3208,2021/11/11 12:53
304083,216971,0,3810,3208,2021/11/11 12:58
304215,216991,4,3773,3206,2021/11/11 13:03
304281,216991,4,3771,3204,2021/11/11 13:08
304349,217021,0,3776,3206,2021/11/11 13:13
304439,217069,0,3764,3204,2021/11/11 13:18
304610,217154,0,3767,3207,2021/11/11 13:23
304900,217444,0,3708,3205,2021/11/11 13:28
305197,217741,0,3666,3207,2021/11/11 13:33
305494,218037,0,3630,3206,2021/11/11 13:38
305792,218336,0,3584,3206,2021/11/11 13:43
306096,218634,0,3522,3207,2021/11/11 13:48
306361,218862,0,3598,3206,2021/11/11 13:53
306650,219147,0,3618,3209,2021/11/11 13:58
306857,219299,0,3630,3206,2021/11/11 14:03
307019,219382,0,3668,3205,2021/11/11 14:08
307258,219592,0,3739,3206,2021/11/11 14:13
307516,219789,0,3780,3203,2021/11/11 14:18
307815,220088,0,3786,3202,2021/11/11 14:23
308105,220362,0,3783,3204,2021/11/11 14:28
308311,220522,0,3795,3201,2021/11/11 14:33
308608,220802,0,3810,3206,2021/11/11 14:38
308852,220958,0,3818,3203,2021/11/11 14:43
308913,220958,4,3819,3206,2021/11/11 14:48
308941,220958,4,3828,3205,2021/11/11 14:53
309039,220983,4,3816,3205,2021/11/11 14:58
309238,221143,0,3825,3207,2021/11/11 15:03
309495,221392,0,3823,3204,2021/11/11 15:08
309752,221614,0,3825,3205,2021/11/11 15:13
309945,221741,0,3821,3203,2021/11/11 15:18
310223,221987,0,3828,3207,2021/11/11 15:23
310404,222095,0,3829,3203,2021/11/11 15:28
310583,222216,0,3825,3205,2021/11/11 15:33
310847,222446,0,3762,3206,2021/11/11 15:38
310878,222446,4,3728,3204,2021/11/11 15:43
310905,222460,0,3728,3204,2021/11/11 15:48
311108,222601,0,3710,3209,2021/11/11 15:53
311273,222679,4,3731,3207,2021/11/11 15:59
311457,222811,0,3757,3204,2021/11/11 16:03
311528,222821,4,3744,3206,2021/11/11 16:08
311547,222821,4,3755,3203,2021/11/11 16:13
311664,222872,0,3764,3207,2021/11/11 16:19
311839,223000,0,3755,3205,2021/11/11 16:24
312045,223119,0,3730,3205,2021/11/11 16:28
312317,223386,0,3670,3204,2021/11/11 16:33
312505,223529,0,3668,3205,2021/11/11 16:38
312547,223529,4,3672,3206,2021/11/11 16:44
312600,223529,4,3701,3205,2021/11/11 16:49
312640,223540,4,3698,3203,2021/11/11 16:54
312762,223575,4,3747,3201,2021/11/11 16:59
312920,223663,0,3736,3204,2021/11/11 17:04
313156,223853,0,3715,3206,2021/11/11 17:09
313315,223898,0,3739,3206,2021/11/11 17:14
313523,224032,0,3744,3203,2021/11/11 17:19
313615,224054,4,3786,3201,2021/11/11 17:24
313619,224054,4,3805,3202,2021/11/11 17:29
313621,224054,4,3816,3206,2021/11/11 17:34
313722,224137,0,3805,3203,2021/11/11 17:39
313722,224137,4,3836,3199,2021/11/11 17:44
313883,224252,0,3759,3207,2021/11/11 17:49
313953,224289,4,3793,3205,2021/11/11 17:54
314141,224439,0,3750,3203,2021/11/11 17:59
314432,224730,0,3660,3204,2021/11/11 18:04
314726,225020,0,3620,3207,2021/11/11 18:09
315021,225315,0,3614,3206,2021/11/11 18:14
315321,225615,0,3609,3205,2021/11/11 18:19
315573,225826,0,3632,3207,2021/11/11 18:24
315762,225917,0,3618,3206,2021/11/11 18:29
315825,225968,4,3590,3206,2021/11/11 18:34
315832,225968,4,3616,3204,2021/11/11 18:39
315857,225968,4,3634,3209,2021/11/11 18:44
315863,225968,4,3648,3205,2021/11/11 18:49
315864,225968,4,3659,3205,2021/11/11 18:54
315865,225968,4,3655,3203,2021/11/11 18:59
315908,225968,4,3661,3205,2021/11/11 19:04
315908,225968,4,3655,3205,2021/11/11 19:09
315918,225968,4,3657,3204,2021/11/11 19:14
315989,226014,0,3710,3201,2021/11/11 19:20
316073,226014,4,3703,3202,2021/11/11 19:27
316154,226066,0,3776,3203,2021/11/11 19:32
316164,226066,4,3845,3203,2021/11/11 19:39
316168,226066,4,3845,3201,2021/11/11 19:44
316168,226066,4,3850,3202,2021/11/11 19:50
316169,226066,4,3861,3202,2021/11/11 19:57
316172,226066,4,3864,3206,2021/11/11 20:02
316183,226066,4,3864,3202,2021/11/11 20:07
316193,226066,4,3866,3203,2021/11/11 20:12
316199,226066,4,3859,3205,2021/11/11 20:17
316216,226066,4,3864,3205,2021/11/11 20:22
316216,226066,4,3871,3207,2021/11/11 20:27
316304,226112,4,3871,3206,2021/11/11 20:32
316345,226124,4,3868,3206,2021/11/11 20:37
316386,226136,4,3884,3201,2021/11/11 20:42
316421,226169,4,3895,3202,2021/11/11 20:47
316421,226169,4,3904,3203,2021/11/11 20:52
316422,226169,4,3904,3206,2021/11/11 20:57
316424,226169,4,3913,3205,2021/11/11 21:02
316550,226217,0,3926,3204,2021/11/11 21:07
316550,226217,4,3913,3207,2021/11/11 21:12
316550,226217,4,3926,3204,2021/11/11 21:17
316700,226318,0,3911,3205,2021/11/11 21:22
316875,226408,0,3812,3206,2021/11/11 21:27
316916,226420,4,3807,3207,2021/11/11 21:32
317008,226430,4,3812,3207,2021/11/11 21:37
317083,226453,4,3815,3207,2021/11/11 21:42
317091,226453,4,3792,3209,2021/11/11 21:47
317118,226453,4,3776,3205,2021/11/11 21:52
317186,226483,0,3751,3205,2021/11/11 21:57
317382,226585,0,3783,3208,2021/11/11 22:02
317478,226627,4,3780,3203,2021/11/11 22:08
317496,226627,4,3771,3204,2021/11/11 22:13
317534,226642,4,3771,3203,2021/11/11 22:17
317535,226642,4,3769,3203,2021/11/11 22:23
317560,226642,4,3750,3206,2021/11/11 22:32
317568,226642,4,3737,3202,2021/11/11 22:38
317576,226642,4,3748,3205,2021/11/11 22:45
317624,226642,4,3751,3205,2021/11/11 22:50
317689,226642,4,3771,3201,2021/11/11 22:55
317773,226670,4,3760,3204,2021/11/11 23:00
317827,226681,4,3755,3201,2021/11/11 23:05
317858,226681,4,3798,3206,2021/11/11 23:10
317930,226681,4,3796,3206,2021/11/11 23:15
317938,226681,4,3812,3205,2021/11/11 23:20
317982,226681,4,3809,3202,2021/11/11 23:25
317982,226681,4,3816,3203,2021/11/11 23:30
318018,226681,4,3810,3206,2021/11/11 23:35
318100,226692,4,3814,3205,2021/11/11 23:40
318131,226692,4,3810,3204,2021/11/11 23:45
318184,226692,4,3814,3206,2021/11/11 23:50
318194,226692,4,3820,3203,2021/11/11 23:55
318217,226692,4,3810,3207,2021/11/12 0:00
318278,226714,4,3818,3204,2021/11/12 0:06
318373,226714,4,3812,3206,2021/11/12 0:13
318432,226714,4,3812,3206,2021/11/12 0:18
318498,226714,4,3823,3204,2021/11/12 0:23
318537,226714,4,3823,3203,2021/11/12 0:28
318541,226714,4,3830,3206,2021/11/12 0:33
318609,226714,4,3834,3202,2021/11/12 0:38
318665,226714,4,3834,3204,2021/11/12 0:43
318744,226714,4,3834,3207,2021/11/12 0:49
318837,226714,4,3832,3204,2021/11/12 0:56
318902,226714,4,3829,3205,2021/11/12 1:01
318984,226736,4,3816,3207,2021/11/12 1:06
319071,226756,4,3774,3203,2021/11/12 1:11
319137,226789,4,3814,3205,2021/11/12 1:16
319141,226789,4,3846,3208,2021/11/12 1:21
319152,226789,4,3853,3206,2021/11/12 1:26
319174,226789,4,3846,3206,2021/11/12 1:31
319175,226789,4,3851,3207,2021/11/12 1:36
319188,226789,4,3850,3204,2021/11/12 1:41
319198,226789,4,3855,3207,2021/11/12 1:46
319202,226789,4,3853,3208,2021/11/12 1:51
319212,226789,4,3853,3207,2021/11/12 1:56
319251,226789,4,3857,3203,2021/11/12 2:01
319256,226789,4,3853,3206,2021/11/12 2:06
319268,226789,4,3845,3205,2021/11/12 2:11
319275,226789,4,3843,3206,2021/11/12 2:18
319286,226789,4,3830,3207,2021/11/12 2:24
319286,226789,4,3826,3202,2021/11/12 2:29
319340,226803,4,3823,3204,2021/11/12 2:36
319340,226803,4,3830,3203,2021/11/12 2:41
