运动量,活跃时长,活跃状态,温度,电压,时间
156167,92739,4,3544,3180,2021-11-10 04:03:32
156169,92739,4,3564,3179,2021-11-10 04:08:34
156172,92739,4,3575,3180,2021-11-10 04:13:37
156198,92749,4,3545,3178,2021-11-10 04:18:29
156241,92761,4,3421,3177,2021-11-10 04:23:31
156245,92761,4,3344,3176,2021-11-10 04:28:33
156253,92761,4,3373,3178,2021-11-10 04:33:35
156273,92761,4,3382,3176,2021-11-10 04:38:38
156299,92771,4,3431,3178,2021-11-10 04:43:30
156316,92771,4,3458,3175,2021-11-10 04:48:32
156342,92771,4,3446,3175,2021-11-10 04:53:34
156375,92783,4,3517,3177,2021-11-10 04:58:36
156439,92783,4,3425,3178,2021-11-10 05:03:39
156459,92783,4,3443,3178,2021-11-10 05:08:31
156471,92783,4,3448,3178,2021-11-10 05:13:33
156474,92783,4,3475,3179,2021-11-10 05:18:35
156488,92783,4,3411,3181,2021-11-10 05:23:38
156521,92783,4,3412,3177,2021-11-10 05:28:40
156574,92783,4,3405,3177,2021-11-10 05:33:32
156637,92794,4,3404,3179,2021-11-10 05:38:34
156638,92794,4,3412,3179,2021-11-10 05:43:36
156711,92822,0,3421,3179,2021-11-10 05:48:38
156786,92833,4,3393,3181,2021-11-10 05:53:41
156799,92833,4,3431,3178,2021-11-10 05:58:43
156838,92833,4,3430,3177,2021-11-10 06:03:35
156842,92833,4,3439,3178,2021-11-10 06:08:37
156968,92927,0,3441,3182,2021-11-10 06:13:39
157244,93157,0,3405,3179,2021-11-10 06:18:42
157519,93415,0,3389,3177,2021-11-10 06:23:34
157804,93683,0,3406,3176,2021-11-10 06:28:36
158098,93972,0,3440,3176,2021-11-10 06:33:38
158379,94248,0,3453,3178,2021-11-10 06:38:40
158617,94405,0,3460,3181,2021-11-10 06:43:43
158716,94439,4,3487,3179,2021-11-10 06:48:35
158737,94449,4,3450,3178,2021-11-10 06:53:37
158762,94449,4,3462,3176,2021-11-10 06:58:39
158835,94466,0,3465,3177,2021-11-10 07:03:42
158885,94492,4,3453,3175,2021-11-10 07:08:44
158888,94492,4,3439,3179,2021-11-10 07:13:36
158913,94492,4,3450,3175,2021-11-10 07:18:38
158956,94502,4,3466,3178,2021-11-10 07:23:40
158962,94502,4,3487,3180,2021-11-10 07:28:43
158979,94502,4,3480,3179,2021-11-10 07:33:45
158991,94502,4,3485,3176,2021-11-10 07:38:37
158997,94502,4,3486,3181,2021-11-10 07:43:39
159043,94502,4,3510,3177,2021-11-10 07:48:41
159131,94528,4,3479,3180,2021-11-10 07:53:44
159230,94555,4,3596,3177,2021-11-10 07:58:46
159254,94555,4,3549,3177,2021-11-10 08:03:38
159261,94555,4,3553,3173,2021-11-10 08:08:40
159283,94555,4,3560,3178,2021-11-10 08:13:43
159317,94555,4,3420,3176,2021-11-10 08:18:45
159327,94555,4,3441,3175,2021-11-10 08:23:47
159349,94555,4,3366,3178,2021-11-10 08:28:39
159389,94555,4,3590,3177,2021-11-10 08:33:41
159400,94555,4,3600,3176,2021-11-10 08:38:54
159442,94555,4,3607,3176,2021-11-10 08:43:46
159460,94555,4,3659,3179,2021-11-10 08:48:48
159461,94555,4,3689,3175,2021-11-10 08:53:40
159488,94555,4,3587,3178,2021-11-10 08:58:52
159513,94565,4,3572,3180,2021-11-10 09:03:45
159519,94565,4,3585,3173,2021-11-10 09:08:47
159542,94565,4,3589,3174,2021-11-10 09:13:49
159548,94565,4,3610,3178,2021-11-10 09:18:41
159564,94565,4,3663,3174,2021-11-10 09:23:43
159616,94565,4,3653,3176,2021-11-10 09:28:46
159630,94565,4,3614,3173,2021-11-10 09:33:48
159711,94565,4,3605,3172,2021-11-10 09:38:50
159764,94565,4,3601,3172,2021-11-10 09:43:42
159765,94565,4,3592,3177,2021-11-10 09:48:44
159774,94565,4,3594,3173,2021-11-10 09:53:46
159897,94615,0,3598,3173,2021-11-10 09:58:49
159971,94615,4,3582,3175,2021-11-10 10:03:51
159980,94615,4,3596,3175,2021-11-10 10:08:43
159991,94615,4,3603,3173,2021-11-10 10:13:45
160060,94625,4,3594,3176,2021-11-10 10:18:47
160129,94640,4,3624,3173,2021-11-10 10:23:49
160133,94640,4,3635,3174,2021-11-10 10:28:51
160135,94640,4,3639,3174,2021-11-10 10:33:44
160209,94669,4,3624,3176,2021-11-10 10:38:46
160258,94692,4,3605,3173,2021-11-10 10:43:48
160281,94711,0,3610,3175,2021-11-10 10:48:50
160302,94711,4,3596,3173,2021-11-10 10:53:53
160329,94711,4,3605,3170,2021-11-10 10:58:53
160342,94711,4,3594,3171,2021-11-10 11:03:53
160350,94711,4,3603,3174,2021-11-10 11:08:53
160357,94711,4,3601,3176,2021-11-10 11:13:53
160377,94711,4,3616,3173,2021-11-10 11:19:02
160398,94711,4,3619,3175,2021-11-10 11:24:02
160428,94711,4,3650,3175,2021-11-10 11:29:02
160441,94711,4,3623,3175,2021-11-10 11:34:02
160442,94711,4,3635,3176,2021-11-10 11:39:02
160456,94711,4,3622,3171,2021-11-10 11:44:11
160471,94711,4,3630,3178,2021-11-10 11:49:11
160531,94722,4,3610,3172,2021-11-10 11:54:11
160543,94722,4,3621,3170,2021-11-10 11:59:11
160545,94722,4,3614,3176,2021-11-10 12:04:11
160552,94722,4,3624,3174,2021-11-10 12:09:21
160580,94722,4,3624,3171,2021-11-10 12:14:20
160612,94722,4,3624,3175,2021-11-10 12:19:20
160758,94762,0,3596,3175,2021-11-10 12:24:20
160781,94762,4,3582,3176,2021-11-10 12:29:20
160791,94762,4,3572,3175,2021-11-10 12:34:30
160818,94762,4,3562,3174,2021-11-10 12:39:30
160894,94795,0,3562,3175,2021-11-10 12:44:29
161071,94910,0,3564,3176,2021-11-10 12:49:29
161132,94935,4,3522,3177,2021-11-10 12:54:29
161158,94935,4,3524,3175,2021-11-10 12:59:39
161206,94945,4,3520,3173,2021-11-10 13:04:39
161272,94945,4,3515,3171,2021-11-10 13:09:38
161315,94969,4,3508,3172,2021-11-10 13:14:48
161329,94969,4,3514,3175,2021-11-10 13:19:38
161386,94969,4,3506,3174,2021-11-10 13:24:48
161551,94997,0,3507,3177,2021-11-10 13:29:48
161841,95267,0,3415,3173,2021-11-10 13:34:48
162132,95559,0,3393,3172,2021-11-10 13:39:47
162424,95838,0,3404,3173,2021-11-10 13:44:47
162725,96130,0,3419,3172,2021-11-10 13:49:57
163022,96427,0,3440,3175,2021-11-10 13:54:57
163297,96661,0,3455,3174,2021-11-10 13:59:57
163457,96735,0,3478,3175,2021-11-10 14:04:56
163664,96826,4,3482,3174,2021-11-10 14:09:56
163814,96883,0,3524,3174,2021-11-10 14:15:16
163922,96899,0,3537,3174,2021-11-10 14:20:06
163997,96936,4,3569,3173,2021-11-10 14:25:06
164121,96979,4,3580,3175,2021-11-10 14:30:05
164187,97004,0,3609,3174,2021-11-10 14:35:05
164200,97004,4,3585,3175,2021-11-10 14:40:15
164218,97004,4,3587,3173,2021-11-10 14:45:15
164242,97017,0,3572,3172,2021-11-10 14:50:15
164249,97017,4,3584,3177,2021-11-10 14:55:15
164268,97017,4,3601,3177,2021-11-10 15:00:14
164278,97017,4,3635,3173,2021-11-10 15:05:24
164278,97017,4,3664,3171,2021-11-10 15:10:24
164352,97040,4,3644,3172,2021-11-10 15:15:24
164408,97040,4,3406,3172,2021-11-10 15:20:24
164436,97040,4,3598,3170,2021-11-10 15:25:23
164438,97040,4,3576,3174,2021-11-10 15:30:33
164455,97040,4,3594,3173,2021-11-10 15:35:33
164477,97054,4,3609,3173,2021-11-10 15:40:33
164502,97054,4,3600,3174,2021-11-10 15:45:33
164548,97084,0,3609,3173,2021-11-10 15:50:32
164596,97111,0,3594,3171,2021-11-10 15:55:32
164697,97135,4,3568,3170,2021-11-10 16:00:42
164719,97135,4,3630,3177,2021-11-10 16:05:42
164724,97135,4,3619,3174,2021-11-10 16:10:42
164749,97146,4,3540,3174,2021-11-10 16:15:42
164776,97169,4,3572,3173,2021-11-10 16:20:41
164779,97169,4,3637,3174,2021-11-10 16:25:51
164785,97169,4,3668,3168,2021-11-10 16:30:51
164806,97169,4,3561,3173,2021-11-10 16:35:51
164811,97169,4,3616,3172,2021-11-10 16:40:51
164811,97169,4,3666,3169,2021-11-10 16:45:51
164816,97169,4,3712,3171,2021-11-10 16:51:00
164816,97169,4,3750,3170,2021-11-10 16:56:00
164816,97169,4,3765,3169,2021-11-10 17:01:00
164821,97169,4,3772,3177,2021-11-10 17:06:00
164822,97169,4,3774,3174,2021-11-10 17:11:00
164830,97169,4,3765,3174,2021-11-10 17:16:10
164860,97169,4,3668,3175,2021-11-10 17:21:09
164862,97169,4,3637,3176,2021-11-10 17:26:09
164893,97169,4,3699,3177,2021-11-10 17:31:09
164902,97169,4,3678,3171,2021-11-10 17:36:09
164902,97169,4,3700,3170,2021-11-10 17:41:19
164902,97169,4,3719,3172,2021-11-10 17:46:18
164929,97169,4,3668,3172,2021-11-10 17:51:18
164941,97169,4,3619,3174,2021-11-10 17:56:18
164998,97205,0,3596,3174,2021-11-10 18:01:18
165270,97438,0,3520,3175,2021-11-10 18:06:28
165546,97676,0,3535,3176,2021-11-10 18:11:28
165837,97954,0,3542,3171,2021-11-10 18:16:27
166115,98187,0,3558,3175,2021-11-10 18:21:27
166384,98448,0,3560,3171,2021-11-10 18:26:27
166573,98558,0,3540,3170,2021-11-10 18:31:37
166689,98613,4,3554,3171,2021-11-10 18:36:37
166723,98613,4,3549,3170,2021-11-10 18:41:37
166736,98613,4,3549,3173,2021-11-10 18:46:36
166740,98613,4,3562,3172,2021-11-10 18:51:36
166826,98646,0,3592,3170,2021-11-10 18:56:46
166878,98671,4,3601,3172,2021-11-10 19:01:46
166910,98671,4,3650,3174,2021-11-10 19:06:46
166925,98671,4,3680,3172,2021-11-10 19:11:46
166927,98671,4,3712,3167,2021-11-10 19:16:45
166933,98671,4,3756,3175,2021-11-10 19:22:15
166933,98671,4,3790,3175,2021-11-10 19:27:25
166934,98671,4,3825,3175,2021-11-10 19:34:25
166935,98671,4,3832,3174,2021-11-10 19:39:25
166935,98671,4,3846,3167,2021-11-10 19:44:24
166940,98671,4,3801,3174,2021-11-10 19:49:34
166940,98671,4,3778,3173,2021-11-10 19:54:34
166947,98671,4,3767,3176,2021-11-10 19:59:34
166949,98671,4,3775,3177,2021-11-10 20:04:34
166949,98671,4,3763,3177,2021-11-10 20:09:34
166953,98671,4,3774,3173,2021-11-10 20:14:43
166967,98671,4,3789,3173,2021-11-10 20:19:43
166985,98671,4,3719,3174,2021-11-10 20:24:43
166985,98671,4,3678,3175,2021-11-10 20:29:43
166986,98671,4,3659,3174,2021-11-10 20:34:43
166989,98671,4,3628,3176,2021-11-10 20:39:53
166989,98671,4,3607,3175,2021-11-10 20:44:52
166989,98671,4,3603,3176,2021-11-10 20:49:52
167017,98671,4,3596,3176,2021-11-10 20:54:52
167018,98671,4,3607,3175,2021-11-10 20:59:52
167020,98671,4,3618,3177,2021-11-10 21:05:02
167020,98671,4,3614,3171,2021-11-10 21:10:02
167046,98671,4,3616,3172,2021-11-10 21:15:01
167051,98671,4,3603,3172,2021-11-10 21:20:01
167051,98671,4,3598,3173,2021-11-10 21:25:01
167052,98671,4,3594,3177,2021-11-10 21:42:30
167060,98671,4,3582,3178,2021-11-10 21:47:40
167063,98671,4,3575,3176,2021-11-10 21:52:40
167064,98671,4,3590,3177,2021-11-10 21:57:40
167064,98671,4,3598,3176,2021-11-10 22:02:50
167065,98671,4,3585,3177,2021-11-10 22:07:50
167067,98671,4,3603,3175,2021-11-10 22:12:49
167071,98671,4,3584,3174,2021-11-10 22:17:49
167078,98671,4,3578,3177,2021-11-10 22:22:59
167078,98671,4,3594,3174,2021-11-10 22:27:59
167079,98671,4,3590,3176,2021-11-10 22:32:59
167084,98671,4,3578,3176,2021-11-10 22:37:59
167095,98671,4,3680,3173,2021-11-10 22:42:58
167095,98671,4,3738,3173,2021-11-10 22:47:58
167095,98671,4,3770,3178,2021-11-10 22:53:00
167095,98671,4,3775,3171,2021-11-10 22:58:09
167097,98671,4,3770,3172,2021-11-10 23:03:09
167101,98671,4,3769,3172,2021-11-10 23:08:08
167105,98671,4,3717,3172,2021-11-10 23:16:27
167136,98671,4,3580,3176,2021-11-10 23:23:07
167143,98671,4,3584,3174,2021-11-10 23:28:16
167145,98671,4,3664,3177,2021-11-10 23:33:16
167152,98671,4,3699,3172,2021-11-10 23:38:15
167157,98671,4,3723,3172,2021-11-10 23:43:25
167161,98671,4,3723,3173,2021-11-10 23:48:25
167224,98671,4,3730,3172,2021-11-10 23:53:24
167254,98671,4,3663,3175,2021-11-10 23:58:24
167258,98671,4,3653,3170,2021-11-11 00:03:23
167263,98671,4,3646,3174,2021-11-11 00:08:23
167265,98671,4,3635,3175,2021-11-11 00:13:22
167347,98693,4,3632,3174,2021-11-11 00:18:32
167459,98715,4,3640,3175,2021-11-11 00:23:31
167486,98733,4,3680,3174,2021-11-11 00:28:31
167491,98733,4,3714,3173,2021-11-11 00:33:30
167500,98733,4,3721,3176,2021-11-11 00:38:30
167500,98733,4,3726,3170,2021-11-11 00:43:39
167532,98746,0,3621,3174,2021-11-11 00:48:39
167591,98756,4,3478,3172,2021-11-11 00:53:38
167593,98756,4,3386,3172,2021-11-11 00:58:38
167616,98767,4,3320,3173,2021-11-11 01:03:38
167665,98778,4,3364,3171,2021-11-11 01:08:47
167749,98789,0,3545,3175,2021-11-11 01:13:47
167798,98789,4,3571,3174,2021-11-11 01:18:46
167835,98789,4,3618,3172,2021-11-11 01:23:46
167874,98789,4,3612,3173,2021-11-11 01:28:45
167907,98804,4,3603,3174,2021-11-11 01:34:05
167937,98804,4,3607,3175,2021-11-11 01:38:54
167953,98804,4,3603,3173,2021-11-11 01:43:54
167982,98804,4,3617,3177,2021-11-11 01:48:53
167983,98804,4,3617,3172,2021-11-11 01:53:53
167992,98804,4,3622,3172,2021-11-11 01:59:02
168000,98804,4,3621,3176,2021-11-11 02:04:02
168005,98804,4,3616,3174,2021-11-11 02:09:01
168008,98804,4,3616,3173,2021-11-11 02:14:01
168019,98804,4,3620,3172,2021-11-11 02:19:01
168028,98804,4,3614,3174,2021-11-11 02:24:10
168033,98804,4,3610,3171,2021-11-11 02:29:10
168034,98804,4,3609,3174,2021-11-11 02:34:09
168035,98804,4,3621,3175,2021-11-11 02:39:09
168036,98804,4,3619,3172,2021-11-11 02:44:08
168043,98804,4,3615,3171,2021-11-11 02:49:18
168043,98804,4,3624,3175,2021-11-11 02:54:17
168050,98804,4,3624,3175,2021-11-11 02:59:17
168053,98804,4,3630,3174,2021-11-11 03:04:16
168057,98804,4,3626,3168,2021-11-11 03:09:16
168066,98804,4,3624,3174,2021-11-11 03:14:25
168095,98804,4,3590,3169,2021-11-11 03:19:25
168104,98804,4,3603,3170,2021-11-11 03:24:24
168105,98804,4,3598,3170,2021-11-11 03:29:24
168125,98804,4,3587,3174,2021-11-11 03:34:24
168129,98804,4,3600,3174,2021-11-11 03:39:33
168150,98804,4,3596,3171,2021-11-11 03:44:33
168181,98815,0,3578,3172,2021-11-11 03:49:32
168221,98850,4,3583,3175,2021-11-11 03:54:32
168235,98850,4,3584,3177,2021-11-11 03:59:31
168351,98888,0,3440,3173,2021-11-11 04:04:41
168383,98906,4,3373,3176,2021-11-11 04:09:40
168386,98906,4,3323,3174,2021-11-11 04:14:40
168403,98906,4,3249,3175,2021-11-11 04:19:39
168473,98923,0,3403,3176,2021-11-11 04:24:39
168490,98923,4,3538,3171,2021-11-11 04:29:48
168537,98938,4,3492,3174,2021-11-11 04:34:48
168610,98989,0,3494,3172,2021-11-11 04:39:57
168806,99063,0,3501,3173,2021-11-11 04:44:47
168828,99063,4,3494,3173,2021-11-11 04:49:46
168831,99063,4,3494,3172,2021-11-11 04:54:56
168836,99063,4,3489,3171,2021-11-11 04:59:56
168849,99063,4,3501,3174,2021-11-11 05:04:55
169014,99199,0,3433,3172,2021-11-11 05:09:55
169298,99475,0,3350,3174,2021-11-11 05:14:54
169600,99764,0,3334,3172,2021-11-11 05:20:04
169894,100042,0,3335,3170,2021-11-11 05:25:03
170190,100338,0,3356,3172,2021-11-11 05:30:03
170481,100627,0,3396,3172,2021-11-11 05:35:02
170725,100781,0,3421,3171,2021-11-11 05:40:02
170918,100896,0,3444,3173,2021-11-11 05:45:11
171042,100930,0,3461,3171,2021-11-11 05:50:11
171062,100941,4,3470,3171,2021-11-11 05:55:10
171093,100941,4,3469,3173,2021-11-11 06:00:10
171122,100941,4,3503,3171,2021-11-11 06:05:09
171149,100941,4,3510,3170,2021-11-11 06:10:19
171203,100961,4,3506,3174,2021-11-11 06:15:18
171252,100972,4,3510,3172,2021-11-11 06:20:18
171287,100972,4,3507,3175,2021-11-11 06:25:18
171334,100972,4,3505,3175,2021-11-11 06:30:17
171380,100986,4,3503,3169,2021-11-11 06:35:27
171426,100997,4,3492,3170,2021-11-11 06:40:26
171432,100997,4,3469,3173,2021-11-11 06:45:26
171508,101008,4,3448,3173,2021-11-11 06:50:25
171533,101028,4,3389,3173,2021-11-11 06:55:25
171537,101028,4,3330,3170,2021-11-11 07:00:34
171563,101028,4,3380,3172,2021-11-11 07:05:34
171616,101039,4,3392,3171,2021-11-11 07:10:33
171626,101039,4,3318,3176,2021-11-11 07:15:33
171696,101053,0,3323,3174,2021-11-11 07:20:32
171769,101073,4,3530,3174,2021-11-11 07:25:42
171773,101073,4,3539,3174,2021-11-11 07:30:41
171821,101085,4,3534,3170,2021-11-11 07:35:41
171849,101085,4,3510,3172,2021-11-11 07:40:40
171910,101085,4,3433,3172,2021-11-11 07:45:40
171941,101085,4,3410,3174,2021-11-11 07:50:49
171948,101085,4,3392,3168,2021-11-11 07:55:49
171978,101085,4,3386,3169,2021-11-11 08:00:48
172009,101097,4,3410,3171,2021-11-11 08:05:48
172013,101097,4,3457,3171,2021-11-11 08:10:47
172013,101097,4,3495,3171,2021-11-11 08:15:57
172021,101097,4,3499,3170,2021-11-11 08:20:56
172037,101097,4,3376,3170,2021-11-11 08:25:56
172056,101097,4,3360,3175,2021-11-11 08:30:55
172073,101097,4,3357,3171,2021-11-11 08:35:55
172105,101097,4,3280,3175,2021-11-11 08:41:05
172133,101097,4,3280,3172,2021-11-11 08:46:04
172161,101097,4,3291,3169,2021-11-11 08:51:04
172176,101097,4,3264,3174,2021-11-11 08:56:03
172178,101097,4,3268,3169,2021-11-11 09:01:03
172238,101097,4,3266,3169,2021-11-11 09:06:12
172269,101097,4,3353,3169,2021-11-11 09:11:22
172275,101097,4,3375,3173,2021-11-11 09:16:11
172291,101097,4,3360,3169,2021-11-11 09:21:11
172316,101097,4,3306,3173,2021-11-11 09:26:10
172321,101097,4,3260,3171,2021-11-11 09:31:20
172348,101097,4,3288,3169,2021-11-11 09:36:20
172353,101097,4,3293,3171,2021-11-11 09:41:19
172354,101097,4,3301,3172,2021-11-11 09:46:19
172388,101107,4,3346,3171,2021-11-11 09:51:18
172433,101107,4,3331,3173,2021-11-11 09:56:28
172450,101107,4,3337,3172,2021-11-11 10:01:27
172479,101107,4,3363,3168,2021-11-11 10:06:27
172497,101107,4,3365,3170,2021-11-11 10:11:26
172552,101107,4,3410,3168,2021-11-11 10:16:26
172633,101107,4,3517,3172,2021-11-11 10:21:35
172656,101107,4,3511,3173,2021-11-11 10:26:35
172697,101118,4,3508,3171,2021-11-11 10:31:34
172842,101211,0,3563,3172,2021-11-11 10:36:34
172910,101221,4,3600,3175,2021-11-11 10:41:33
172941,101221,4,3612,3168,2021-11-11 10:46:43
172967,101221,4,3628,3169,2021-11-11 10:51:44
172980,101221,4,3639,3168,2021-11-11 10:56:45
173018,101221,4,3640,3174,2021-11-11 11:01:47
173039,101232,4,3651,3171,2021-11-11 11:06:48
173058,101232,4,3640,3170,2021-11-11 11:11:49
173060,101232,4,3653,3169,2021-11-11 11:16:50
173085,101232,4,3651,3170,2021-11-11 11:21:52
173104,101232,4,3655,3168,2021-11-11 11:26:53
173174,101273,0,3644,3171,2021-11-11 11:31:54
173239,101293,0,3640,3172,2021-11-11 11:36:56
173309,101293,4,3634,3171,2021-11-11 11:41:57
173372,101310,4,3635,3171,2021-11-11 11:46:58
173376,101310,4,3628,3170,2021-11-11 11:52:00
173444,101332,4,3483,3170,2021-11-11 11:57:01
173476,101332,4,3481,3173,2021-11-11 12:02:02
173607,101447,0,3488,3172,2021-11-11 12:07:03
173678,101475,4,3515,3171,2021-11-11 12:12:05
173681,101475,4,3530,3170,2021-11-11 12:17:06
173685,101475,4,3549,3168,2021-11-11 12:22:07
173685,101475,4,3549,3171,2021-11-11 12:27:09
173695,101475,4,3529,3168,2021-11-11 12:32:10
173738,101475,4,3519,3169,2021-11-11 12:37:11
173824,101488,4,3529,3169,2021-11-11 12:42:12
173896,101512,4,3554,3169,2021-11-11 12:47:14
173908,101512,4,3520,3168,2021-11-11 12:52:15
173946,101536,0,3499,3166,2021-11-11 12:57:16
173991,101536,4,3476,3173,2021-11-11 13:02:18
173993,101536,4,3490,3170,2021-11-11 13:07:19
174017,101536,4,3517,3170,2021-11-11 13:12:20
174032,101536,4,3511,3168,2021-11-11 13:17:22
174193,101633,0,3485,3170,2021-11-11 13:22:23
174456,101809,0,3450,3169,2021-11-11 13:27:24
174750,102098,0,3460,3172,2021-11-11 13:32:25
175038,102374,0,3474,3168,2021-11-11 13:37:27
175329,102655,0,3483,3167,2021-11-11 13:42:28
175607,102898,0,3492,3167,2021-11-11 13:47:29
175817,103029,0,3481,3167,2021-11-11 13:52:31
175868,103043,0,3474,3168,2021-11-11 13:57:32
175978,103077,0,3474,3171,2021-11-11 14:02:33
176024,103079,4,3476,3169,2021-11-11 14:07:35
176189,103113,0,3469,3168,2021-11-11 14:12:36
176318,103159,0,3481,3169,2021-11-11 14:17:37
176465,103240,0,3493,3165,2021-11-11 14:22:39
176493,103240,4,3493,3164,2021-11-11 14:27:40
176548,103255,4,3547,3172,2021-11-11 14:32:41
176567,103255,4,3524,3168,2021-11-11 14:38:03
176573,103255,4,3517,3167,2021-11-11 14:42:44
176622,103265,4,3538,3170,2021-11-11 14:47:45
176652,103265,4,3519,3169,2021-11-11 14:52:46
176693,103265,4,3512,3173,2021-11-11 14:57:48
176740,103265,4,3502,3171,2021-11-11 15:02:49
176796,103287,4,3511,3171,2021-11-11 15:07:50
176799,103287,4,3508,3169,2021-11-11 15:12:51
176838,103287,4,3502,3170,2021-11-11 15:17:53
176893,103287,4,3492,3172,2021-11-11 15:22:54
176954,103299,4,3506,3169,2021-11-11 15:27:55
176976,103299,4,3528,3170,2021-11-11 15:32:57
177023,103299,4,3576,3170,2021-11-11 15:37:58
177146,103322,4,3559,3167,2021-11-11 15:45:30
177221,103353,4,3549,3168,2021-11-11 15:50:31
177375,103363,4,3508,3172,2021-11-11 15:55:32
177412,103363,4,3519,3168,2021-11-11 16:00:34
177435,103363,4,3526,3171,2021-11-11 16:05:35
177457,103363,4,3483,3167,2021-11-11 16:10:36
177479,103363,4,3485,3172,2021-11-11 16:15:38
177488,103363,4,3487,3169,2021-11-11 16:20:39
177507,103363,4,3490,3170,2021-11-11 16:25:40
177512,103363,4,3506,3170,2021-11-11 16:30:41
177602,103377,4,3495,3167,2021-11-11 16:35:43
177626,103377,4,3503,3169,2021-11-11 16:40:44
177629,103377,4,3503,3173,2021-11-11 16:45:45
177655,103387,4,3513,3168,2021-11-11 16:50:47
177700,103387,4,3526,3170,2021-11-11 16:55:48
177735,103387,4,3502,3171,2021-11-11 17:00:49
177754,103387,4,3502,3167,2021-11-11 17:05:51
177780,103387,4,3487,3170,2021-11-11 17:10:52
177780,103387,4,3515,3170,2021-11-11 17:15:53
177782,103387,4,3517,3171,2021-11-11 17:20:54
177833,103401,4,3505,3169,2021-11-11 17:25:56
177840,103401,4,3492,3167,2021-11-11 17:30:57
177852,103401,4,3510,3170,2021-11-11 17:35:58
178011,103443,0,3480,3167,2021-11-11 17:41:00
178038,103443,4,3445,3169,2021-11-11 17:46:01
178107,103454,4,3426,3170,2021-11-11 17:51:02
178201,103495,4,3400,3172,2021-11-11 17:56:04
178260,103529,4,3425,3165,2021-11-11 18:01:05
178260,103529,4,3449,3165,2021-11-11 18:06:06
178437,103684,0,3416,3171,2021-11-11 18:11:07
178710,103909,0,3367,3171,2021-11-11 18:16:09
178989,104163,0,3380,3170,2021-11-11 18:21:10
179278,104438,0,3397,3171,2021-11-11 18:26:11
179560,104689,0,3400,3167,2021-11-11 18:31:13
179781,104835,0,3402,3167,2021-11-11 18:36:14
179969,104911,0,3420,3169,2021-11-11 18:41:15
179972,104911,4,3451,3168,2021-11-11 18:46:16
179975,104911,4,3458,3168,2021-11-11 18:51:18
179975,104911,4,3469,3167,2021-11-11 18:56:19
179978,104911,4,3486,3168,2021-11-11 19:01:20
179983,104911,4,3500,3169,2021-11-11 19:06:22
179988,104911,4,3513,3172,2021-11-11 19:11:23
180011,104911,4,3533,3167,2021-11-11 19:16:24
180018,104911,4,3538,3169,2021-11-11 19:21:26
180033,104911,4,3538,3167,2021-11-11 19:26:37
180036,104911,4,3545,3164,2021-11-11 19:31:28
