运动量,活跃时长,活跃状态,温度,电压,时间
175378,128555,4,3705,3175,2021-11-10 11:47:05
175391,128555,4,3698,3177,2021-11-10 11:52:06
175429,128555,4,3666,3179,2021-11-10 11:57:06
175431,128555,4,3660,3177,2021-11-10 12:02:07
175452,128555,4,3672,3177,2021-11-10 12:07:07
175478,128555,4,3667,3176,2021-11-10 12:12:08
175511,128555,4,3670,3176,2021-11-10 12:17:08
175552,128555,4,3682,3179,2021-11-10 12:22:09
175661,128623,0,3664,3175,2021-11-10 12:27:10
175709,128623,4,3640,3175,2021-11-10 12:32:10
175750,128633,4,3646,3173,2021-11-10 12:37:11
175777,128633,4,3642,3174,2021-11-10 12:42:11
175790,128633,4,3659,3178,2021-11-10 12:47:12
175821,128646,0,3655,3174,2021-11-10 12:52:32
175922,128659,4,3598,3178,2021-11-10 12:57:13
176002,128674,4,3578,3173,2021-11-10 13:02:24
176033,128674,4,3598,3176,2021-11-10 13:07:14
176044,128674,4,3620,3176,2021-11-10 13:12:14
176044,128674,4,3635,3176,2021-11-10 13:17:15
176053,128674,4,3642,3175,2021-11-10 13:22:16
176106,128674,4,3637,3176,2021-11-10 13:27:16
176322,128850,0,3601,3172,2021-11-10 13:32:17
176574,129037,0,3610,3177,2021-11-10 13:37:17
176871,129338,0,3646,3174,2021-11-10 13:42:18
177176,129638,0,3650,3171,2021-11-10 13:47:28
177359,129793,0,3642,3175,2021-11-10 13:52:39
177632,130065,0,3655,3171,2021-11-10 13:57:19
177918,130334,0,3659,3176,2021-11-10 14:02:20
178196,130585,0,3668,3175,2021-11-10 14:07:21
178466,130808,0,3667,3175,2021-11-10 14:12:21
178716,130966,0,3659,3177,2021-11-10 14:17:22
178855,131018,4,3648,3174,2021-11-10 14:22:22
179026,131130,0,3657,3178,2021-11-10 14:27:23
179170,131207,0,3655,3174,2021-11-10 14:32:25
179343,131280,4,3639,3172,2021-11-10 14:37:26
179516,131368,0,3648,3174,2021-11-10 14:42:27
179526,131368,4,3678,3176,2021-11-10 14:47:28
179529,131368,4,3667,3177,2021-11-10 14:52:29
179569,131368,4,3657,3175,2021-11-10 14:57:29
179576,131368,4,3678,3179,2021-11-10 15:02:30
179576,131368,4,3687,3174,2021-11-10 15:07:31
179576,131368,4,3687,3173,2021-11-10 15:12:32
179586,131368,4,3696,3175,2021-11-10 15:17:43
179618,131368,4,3678,3172,2021-11-10 15:22:34
179619,131368,4,3707,3174,2021-11-10 15:27:34
179619,131368,4,3716,3174,2021-11-10 15:32:35
179621,131368,4,3719,3174,2021-11-10 15:37:36
179659,131379,4,3694,3177,2021-11-10 15:42:37
179704,131391,4,3672,3174,2021-11-10 15:47:38
179706,131391,4,3685,3176,2021-11-10 15:52:39
179716,131391,4,3689,3171,2021-11-10 15:57:39
179716,131391,4,3690,3174,2021-11-10 16:02:40
179716,131391,4,3682,3177,2021-11-10 16:07:41
179716,131391,4,3687,3175,2021-11-10 16:12:42
179716,131391,4,3696,3179,2021-11-10 16:17:43
179733,131401,4,3694,3174,2021-11-10 16:22:44
179745,131401,4,3694,3173,2021-11-10 16:27:45
179761,131401,4,3699,3177,2021-11-10 16:32:45
179837,131401,4,3653,3173,2021-11-10 16:37:46
179841,131401,4,3660,3172,2021-11-10 16:42:47
179853,131401,4,3661,3174,2021-11-10 16:47:48
179888,131414,4,3666,3173,2021-11-10 16:52:49
179904,131414,4,3663,3176,2021-11-10 16:57:50
179910,131414,4,3670,3176,2021-11-10 17:02:51
179913,131414,4,3663,3168,2021-11-10 17:07:51
179918,131414,4,3640,3171,2021-11-10 17:12:52
179967,131424,4,3644,3171,2021-11-10 17:18:03
179967,131424,4,3642,3174,2021-11-10 17:22:54
179967,131424,4,3650,3173,2021-11-10 17:27:55
179970,131424,4,3637,3174,2021-11-10 17:33:06
179970,131424,4,3637,3174,2021-11-10 17:37:57
179976,131424,4,3646,3174,2021-11-10 17:42:57
179977,131424,4,3639,3175,2021-11-10 17:47:58
180023,131444,4,3637,3177,2021-11-10 17:52:59
180077,131444,4,3651,3179,2021-11-10 17:58:00
180196,131500,0,3651,3174,2021-11-10 18:03:01
180466,131696,0,3650,3173,2021-11-10 18:08:02
180752,131972,0,3659,3177,2021-11-10 18:13:02
181046,132255,0,3682,3175,2021-11-10 18:18:03
181337,132530,0,3687,3175,2021-11-10 18:23:04
181628,132806,0,3703,3173,2021-11-10 18:28:05
181912,133072,0,3710,3175,2021-11-10 18:33:06
182182,133280,0,3707,3172,2021-11-10 18:38:07
182471,133537,0,3712,3177,2021-11-10 18:43:08
182765,133829,0,3717,3173,2021-11-10 18:48:08
183075,134131,0,3732,3173,2021-11-10 18:53:29
183340,134377,0,3728,3177,2021-11-10 18:58:10
183603,134604,0,3721,3175,2021-11-10 19:03:11
183776,134746,0,3698,3175,2021-11-10 19:08:12
184064,135002,0,3718,3176,2021-11-10 19:13:23
184292,135182,0,3709,3177,2021-11-10 19:18:14
184435,135237,0,3696,3175,2021-11-10 19:23:14
184548,135302,4,3716,3175,2021-11-10 19:28:15
184550,135302,4,3726,3175,2021-11-10 19:33:16
184557,135302,4,3726,3173,2021-11-10 19:38:17
184558,135302,4,3723,3177,2021-11-10 19:43:18
184575,135302,4,3707,3173,2021-11-10 19:48:19
184588,135302,4,3714,3175,2021-11-10 19:54:00
184588,135302,4,3712,3178,2021-11-10 20:00:51
184597,135302,4,3714,3174,2021-11-10 20:05:52
184599,135302,4,3714,3175,2021-11-10 20:10:52
184604,135302,4,3714,3175,2021-11-10 20:15:53
184624,135302,4,3707,3174,2021-11-10 20:20:54
184667,135302,4,3743,3175,2021-11-10 20:25:55
184696,135313,4,3752,3171,2021-11-10 20:30:56
184736,135313,4,3754,3175,2021-11-10 20:35:57
184736,135313,4,3747,3171,2021-11-10 20:40:58
184738,135313,4,3769,3174,2021-11-10 20:45:58
184776,135313,4,3738,3175,2021-11-10 20:50:59
184804,135313,4,3709,3177,2021-11-10 20:56:00
184809,135313,4,3717,3176,2021-11-10 21:01:01
184819,135313,4,3716,3174,2021-11-10 21:06:02
184819,135313,4,3712,3171,2021-11-10 21:11:03
184819,135313,4,3716,3174,2021-11-10 21:16:03
184823,135313,4,3700,3175,2021-11-10 21:21:04
184824,135313,4,3712,3175,2021-11-10 21:26:05
184824,135313,4,3710,3174,2021-11-10 21:31:06
184824,135313,4,3712,3175,2021-11-10 21:36:07
184833,135313,4,3689,3173,2021-11-10 21:41:08
184850,135313,4,3685,3175,2021-11-10 21:46:08
184891,135313,4,3690,3175,2021-11-10 21:51:19
184897,135313,4,3692,3175,2021-11-10 21:56:10
184902,135313,4,3699,3175,2021-11-10 22:01:11
184902,135313,4,3712,3174,2021-11-10 22:06:12
184902,135313,4,3725,3174,2021-11-10 22:11:13
184905,135313,4,3698,3175,2021-11-10 22:16:13
184905,135313,4,3699,3174,2021-11-10 22:21:14
184906,135313,4,3705,3172,2021-11-10 22:26:15
184908,135313,4,3698,3173,2021-11-10 22:31:16
184910,135313,4,3682,3179,2021-11-10 22:36:17
184925,135313,4,3682,3172,2021-11-10 22:41:18
184981,135331,4,3703,3174,2021-11-10 22:46:18
184981,135331,4,3725,3175,2021-11-10 22:51:19
184995,135331,4,3723,3175,2021-11-10 22:56:40
184995,135331,4,3745,3174,2021-11-10 23:01:21
185000,135331,4,3754,3174,2021-11-10 23:07:12
185006,135331,4,3758,3174,2021-11-10 23:13:53
185016,135331,4,3770,3173,2021-11-10 23:18:54
185024,135331,4,3747,3172,2021-11-10 23:25:35
185042,135331,4,3747,3172,2021-11-10 23:32:06
185046,135331,4,3752,3173,2021-11-10 23:38:57
185046,135331,4,3738,3174,2021-11-10 23:43:58
185050,135331,4,3736,3177,2021-11-10 23:49:09
185085,135331,4,3732,3173,2021-11-10 23:54:10
185093,135331,4,3716,3176,2021-11-11 00:00:11
185093,135331,4,3701,3173,2021-11-11 00:05:42
185093,135331,4,3703,3174,2021-11-11 00:11:33
185105,135331,4,3705,3174,2021-11-11 00:16:33
185114,135331,4,3710,3171,2021-11-11 00:21:34
185117,135331,4,3712,3176,2021-11-11 00:26:35
185131,135331,4,3752,3173,2021-11-11 00:31:36
185145,135331,4,3743,3175,2021-11-11 00:36:47
185145,135331,4,3736,3180,2021-11-11 00:41:38
185147,135331,4,3736,3175,2021-11-11 00:46:38
185202,135346,4,3730,3174,2021-11-11 00:51:39
185263,135346,4,3716,3175,2021-11-11 00:56:40
185332,135346,4,3709,3173,2021-11-11 01:01:41
185336,135346,4,3701,3178,2021-11-11 01:06:42
185347,135346,4,3701,3172,2021-11-11 01:14:23
185351,135346,4,3699,3177,2021-11-11 01:19:14
185353,135346,4,3728,3174,2021-11-11 01:24:15
185364,135346,4,3734,3171,2021-11-11 01:29:15
185372,135346,4,3747,3179,2021-11-11 01:34:16
185372,135346,4,3747,3175,2021-11-11 01:39:37
185390,135346,4,3730,3174,2021-11-11 01:44:18
185390,135346,4,3723,3175,2021-11-11 01:49:19
185390,135346,4,3719,3173,2021-11-11 01:54:20
185391,135346,4,3724,3177,2021-11-11 01:59:20
185392,135346,4,3721,3172,2021-11-11 02:04:21
185392,135346,4,3700,3172,2021-11-11 02:09:22
185395,135346,4,3700,3176,2021-11-11 02:14:23
185398,135346,4,3745,3174,2021-11-11 02:19:24
185399,135346,4,3721,3174,2021-11-11 02:24:25
185414,135346,4,3725,3174,2021-11-11 02:29:25
185418,135346,4,3721,3174,2021-11-11 02:36:19
185418,135346,4,3705,3174,2021-11-11 02:42:00
185418,135346,4,3714,3172,2021-11-11 02:47:02
185425,135346,4,3709,3174,2021-11-11 02:52:03
185425,135346,4,3745,3172,2021-11-11 02:57:05
185425,135346,4,3772,3175,2021-11-11 03:02:06
185425,135346,4,3776,3175,2021-11-11 03:07:08
185426,135346,4,3726,3173,2021-11-11 03:12:09
185428,135346,4,3714,3173,2021-11-11 03:17:10
185456,135346,4,3723,3173,2021-11-11 03:22:42
185456,135346,4,3705,3173,2021-11-11 03:29:44
185456,135346,4,3710,3174,2021-11-11 03:34:45
185456,135346,4,3703,3174,2021-11-11 03:39:47
185456,135346,4,3701,3176,2021-11-11 03:44:48
185456,135346,4,3703,3174,2021-11-11 03:49:50
185456,135346,4,3692,3174,2021-11-11 03:54:51
185456,135346,4,3696,3173,2021-11-11 03:59:52
185461,135346,4,3687,3178,2021-11-11 04:04:54
185464,135346,4,3670,3173,2021-11-11 04:09:55
185465,135346,4,3659,3174,2021-11-11 04:15:07
185468,135346,4,3687,3177,2021-11-11 04:19:58
185468,135346,4,3700,3178,2021-11-11 04:25:00
185468,135346,4,3692,3177,2021-11-11 04:30:01
185468,135346,4,3694,3176,2021-11-11 04:35:02
185468,135346,4,3692,3175,2021-11-11 04:40:04
185468,135346,4,3672,3178,2021-11-11 04:45:25
185531,135346,4,3670,3173,2021-11-11 04:50:07
185538,135346,4,3646,3175,2021-11-11 04:55:08
185550,135346,4,3642,3175,2021-11-11 05:00:20
185587,135346,4,3655,3174,2021-11-11 05:05:11
185783,135456,0,3634,3174,2021-11-11 05:10:12
186025,135603,0,3637,3171,2021-11-11 05:15:14
186281,135777,0,3644,3174,2021-11-11 05:20:15
186548,135951,0,3646,3175,2021-11-11 05:25:27
186800,136119,0,3659,3174,2021-11-11 05:30:18
186957,136261,0,3630,3175,2021-11-11 05:35:20
187237,136521,0,3655,3175,2021-11-11 05:40:21
187519,136775,0,3666,3172,2021-11-11 05:45:22
187811,137065,0,3670,3175,2021-11-11 05:50:24
188107,137350,0,3682,3172,2021-11-11 05:55:35
188386,137604,0,3692,3171,2021-11-11 06:00:27
188660,137848,0,3692,3176,2021-11-11 06:05:28
188910,138037,0,3710,3172,2021-11-11 06:10:30
189039,138115,0,3682,3175,2021-11-11 06:15:31
189315,138389,0,3694,3172,2021-11-11 06:20:33
189516,138523,0,3694,3172,2021-11-11 06:25:34
189540,138523,4,3687,3175,2021-11-11 06:30:35
189540,138523,4,3687,3173,2021-11-11 06:35:37
189543,138523,4,3685,3174,2021-11-11 06:40:48
189553,138523,4,3685,3175,2021-11-11 06:45:50
189596,138523,4,3664,3175,2021-11-11 06:50:41
189640,138523,4,3675,3172,2021-11-11 06:55:53
189671,138523,4,3678,3173,2021-11-11 07:00:44
189699,138523,4,3659,3174,2021-11-11 07:05:46
189748,138523,4,3661,3172,2021-11-11 07:10:47
189809,138547,4,3653,3176,2021-11-11 07:15:48
189883,138547,4,3667,3176,2021-11-11 07:20:50
189938,138547,4,3683,3174,2021-11-11 07:25:51
189975,138547,4,3678,3175,2021-11-11 07:30:53
189980,138547,4,3660,3173,2021-11-11 07:35:54
189990,138547,4,3650,3172,2021-11-11 07:40:55
190006,138547,4,3680,3173,2021-11-11 07:45:57
190079,138560,4,3683,3173,2021-11-11 07:50:58
190166,138606,0,3667,3173,2021-11-11 07:56:00
190215,138634,4,3678,3173,2021-11-11 08:01:01
190225,138634,4,3685,3174,2021-11-11 08:06:03
190231,138634,4,3701,3172,2021-11-11 08:11:04
190309,138655,4,3675,3174,2021-11-11 08:16:05
190335,138655,4,3680,3171,2021-11-11 08:21:07
190351,138655,4,3675,3171,2021-11-11 08:26:08
190352,138655,4,3670,3169,2021-11-11 08:31:10
190353,138655,4,3670,3177,2021-11-11 08:36:11
190361,138655,4,3675,3175,2021-11-11 08:41:12
190361,138655,4,3675,3173,2021-11-11 08:46:14
190381,138655,4,3666,3173,2021-11-11 08:51:15
190410,138655,4,3659,3172,2021-11-11 08:56:17
190413,138655,4,3680,3176,2021-11-11 09:01:18
190413,138655,4,3678,3173,2021-11-11 09:06:20
190422,138655,4,3666,3171,2021-11-11 09:11:21
190422,138655,4,3678,3174,2021-11-11 09:16:22
190422,138655,4,3683,3173,2021-11-11 09:21:24
190423,138655,4,3682,3173,2021-11-11 09:26:25
190423,138655,4,3689,3174,2021-11-11 09:31:27
190441,138655,4,3672,3174,2021-11-11 09:36:28
190458,138655,4,3663,3174,2021-11-11 09:41:30
190459,138655,4,3682,3172,2021-11-11 09:46:31
190459,138655,4,3667,3177,2021-11-11 09:51:33
190459,138655,4,3672,3175,2021-11-11 09:56:34
190459,138655,4,3668,3171,2021-11-11 10:01:35
190459,138655,4,3683,3171,2021-11-11 10:06:37
190470,138655,4,3680,3174,2021-11-11 10:11:38
190472,138655,4,3683,3175,2021-11-11 10:16:40
190472,138655,4,3683,3179,2021-11-11 10:21:41
190475,138655,4,3680,3174,2021-11-11 10:26:43
190475,138655,4,3689,3172,2021-11-11 10:31:44
190478,138655,4,3682,3174,2021-11-11 10:36:46
190545,138665,4,3670,3175,2021-11-11 10:41:47
190550,138665,4,3670,3171,2021-11-11 10:46:48
190560,138665,4,3694,3174,2021-11-11 10:51:50
190561,138665,4,3725,3174,2021-11-11 10:57:01
190575,138665,4,3732,3174,2021-11-11 11:01:53
190617,138665,4,3707,3172,2021-11-11 11:06:54
190667,138680,4,3692,3175,2021-11-11 11:11:56
190680,138680,4,3710,3173,2021-11-11 11:16:57
190702,138680,4,3714,3174,2021-11-11 11:21:58
190711,138680,4,3710,3175,2021-11-11 11:27:00
190712,138680,4,3714,3175,2021-11-11 11:32:01
190742,138693,0,3719,3173,2021-11-11 11:37:03
190770,138693,4,3705,3174,2021-11-11 11:42:04
190807,138703,4,3667,3174,2021-11-11 11:47:06
190826,138703,4,3678,3176,2021-11-11 11:52:07
190843,138703,4,3667,3175,2021-11-11 11:56:48
190886,138703,4,3666,3176,2021-11-11 12:02:10
190933,138703,4,3655,3171,2021-11-11 12:07:11
190957,138703,4,3657,3171,2021-11-11 12:12:13
191015,138721,0,3659,3172,2021-11-11 12:17:14
191044,138721,4,3683,3173,2021-11-11 12:22:16
191084,138733,4,3694,3173,2021-11-11 12:27:17
191150,138751,0,3694,3173,2021-11-11 12:32:18
191302,138855,0,3696,3175,2021-11-11 12:37:20
191303,138855,4,3709,3172,2021-11-11 12:42:21
191373,138855,4,3696,3176,2021-11-11 12:47:23
191410,138855,4,3707,3174,2021-11-11 12:52:24
191466,138866,0,3701,3176,2021-11-11 12:57:26
191522,138884,4,3683,3173,2021-11-11 13:02:27
191529,138884,4,3663,3169,2021-11-11 13:07:28
191554,138884,4,3666,3174,2021-11-11 13:12:30
191562,138884,4,3650,3174,2021-11-11 13:17:31
191707,138986,0,3642,3173,2021-11-11 13:22:33
191976,139199,0,3642,3171,2021-11-11 13:27:34
192256,139434,0,3664,3172,2021-11-11 13:32:36
192552,139735,0,3668,3172,2021-11-11 13:37:37
192814,139944,0,3678,3172,2021-11-11 13:42:28
193014,140121,0,3682,3172,2021-11-11 13:47:30
193236,140271,0,3680,3172,2021-11-11 13:52:31
193520,140534,0,3705,3175,2021-11-11 13:57:33
193810,140813,0,3707,3174,2021-11-11 14:02:34
194080,141026,0,3712,3174,2021-11-11 14:07:36
194364,141295,0,3726,3175,2021-11-11 14:12:37
194631,141531,0,3725,3174,2021-11-11 14:17:38
194823,141655,0,3714,3171,2021-11-11 14:22:40
195009,141781,0,3690,3171,2021-11-11 14:27:51
195112,141795,4,3687,3174,2021-11-11 14:32:43
195123,141795,4,3705,3173,2021-11-11 14:37:46
195133,141795,4,3709,3173,2021-11-11 14:42:48
195137,141795,4,3718,3173,2021-11-11 14:47:50
195187,141795,4,3703,3175,2021-11-11 14:53:02
195209,141795,4,3687,3171,2021-11-11 14:57:54
195266,141811,4,3663,3178,2021-11-11 15:02:56
195301,141824,4,3672,3175,2021-11-11 15:07:48
195310,141824,4,3696,3174,2021-11-11 15:13:00
195327,141824,4,3703,3173,2021-11-11 15:17:52
195329,141824,4,3694,3176,2021-11-11 15:22:54
195401,141838,0,3696,3172,2021-11-11 15:27:56
195435,141838,4,3726,3174,2021-11-11 15:32:58
195442,141838,4,3747,3177,2021-11-11 15:38:50
195458,141838,4,3745,3172,2021-11-11 15:45:23
195458,141838,4,3743,3173,2021-11-11 15:50:25
195458,141838,4,3747,3173,2021-11-11 15:55:27
195497,141862,0,3743,3172,2021-11-11 16:00:29
195559,141872,4,3690,3174,2021-11-11 16:05:31
195571,141872,4,3682,3173,2021-11-11 16:10:33
195582,141872,4,3675,3175,2021-11-11 16:16:35
195615,141872,4,3690,3175,2021-11-11 16:23:58
195617,141872,4,3694,3172,2021-11-11 16:30:31
195620,141872,4,3700,3174,2021-11-11 16:35:33
195621,141872,4,3683,3176,2021-11-11 16:40:45
195621,141872,4,3692,3174,2021-11-11 16:45:37
195621,141872,4,3692,3174,2021-11-11 16:52:40
195621,141872,4,3694,3176,2021-11-11 17:00:43
195658,141872,4,3685,3172,2021-11-11 17:05:45
195677,141872,4,3690,3175,2021-11-11 17:10:37
195684,141872,4,3709,3175,2021-11-11 17:15:39
195697,141872,4,3705,3173,2021-11-11 17:20:41
195702,141872,4,3692,3171,2021-11-11 17:25:43
195705,141872,4,3692,3172,2021-11-11 17:30:45
195711,141872,4,3692,3173,2021-11-11 17:35:47
195743,141872,4,3655,3172,2021-11-11 17:40:39
195744,141872,4,3707,3170,2021-11-11 17:45:41
195745,141872,4,3728,3172,2021-11-11 17:50:43
195745,141872,4,3724,3175,2021-11-11 17:55:45
195776,141893,4,3734,3175,2021-11-11 18:00:47
195781,141893,4,3725,3172,2021-11-11 18:05:39
195954,142020,0,3694,3175,2021-11-11 18:10:41
196199,142155,0,3680,3172,2021-11-11 18:15:43
196448,142302,0,3680,3172,2021-11-11 18:20:45
196704,142491,0,3703,3173,2021-11-11 18:25:57
196968,142688,0,3705,3172,2021-11-11 18:30:49
197267,142973,0,3707,3171,2021-11-11 18:36:01
197478,143173,0,3678,3175,2021-11-11 18:41:03
197720,143350,0,3701,3170,2021-11-11 18:45:55
198001,143611,0,3717,3177,2021-11-11 18:50:57
198275,143834,0,3726,3177,2021-11-11 18:55:49
198523,144011,0,3721,3177,2021-11-11 19:00:51
198549,144034,4,3738,3174,2021-11-11 19:05:53
198579,144034,4,3732,3171,2021-11-11 19:10:55
198620,144046,4,3736,3171,2021-11-11 19:16:07
198625,144046,4,3741,3171,2021-11-11 19:20:59
198646,144046,4,3740,3173,2021-11-11 19:25:51
198648,144046,4,3732,3173,2021-11-11 19:30:53
198698,144062,4,3728,3172,2021-11-11 19:35:55
198705,144062,4,3721,3173,2021-11-11 19:40:57
