运动量,活跃时长,活跃状态,温度,电压,时间
156068,91852,4,3727,3155,2021-11-10 03:40:27
156070,91852,4,3729,3161,2021-11-10 03:45:27
156070,91852,4,3730,3159,2021-11-10 03:50:28
156086,91852,4,3694,3158,2021-11-10 03:55:48
156088,91852,4,3651,3158,2021-11-10 04:00:29
156091,91852,4,3653,3162,2021-11-10 04:05:29
156109,91852,4,3696,3155,2021-11-10 04:10:30
156139,91852,4,3711,3159,2021-11-10 04:15:30
156201,91865,4,3707,3157,2021-11-10 04:20:31
156270,91876,4,3687,3157,2021-11-10 04:25:31
156291,91876,4,3653,3157,2021-11-10 04:30:32
156291,91876,4,3683,3156,2021-11-10 04:35:32
156298,91876,4,3700,3155,2021-11-10 04:40:32
156302,91876,4,3696,3156,2021-11-10 04:45:33
156316,91876,4,3711,3157,2021-11-10 04:50:33
156318,91876,4,3740,3156,2021-11-10 04:55:34
156321,91876,4,3743,3156,2021-11-10 05:00:35
156330,91876,4,3727,3157,2021-11-10 05:08:05
156544,92035,0,3633,3159,2021-11-10 05:13:56
156868,92272,0,3637,3158,2021-11-10 05:20:37
157110,92376,0,3646,3157,2021-11-10 05:25:37
157272,92412,4,3651,3160,2021-11-10 05:30:38
157347,92425,4,3635,3157,2021-11-10 05:35:38
157428,92425,4,3639,3156,2021-11-10 05:40:39
157534,92425,4,3659,3155,2021-11-10 05:45:39
157585,92425,4,3685,3157,2021-11-10 05:50:50
157602,92425,4,3698,3159,2021-11-10 05:55:40
158451,92467,4,3608,3159,2021-11-10 09:49:16
158466,92467,4,3621,3161,2021-11-10 09:54:16
158496,92488,4,3529,3161,2021-11-10 09:59:25
158500,92488,4,3529,3160,2021-11-10 10:04:15
158511,92488,4,3498,3159,2021-11-10 10:09:14
158544,92498,4,3554,3156,2021-11-10 10:14:24
158552,92498,4,3556,3158,2021-11-10 10:19:24
158608,92498,4,3509,3155,2021-11-10 10:24:23
158638,92512,4,3548,3155,2021-11-10 10:29:23
158711,92523,0,3516,3156,2021-11-10 10:34:22
158722,92523,4,3545,3155,2021-11-10 10:39:32
158723,92523,4,3561,3158,2021-11-10 10:44:31
158753,92523,4,3538,3154,2021-11-10 10:49:31
158785,92533,4,3532,3159,2021-11-10 10:54:31
158795,92533,4,3567,3158,2021-11-10 10:59:30
158852,92533,4,3557,3154,2021-11-10 11:04:50
158956,92544,4,3557,3155,2021-11-10 11:09:40
159067,92564,4,3576,3160,2021-11-10 11:14:39
159082,92564,4,3596,3160,2021-11-10 11:19:39
159136,92564,4,3601,3156,2021-11-10 11:24:38
159154,92564,4,3502,3155,2021-11-10 11:29:38
159179,92564,4,3545,3158,2021-11-10 11:34:48
159295,92606,4,3538,3157,2021-11-10 11:39:47
159366,92618,4,3548,3157,2021-11-10 11:44:47
159515,92667,0,3548,3159,2021-11-10 11:49:47
159533,92667,4,3604,3156,2021-11-10 11:54:46
159554,92667,4,3642,3152,2021-11-10 11:59:56
159651,92734,0,3520,3159,2021-11-10 12:04:55
159659,92734,4,3574,3155,2021-11-10 12:09:55
159674,92734,4,3608,3158,2021-11-10 12:14:55
159695,92734,4,3650,3154,2021-11-10 12:19:54
159698,92734,4,3646,3153,2021-11-10 12:25:04
159795,92750,0,3599,3158,2021-11-10 12:30:14
159826,92760,4,3498,3156,2021-11-10 12:35:03
159849,92760,4,3592,3155,2021-11-10 12:40:03
159867,92760,4,3617,3158,2021-11-10 12:45:42
160176,93020,0,3534,3157,2021-11-10 12:52:52
160472,93309,0,3580,3154,2021-11-10 12:57:51
160760,93604,0,3610,3159,2021-11-10 13:02:41
161059,93902,0,3615,3160,2021-11-10 13:07:40
161304,94065,0,3635,3152,2021-11-10 13:12:50
161565,94268,0,3646,3156,2021-11-10 13:17:50
161823,94404,0,3663,3156,2021-11-10 13:22:59
161969,94480,0,3667,3155,2021-11-10 13:28:29
162205,94593,0,3605,3155,2021-11-10 13:35:18
162419,94721,0,3628,3155,2021-11-10 13:40:28
162608,94852,0,3628,3158,2021-11-10 13:45:28
162834,95018,0,3637,3155,2021-11-10 13:50:27
163048,95168,0,3574,3153,2021-11-10 13:55:27
163151,95178,0,3615,3155,2021-11-10 14:00:26
163175,95178,4,3630,3155,2021-11-10 14:05:36
163198,95178,4,3650,3156,2021-11-10 14:10:56
163283,95229,4,3563,3154,2021-11-10 14:18:05
163285,95229,4,3592,3152,2021-11-10 14:23:05
163285,95229,4,3615,3157,2021-11-10 14:28:14
163285,95229,4,3622,3152,2021-11-10 14:33:14
163285,95229,4,3624,3156,2021-11-10 14:38:13
163293,95229,4,3648,3155,2021-11-10 14:43:13
163293,95229,4,3653,3153,2021-11-10 14:48:13
163353,95229,4,3639,3157,2021-11-10 14:53:22
163371,95229,4,3661,3155,2021-11-10 14:58:22
163387,95229,4,3668,3158,2021-11-10 15:03:21
163394,95229,4,3670,3156,2021-11-10 15:08:21
163472,95240,4,3596,3157,2021-11-10 15:13:31
163604,95290,0,3631,3157,2021-11-10 15:18:30
163635,95290,4,3615,3155,2021-11-10 15:23:30
163665,95290,4,3608,3153,2021-11-10 15:29:29
163844,95419,0,3360,3156,2021-11-10 15:36:09
163879,95440,0,3556,3157,2021-11-10 15:40:58
163926,95466,4,3639,3153,2021-11-10 15:46:08
163948,95466,4,3668,3154,2021-11-10 15:51:38
163950,95466,4,3668,3156,2021-11-10 15:56:27
163966,95466,4,3675,3156,2021-11-10 16:03:37
163994,95466,4,3694,3157,2021-11-10 16:08:36
164010,95466,4,3655,3153,2021-11-10 16:13:46
164059,95476,4,3637,3153,2021-11-10 16:18:46
164090,95476,4,3619,3154,2021-11-10 16:23:45
164090,95476,4,3628,3153,2021-11-10 16:28:45
164090,95476,4,3639,3152,2021-11-10 16:33:44
164099,95476,4,3659,3157,2021-11-10 16:38:54
164102,95476,4,3661,3156,2021-11-10 16:43:54
164108,95476,4,3685,3154,2021-11-10 16:48:53
164108,95476,4,3691,3154,2021-11-10 16:53:53
164118,95476,4,3707,3153,2021-11-10 16:58:52
164152,95486,4,3682,3156,2021-11-10 17:04:02
164196,95486,4,3660,3156,2021-11-10 17:09:02
164201,95486,4,3660,3154,2021-11-10 17:14:11
164204,95486,4,3670,3156,2021-11-10 17:19:01
164216,95486,4,3682,3158,2021-11-10 17:24:01
164219,95486,4,3687,3155,2021-11-10 17:29:10
164235,95486,4,3714,3154,2021-11-10 17:34:10
164235,95486,4,3703,3156,2021-11-10 17:39:09
164235,95486,4,3689,3155,2021-11-10 17:44:09
164240,95486,4,3696,3154,2021-11-10 17:49:09
164433,95647,0,3606,3156,2021-11-10 17:54:18
164734,95943,0,3543,3155,2021-11-10 17:59:28
165023,96231,0,3574,3155,2021-11-10 18:04:17
165317,96520,0,3592,3155,2021-11-10 18:09:17
165538,96655,0,3646,3152,2021-11-10 18:14:17
165668,96698,0,3635,3152,2021-11-10 18:19:46
165727,96698,4,3683,3152,2021-11-10 18:26:56
165729,96698,4,3684,3153,2021-11-10 18:31:55
165766,96698,4,3685,3154,2021-11-10 18:37:15
165802,96698,4,3680,3156,2021-11-10 18:44:34
165809,96698,4,3687,3152,2021-11-10 18:49:34
165810,96698,4,3675,3153,2021-11-10 18:54:33
165826,96698,4,3666,3153,2021-11-10 18:59:33
165829,96698,4,3696,3155,2021-11-10 19:04:53
165863,96709,4,3576,3156,2021-11-10 19:09:42
165946,96739,4,3586,3152,2021-11-10 19:14:52
165946,96739,4,3604,3152,2021-11-10 19:19:42
165948,96739,4,3620,3155,2021-11-10 19:24:41
165968,96739,4,3637,3153,2021-11-10 19:29:41
165974,96739,4,3608,3155,2021-11-10 19:34:50
165991,96739,4,3619,3155,2021-11-10 19:39:50
165998,96739,4,3672,3151,2021-11-10 19:44:50
166010,96739,4,3661,3154,2021-11-10 19:49:49
166024,96739,4,3661,3150,2021-11-10 19:54:49
166029,96739,4,3660,3152,2021-11-10 19:59:50
166050,96739,4,3663,3152,2021-11-10 20:04:50
166089,96739,4,3680,3153,2021-11-10 20:09:50
166096,96739,4,3675,3152,2021-11-10 20:14:50
166096,96739,4,3685,3156,2021-11-10 20:19:51
166096,96739,4,3703,3155,2021-11-10 20:24:51
166099,96739,4,3703,3153,2021-11-10 20:32:01
166100,96739,4,3705,3154,2021-11-10 20:37:31
166103,96739,4,3701,3155,2021-11-10 20:42:22
166104,96739,4,3700,3156,2021-11-10 20:47:22
166112,96739,4,3718,3157,2021-11-10 20:52:22
166113,96739,4,3734,3156,2021-11-10 20:58:42
166113,96739,4,3730,3155,2021-11-10 21:11:23
166117,96739,4,3718,3155,2021-11-10 21:17:23
166142,96739,4,3723,3154,2021-11-10 21:22:23
166156,96739,4,3709,3155,2021-11-10 21:27:24
166157,96739,4,3711,3157,2021-11-10 21:32:24
166159,96739,4,3723,3154,2021-11-10 21:37:24
166160,96739,4,3731,3154,2021-11-10 21:42:24
166162,96739,4,3732,3157,2021-11-10 21:47:24
166162,96739,4,3740,3153,2021-11-10 21:52:25
166164,96739,4,3748,3152,2021-11-10 21:57:25
166178,96739,4,3742,3152,2021-11-10 22:02:25
166178,96739,4,3740,3151,2021-11-10 22:07:25
166178,96739,4,3747,3154,2021-11-10 22:12:25
166181,96739,4,3745,3157,2021-11-10 22:17:26
166181,96739,4,3738,3153,2021-11-10 22:22:26
166183,96739,4,3753,3153,2021-11-10 22:27:26
166183,96739,4,3755,3154,2021-11-10 22:32:26
166183,96739,4,3760,3151,2021-11-10 22:37:27
166187,96739,4,3748,3154,2021-11-10 22:42:27
166187,96739,4,3763,3154,2021-11-10 22:47:27
166187,96739,4,3759,3154,2021-11-10 22:52:27
166187,96739,4,3762,3153,2021-11-10 22:57:27
166187,96739,4,3767,3156,2021-11-10 23:02:28
166188,96739,4,3776,3157,2021-11-10 23:07:28
166210,96739,4,3754,3156,2021-11-10 23:12:28
166210,96739,4,3760,3155,2021-11-10 23:17:28
166210,96739,4,3748,3151,2021-11-10 23:22:29
166216,96739,4,3765,3153,2021-11-10 23:27:29
166219,96739,4,3760,3152,2021-11-10 23:32:29
166219,96739,4,3778,3156,2021-11-10 23:37:29
166237,96739,4,3760,3156,2021-11-10 23:42:29
166241,96739,4,3762,3152,2021-11-10 23:47:30
166263,96739,4,3730,3153,2021-11-10 23:52:30
166263,96739,4,3740,3157,2021-11-10 23:57:30
166263,96739,4,3760,3159,2021-11-11 00:03:30
166264,96739,4,3767,3159,2021-11-11 00:18:01
166269,96739,4,3760,3156,2021-11-11 00:25:01
166303,96751,4,3750,3153,2021-11-11 00:30:01
166303,96751,4,3758,3158,2021-11-11 00:35:02
166303,96751,4,3758,3154,2021-11-11 00:40:02
166305,96751,4,3758,3157,2021-11-11 00:45:02
166305,96751,4,3762,3155,2021-11-11 00:50:02
166306,96751,4,3762,3157,2021-11-11 00:55:03
166312,96751,4,3767,3152,2021-11-11 01:05:23
166313,96751,4,3754,3155,2021-11-11 01:10:23
166320,96751,4,3696,3155,2021-11-11 01:17:23
166324,96751,4,3646,3157,2021-11-11 01:22:34
166343,96761,4,3670,3156,2021-11-11 01:27:34
166344,96761,4,3723,3156,2021-11-11 01:32:34
166345,96761,4,3747,3156,2021-11-11 01:37:34
166345,96761,4,3762,3156,2021-11-11 01:42:34
166347,96761,4,3754,3157,2021-11-11 01:47:35
166347,96761,4,3762,3155,2021-11-11 01:52:35
166347,96761,4,3762,3155,2021-11-11 01:57:35
166355,96761,4,3747,3156,2021-11-11 02:02:36
166359,96761,4,3742,3154,2021-11-11 02:07:56
166362,96761,4,3748,3154,2021-11-11 02:12:36
166362,96761,4,3742,3155,2021-11-11 02:17:36
166367,96761,4,3738,3155,2021-11-11 02:22:36
166368,96761,4,3745,3156,2021-11-11 02:27:37
166370,96761,4,3761,3158,2021-11-11 02:32:37
166374,96761,4,3750,3153,2021-11-11 02:37:37
166374,96761,4,3741,3156,2021-11-11 02:42:37
166386,96761,4,3733,3156,2021-11-11 02:47:38
166388,96761,4,3716,3160,2021-11-11 02:52:38
166389,96761,4,3736,3155,2021-11-11 02:57:38
166390,96761,4,3742,3155,2021-11-11 03:02:38
166390,96761,4,3749,3156,2021-11-11 03:07:38
166394,96761,4,3685,3157,2021-11-11 03:12:39
166398,96761,4,3637,3156,2021-11-11 03:17:39
166400,96761,4,3624,3159,2021-11-11 03:22:39
166404,96761,4,3624,3155,2021-11-11 03:27:39
166437,96761,4,3622,3156,2021-11-11 03:32:39
166463,96761,4,3689,3156,2021-11-11 03:37:40
166468,96761,4,3716,3156,2021-11-11 03:42:40
166480,96761,4,3712,3154,2021-11-11 03:47:40
166488,96761,4,3729,3151,2021-11-11 03:52:40
166490,96761,4,3750,3154,2021-11-11 03:57:41
166500,96761,4,3735,3155,2021-11-11 04:02:41
166500,96761,4,3729,3158,2021-11-11 04:07:41
166541,96761,4,3709,3156,2021-11-11 04:12:41
166542,96761,4,3725,3159,2021-11-11 04:17:41
166543,96761,4,3709,3156,2021-11-11 04:23:02
166543,96761,4,3712,3158,2021-11-11 04:27:42
166543,96761,4,3722,3157,2021-11-11 04:32:42
166543,96761,4,3716,3151,2021-11-11 04:37:42
166543,96761,4,3730,3155,2021-11-11 04:42:43
166571,96761,4,3709,3153,2021-11-11 04:47:43
166637,96761,4,3684,3153,2021-11-11 04:52:43
166673,96761,4,3660,3153,2021-11-11 04:57:43
166981,96976,0,3640,3154,2021-11-11 05:03:43
167345,97328,0,3606,3154,2021-11-11 05:10:24
167610,97562,0,3639,3152,2021-11-11 05:15:14
167892,97823,0,3675,3154,2021-11-11 05:20:14
168004,97823,4,3672,3157,2021-11-11 05:25:14
168065,97823,4,3612,3158,2021-11-11 05:30:15
168132,97823,4,3613,3156,2021-11-11 05:35:15
168169,97823,4,3642,3157,2021-11-11 05:40:25
168174,97823,4,3644,3153,2021-11-11 05:45:15
168191,97823,4,3648,3157,2021-11-11 05:50:45
168238,97823,4,3630,3156,2021-11-11 05:57:46
168251,97823,4,3596,3156,2021-11-11 06:03:26
168297,97823,4,3687,3154,2021-11-11 06:10:16
168308,97823,4,3701,3154,2021-11-11 06:15:16
168316,97823,4,3701,3157,2021-11-11 06:20:17
168336,97823,4,3680,3159,2021-11-11 06:25:17
168347,97823,4,3689,3156,2021-11-11 06:30:17
168383,97823,4,3646,3156,2021-11-11 06:35:17
168386,97823,4,3637,3157,2021-11-11 06:40:17
168386,97823,4,3648,3155,2021-11-11 06:45:18
168391,97823,4,3644,3156,2021-11-11 06:50:18
168392,97823,4,3668,3150,2021-11-11 06:55:18
168397,97823,4,3646,3157,2021-11-11 07:05:08
168400,97823,4,3660,3155,2021-11-11 07:10:39
168400,97823,4,3655,3157,2021-11-11 07:15:19
168400,97823,4,3655,3154,2021-11-11 07:20:19
168457,97835,4,3639,3156,2021-11-11 07:25:19
168540,97850,0,3624,3154,2021-11-11 07:31:29
168552,97850,4,3642,3154,2021-11-11 07:37:50
168592,97850,4,3666,3153,2021-11-11 07:43:20
168618,97861,4,3675,3154,2021-11-11 07:50:20
168622,97861,4,3683,3157,2021-11-11 07:55:20
168624,97861,4,3675,3153,2021-11-11 08:00:22
168627,97861,4,3682,3155,2021-11-11 08:05:22
168630,97861,4,3670,3154,2021-11-11 08:10:23
168636,97861,4,3680,3156,2021-11-11 08:15:23
168639,97861,4,3675,3156,2021-11-11 08:20:24
168643,97861,4,3692,3154,2021-11-11 08:25:44
168646,97861,4,3687,3154,2021-11-11 08:30:25
168646,97861,4,3689,3155,2021-11-11 08:35:25
168674,97861,4,3691,3155,2021-11-11 08:40:36
168695,97861,4,3689,3154,2021-11-11 08:45:26
168738,97872,4,3666,3155,2021-11-11 08:50:27
168798,97896,4,3685,3154,2021-11-11 08:55:47
168928,97996,0,3707,3161,2021-11-11 09:00:28
168975,98007,4,3689,3151,2021-11-11 09:05:28
169007,98007,4,3689,3155,2021-11-11 09:10:49
169038,98007,4,3694,3155,2021-11-11 09:15:29
169063,98007,4,3667,3154,2021-11-11 09:20:30
169080,98007,4,3660,3152,2021-11-11 09:25:30
169138,98018,0,3653,3152,2021-11-11 09:30:31
169183,98018,4,3655,3156,2021-11-11 09:35:31
169229,98018,4,3639,3154,2021-11-11 09:40:32
169278,98042,4,3637,3155,2021-11-11 09:45:42
169311,98042,4,3578,3155,2021-11-11 09:50:33
169314,98042,4,3559,3156,2021-11-11 09:55:33
169329,98042,4,3578,3155,2021-11-11 10:00:34
169363,98053,4,3608,3152,2021-11-11 10:05:34
169363,98053,4,3637,3155,2021-11-11 10:10:35
169364,98053,4,3650,3155,2021-11-11 10:15:35
169373,98053,4,3659,3153,2021-11-11 10:20:36
169380,98053,4,3650,3154,2021-11-11 10:25:36
169417,98065,4,3653,3154,2021-11-11 10:30:47
169423,98065,4,3622,3154,2021-11-11 10:35:37
169423,98065,4,3635,3156,2021-11-11 10:42:08
169423,98065,4,3637,3154,2021-11-11 10:48:08
169436,98065,4,3640,3154,2021-11-11 10:53:09
169451,98065,4,3660,3151,2021-11-11 10:58:09
169451,98065,4,3661,3155,2021-11-11 11:03:10
169488,98065,4,3642,3153,2021-11-11 11:08:10
169558,98065,4,3606,3151,2021-11-11 11:13:11
169590,98065,4,3621,3154,2021-11-11 11:18:11
169617,98075,4,3597,3153,2021-11-11 11:23:12
169689,98088,4,3572,3154,2021-11-11 11:28:12
169800,98098,4,3552,3153,2021-11-11 11:33:13
169871,98098,4,3527,3155,2021-11-11 11:38:23
169939,98098,4,3557,3151,2021-11-11 11:43:14
169946,98098,4,3565,3155,2021-11-11 11:48:14
170016,98117,0,3615,3152,2021-11-11 11:53:15
170048,98117,4,3631,3155,2021-11-11 11:58:15
170078,98117,4,3633,3152,2021-11-11 12:03:16
170110,98117,4,3646,3155,2021-11-11 12:08:16
170167,98129,4,3620,3155,2021-11-11 12:13:17
170197,98129,4,3622,3155,2021-11-11 12:18:17
170236,98140,0,3590,3155,2021-11-11 12:23:18
170307,98140,4,3550,3154,2021-11-11 12:28:18
170373,98159,0,3603,3158,2021-11-11 12:33:19
170459,98169,0,3565,3156,2021-11-11 12:38:19
170560,98179,4,3561,3155,2021-11-11 12:43:20
170596,98179,4,3590,3154,2021-11-11 12:48:40
170622,98179,4,3565,3153,2021-11-11 12:53:21
170622,98179,4,3583,3152,2021-11-11 12:58:21
170625,98179,4,3603,3154,2021-11-11 13:03:32
170642,98179,4,3608,3153,2021-11-11 13:08:22
170663,98179,4,3606,3155,2021-11-11 13:13:23
170678,98179,4,3592,3153,2021-11-11 13:18:33
170771,98242,0,3469,3151,2021-11-11 13:23:34
171047,98505,0,3416,3155,2021-11-11 13:28:24
171336,98780,0,3448,3153,2021-11-11 13:33:25
171637,99080,0,3440,3154,2021-11-11 13:38:25
171906,99320,0,3502,3152,2021-11-11 13:43:26
172074,99345,4,3529,3151,2021-11-11 13:48:26
172250,99397,0,3563,3153,2021-11-11 13:53:27
172364,99460,0,3581,3154,2021-11-11 13:58:47
172525,99489,4,3617,3154,2021-11-11 14:03:28
172734,99629,0,3550,3155,2021-11-11 14:08:28
173118,99932,0,3572,3153,2021-11-11 14:15:59
173352,100073,0,3534,3154,2021-11-11 14:20:59
173646,100340,0,3606,3152,2021-11-11 14:26:10
173836,100423,0,3581,3150,2021-11-11 14:31:00
173968,100528,4,3586,3151,2021-11-11 14:36:21
173968,100528,4,3613,3155,2021-11-11 14:41:01
173968,100528,4,3624,3155,2021-11-11 14:46:02
174021,100538,4,3628,3152,2021-11-11 14:51:12
174031,100538,4,3653,3150,2021-11-11 14:56:03
174031,100538,4,3657,3152,2021-11-11 15:01:13
174034,100538,4,3664,3157,2021-11-11 15:06:44
174138,100538,4,3635,3152,2021-11-11 15:13:45
174150,100538,4,3653,3154,2021-11-11 15:19:35
174254,100579,4,3572,3153,2021-11-11 15:26:06
174344,100629,4,3580,3151,2021-11-11 15:31:06
174348,100629,4,3592,3152,2021-11-11 15:37:07
174358,100629,4,3603,3153,2021-11-11 15:43:37
174370,100629,4,3617,3152,2021-11-11 15:48:38
174394,100629,4,3694,3155,2021-11-11 15:53:39
174428,100629,4,3696,3154,2021-11-11 15:59:09
174429,100629,4,3705,3152,2021-11-11 16:05:30
174429,100629,4,3714,3154,2021-11-11 16:11:10
174429,100629,4,3716,3153,2021-11-11 16:16:31
174429,100629,4,3716,3154,2021-11-11 16:21:41
174440,100629,4,3718,3154,2021-11-11 16:28:42
174531,100629,4,3707,3153,2021-11-11 16:33:53
174653,100663,0,3561,3153,2021-11-11 16:38:43
174753,100702,4,3565,3152,2021-11-11 16:44:03
174763,100702,4,3572,3155,2021-11-11 16:49:54
174774,100702,4,3631,3152,2021-11-11 16:57:25
174801,100702,4,3648,3156,2021-11-11 17:03:45
174879,100736,0,3541,3154,2021-11-11 17:08:46
174917,100736,4,3543,3155,2021-11-11 17:13:36
174924,100736,4,3572,3153,2021-11-11 17:18:47
174936,100736,4,3578,3154,2021-11-11 17:23:47
174940,100736,4,3586,3153,2021-11-11 17:28:58
174941,100736,4,3607,3157,2021-11-11 17:34:08
174976,100746,4,3599,3154,2021-11-11 17:38:49
174984,100746,4,3572,3154,2021-11-11 17:43:49
175016,100746,4,3574,3155,2021-11-11 17:49:20
175097,100776,4,3548,3154,2021-11-11 17:57:00
175389,101055,0,3462,3151,2021-11-11 18:02:01
175677,101343,0,3503,3154,2021-11-11 18:06:51
176101,101758,0,3487,3154,2021-11-11 18:14:02
176364,101976,0,3596,3151,2021-11-11 18:18:53
176596,102077,0,3640,3152,2021-11-11 18:23:53
176712,102142,4,3613,3154,2021-11-11 18:28:53
176761,102142,4,3653,3152,2021-11-11 18:33:54
176782,102142,4,3682,3152,2021-11-11 18:38:54
176819,102142,4,3689,3151,2021-11-11 18:44:05
176869,102152,4,3664,3154,2021-11-11 18:49:05
176915,102152,4,3664,3152,2021-11-11 18:53:56
176924,102152,4,3680,3155,2021-11-11 18:58:56
176957,102172,0,3683,3151,2021-11-11 19:04:47
176957,102172,4,3718,3152,2021-11-11 19:11:28
176994,102172,4,3705,3152,2021-11-11 19:17:48
176996,102172,4,3680,3156,2021-11-11 19:23:59
176996,102172,4,3680,3150,2021-11-11 19:28:59
176998,102172,4,3672,3152,2021-11-11 19:34:00
177027,102172,4,3670,3155,2021-11-11 19:39:00
177106,102185,4,3682,3152,2021-11-11 19:44:01
177119,102185,4,3692,3150,2021-11-11 19:49:01
177142,102198,4,3687,3155,2021-11-11 19:54:02
177147,102198,4,3703,3155,2021-11-11 19:59:02
177184,102209,0,3698,3155,2021-11-11 20:05:53
177191,102209,4,3723,3150,2021-11-11 20:11:31
177213,102220,4,3718,3153,2021-11-11 20:16:40
177226,102220,4,3709,3152,2021-11-11 20:21:39
177229,102220,4,3696,3152,2021-11-11 20:26:38
177236,102220,4,3689,3151,2021-11-11 20:31:46
177236,102220,4,3680,3154,2021-11-11 20:37:15
177236,102220,4,3709,3151,2021-11-11 20:43:43
177236,102220,4,3711,3152,2021-11-11 20:51:01
177236,102220,4,3733,3154,2021-11-11 20:56:10
177236,102220,4,3725,3153,2021-11-11 21:04:38
177239,102220,4,3725,3152,2021-11-11 21:13:35
177246,102220,4,3725,3151,2021-11-11 21:20:34
177257,102220,4,3709,3152,2021-11-11 21:26:52
177257,102220,4,3707,3151,2021-11-11 21:31:51
177264,102220,4,3723,3150,2021-11-11 21:36:50
177266,102220,4,3721,3151,2021-11-11 21:41:58
177274,102220,4,3723,3148,2021-11-11 21:46:57
177275,102220,4,3747,3151,2021-11-11 21:51:56
177281,102220,4,3740,3153,2021-11-11 21:57:04
177284,102220,4,3744,3153,2021-11-11 22:01:53
177329,102220,4,3722,3156,2021-11-11 22:06:52
177368,102220,4,3664,3154,2021-11-11 22:12:01
177380,102220,4,3594,3152,2021-11-11 22:19:49
177380,102220,4,3607,3153,2021-11-11 22:26:57
177380,102220,4,3611,3152,2021-11-11 22:31:55
177380,102220,4,3624,3152,2021-11-11 22:37:34
177380,102220,4,3628,3151,2021-11-11 22:43:42
177384,102220,4,3628,3151,2021-11-11 22:50:11
177398,102220,4,3617,3152,2021-11-11 22:56:59
177398,102220,4,3624,3152,2021-11-11 23:02:27
177399,102220,4,3631,3155,2021-11-11 23:08:06
177400,102220,4,3642,3153,2021-11-11 23:14:34
177400,102220,4,3649,3153,2021-11-11 23:19:33
177402,102220,4,3655,3151,2021-11-11 23:24:32
177402,102220,4,3651,3153,2021-11-11 23:30:10
177481,102220,4,3601,3156,2021-11-11 23:37:08
177498,102230,0,3630,3153,2021-11-11 23:42:07
177513,102230,4,3633,3149,2021-11-11 23:47:26
177527,102230,4,3682,3153,2021-11-11 23:52:15
177569,102230,4,3705,3152,2021-11-11 23:57:13
177583,102230,4,3718,3152,2021-11-12 00:02:12
177584,102230,4,3725,3154,2021-11-12 00:07:21
177588,102230,4,3730,3151,2021-11-12 00:13:59
177591,102230,4,3725,3155,2021-11-12 00:19:47
177595,102230,4,3733,3151,2021-11-12 00:26:26
177595,102230,4,3737,3154,2021-11-12 00:32:14
177597,102230,4,3746,3150,2021-11-12 00:37:33
177597,102230,4,3751,3152,2021-11-12 00:42:52
177597,102230,4,3753,3150,2021-11-12 00:50:00
177603,102230,4,3743,3154,2021-11-12 00:55:29
177608,102230,4,3738,3151,2021-11-12 01:02:17
177610,102230,4,3737,3153,2021-11-12 01:07:26
177610,102230,4,3743,3154,2021-11-12 01:12:34
177610,102230,4,3750,3151,2021-11-12 01:17:23
177611,102230,4,3743,3155,2021-11-12 01:22:32
