运动量,活跃时长,活跃状态,温度,电压,时间
161693,114742,0,3778,3198,2021-11-10 12:24:46
161733,114742,4,3796,3199,2021-11-10 12:29:46
161750,114742,4,3811,3200,2021-11-10 12:34:46
161754,114742,4,3836,3197,2021-11-10 12:39:46
161761,114742,4,3830,3195,2021-11-10 12:44:47
161774,114742,4,3832,3198,2021-11-10 12:49:47
161964,114883,0,3773,3199,2021-11-10 12:54:47
162227,115085,0,3750,3195,2021-11-10 12:59:47
162520,115367,0,3759,3198,2021-11-10 13:04:48
162815,115662,0,3766,3196,2021-11-10 13:09:48
163092,115932,0,3786,3198,2021-11-10 13:14:48
163290,116121,0,3790,3199,2021-11-10 13:19:49
163570,116373,0,3800,3200,2021-11-10 13:24:49
163818,116557,0,3803,3197,2021-11-10 13:29:49
164037,116651,0,3808,3194,2021-11-10 13:34:49
164210,116762,0,3803,3199,2021-11-10 13:39:50
164279,116772,4,3793,3198,2021-11-10 13:44:50
164300,116772,4,3801,3198,2021-11-10 13:49:50
164363,116799,4,3811,3194,2021-11-10 13:54:50
164408,116814,4,3818,3197,2021-11-10 13:59:51
164446,116814,4,3829,3196,2021-11-10 14:04:51
164481,116814,4,3843,3197,2021-11-10 14:09:51
164513,116827,4,3850,3197,2021-11-10 14:14:51
164513,116827,4,3838,3194,2021-11-10 14:19:52
164542,116827,4,3855,3200,2021-11-10 14:24:52
164557,116827,4,3850,3196,2021-11-10 14:29:52
164564,116827,4,3856,3196,2021-11-10 14:34:52
164569,116827,4,3850,3195,2021-11-10 14:39:53
164572,116827,4,3854,3198,2021-11-10 14:44:53
164573,116827,4,3841,3198,2021-11-10 14:49:53
164619,116827,4,3836,3199,2021-11-10 14:54:54
164623,116827,4,3834,3198,2021-11-10 14:59:54
164623,116827,4,3834,3196,2021-11-10 15:04:55
164656,116839,4,3818,3197,2021-11-10 15:09:54
164689,116839,4,3809,3200,2021-11-10 15:14:55
164700,116839,4,3820,3200,2021-11-10 15:19:55
164700,116839,4,3834,3199,2021-11-10 15:24:55
164702,116839,4,3836,3194,2021-11-10 15:29:56
164704,116839,4,3829,3198,2021-11-10 15:34:56
164704,116839,4,3823,3200,2021-11-10 15:39:56
164704,116839,4,3829,3198,2021-11-10 15:44:56
164704,116839,4,3830,3198,2021-11-10 15:49:56
164726,116852,4,3827,3197,2021-11-10 15:54:57
164726,116852,4,3838,3198,2021-11-10 15:59:57
164733,116852,4,3832,3196,2021-11-10 16:07:27
164735,116852,4,3840,3197,2021-11-10 16:12:28
164736,116852,4,3850,3196,2021-11-10 16:17:28
164750,116852,4,3845,3196,2021-11-10 16:22:28
164756,116852,4,3828,3200,2021-11-10 16:27:28
164760,116852,4,3847,3197,2021-11-10 16:32:29
164783,116852,4,3834,3203,2021-11-10 16:37:29
164794,116852,4,3847,3197,2021-11-10 16:42:29
164848,116864,4,3832,3198,2021-11-10 16:47:19
164860,116864,4,3830,3195,2021-11-10 16:52:30
164922,116902,4,3824,3195,2021-11-10 16:57:30
164924,116902,4,3830,3198,2021-11-10 17:02:30
164925,116902,4,3832,3197,2021-11-10 17:07:30
164944,116902,4,3834,3200,2021-11-10 17:12:31
165016,116918,0,3818,3199,2021-11-10 17:17:31
165059,116945,0,3734,3199,2021-11-10 17:22:31
165062,116945,4,3811,3197,2021-11-10 17:27:31
165071,116945,4,3823,3200,2021-11-10 17:32:32
165076,116945,4,3818,3200,2021-11-10 17:37:32
165084,116945,4,3829,3200,2021-11-10 17:42:32
165085,116945,4,3825,3201,2021-11-10 17:47:32
165127,116965,4,3823,3198,2021-11-10 17:52:33
165397,117185,0,3782,3197,2021-11-10 17:57:33
165690,117471,0,3780,3199,2021-11-10 18:02:33
165988,117769,0,3791,3199,2021-11-10 18:07:33
166263,117990,0,3797,3196,2021-11-10 18:12:34
166469,118182,0,3812,3200,2021-11-10 18:17:34
166641,118304,0,3829,3196,2021-11-10 18:22:34
166891,118492,0,3811,3199,2021-11-10 18:27:34
167142,118682,0,3837,3198,2021-11-10 18:32:35
167339,118792,4,3805,3199,2021-11-10 18:37:15
167383,118802,4,3838,3198,2021-11-10 18:42:35
167399,118802,4,3836,3198,2021-11-10 18:47:35
167405,118802,4,3827,3199,2021-11-10 18:52:36
167500,118895,4,3742,3198,2021-11-10 18:57:36
167545,118905,4,3762,3199,2021-11-10 19:02:36
167555,118905,4,3804,3197,2021-11-10 19:07:36
167657,118945,0,3807,3198,2021-11-10 19:12:37
167666,118945,4,3779,3198,2021-11-10 19:17:37
167666,118945,4,3773,3198,2021-11-10 19:22:37
167675,118945,4,3771,3199,2021-11-10 19:27:37
167679,118945,4,3795,3199,2021-11-10 19:32:38
167679,118945,4,3812,3200,2021-11-10 19:37:38
167697,118945,4,3814,3199,2021-11-10 19:42:18
167794,118945,4,3801,3197,2021-11-10 19:47:38
167902,118970,0,3814,3196,2021-11-10 19:52:39
167903,118970,4,3830,3200,2021-11-10 19:57:39
167904,118970,4,3836,3199,2021-11-10 20:02:39
167925,118970,4,3847,3199,2021-11-10 20:07:40
167941,118984,4,3838,3201,2021-11-10 20:12:40
167959,118984,4,3805,3197,2021-11-10 20:17:40
167959,118984,4,3784,3201,2021-11-10 20:22:40
167960,118984,4,3791,3202,2021-11-10 20:27:41
167965,118984,4,3807,3199,2021-11-10 20:32:41
167981,118984,4,3830,3199,2021-11-10 20:37:41
168012,118984,4,3829,3197,2021-11-10 20:42:41
168012,118984,4,3832,3200,2021-11-10 20:47:42
168013,118984,4,3840,3199,2021-11-10 20:52:42
168013,118984,4,3838,3196,2021-11-10 20:57:42
168013,118984,4,3854,3196,2021-11-10 21:02:42
168016,118984,4,3852,3194,2021-11-10 21:07:43
168025,118984,4,3841,3197,2021-11-10 21:12:43
168025,118984,4,3856,3198,2021-11-10 21:17:43
168025,118984,4,3852,3196,2021-11-10 21:22:43
168025,118984,4,3852,3199,2021-11-10 21:27:44
168026,118984,4,3857,3197,2021-11-10 21:32:44
168026,118984,4,3854,3199,2021-11-10 21:37:44
168028,118984,4,3847,3198,2021-11-10 21:42:45
168031,118984,4,3840,3196,2021-11-10 21:47:45
168032,118984,4,3847,3199,2021-11-10 21:52:45
168036,118984,4,3847,3197,2021-11-10 21:57:45
168072,119001,4,3854,3199,2021-11-10 22:02:46
168076,119001,4,3803,3199,2021-11-10 22:07:46
168077,119001,4,3784,3200,2021-11-10 22:12:46
168079,119001,4,3790,3201,2021-11-10 22:17:46
168080,119001,4,3805,3199,2021-11-10 22:22:47
168080,119001,4,3809,3200,2021-11-10 22:27:47
168088,119001,4,3818,3201,2021-11-10 22:32:47
168096,119001,4,3840,3199,2021-11-10 22:37:47
168101,119001,4,3845,3198,2021-11-10 22:42:48
168131,119001,4,3810,3200,2021-11-10 22:47:48
168132,119001,4,3770,3199,2021-11-10 22:52:48
168132,119001,4,3778,3199,2021-11-10 22:57:49
168132,119001,4,3784,3199,2021-11-10 23:02:49
168141,119001,4,3791,3199,2021-11-10 23:07:49
168141,119001,4,3780,3199,2021-11-10 23:12:49
168141,119001,4,3793,3201,2021-11-10 23:17:50
168141,119001,4,3796,3199,2021-11-10 23:22:50
168148,119001,4,3809,3201,2021-11-10 23:27:50
168149,119001,4,3820,3195,2021-11-10 23:32:50
168149,119001,4,3825,3201,2021-11-10 23:37:51
168151,119001,4,3827,3196,2021-11-10 23:42:51
168162,119001,4,3816,3196,2021-11-10 23:47:51
168169,119001,4,3818,3199,2021-11-10 23:52:51
168169,119001,4,3818,3196,2021-11-10 23:57:52
168169,119001,4,3825,3196,2021-11-11 00:02:52
168169,119001,4,3827,3197,2021-11-11 00:07:52
168176,119001,4,3836,3198,2021-11-11 00:12:54
168176,119001,4,3834,3200,2021-11-11 00:17:55
168176,119001,4,3841,3200,2021-11-11 00:22:55
168190,119001,4,3838,3195,2021-11-11 00:27:56
168230,119013,4,3816,3198,2021-11-11 00:32:56
168230,119013,4,3701,3200,2021-11-11 00:37:57
168235,119013,4,3719,3198,2021-11-11 00:42:58
168252,119013,4,3775,3201,2021-11-11 00:47:58
168256,119013,4,3779,3198,2021-11-11 00:52:59
168263,119013,4,3760,3195,2021-11-11 00:57:59
168263,119013,4,3760,3199,2021-11-11 01:03:00
168264,119013,4,3753,3199,2021-11-11 01:08:00
168270,119013,4,3768,3199,2021-11-11 01:13:01
168271,119013,4,3762,3199,2021-11-11 01:18:01
168271,119013,4,3759,3197,2021-11-11 01:23:02
168305,119013,4,3780,3198,2021-11-11 01:28:12
168321,119013,4,3775,3197,2021-11-11 01:33:03
168334,119013,4,3786,3197,2021-11-11 01:38:03
168340,119013,4,3807,3200,2021-11-11 01:43:04
168342,119013,4,3812,3199,2021-11-11 01:48:05
168344,119013,4,3796,3198,2021-11-11 01:53:05
168347,119013,4,3773,3198,2021-11-11 01:58:06
168351,119013,4,3796,3197,2021-11-11 02:03:06
168394,119013,4,3798,3200,2021-11-11 02:08:07
168403,119013,4,3719,3199,2021-11-11 02:13:07
168403,119013,4,3719,3196,2021-11-11 02:18:08
168411,119013,4,3734,3198,2021-11-11 02:23:08
168414,119013,4,3775,3198,2021-11-11 02:28:09
168417,119013,4,3779,3200,2021-11-11 02:33:09
168419,119013,4,3773,3198,2021-11-11 02:38:10
168462,119013,4,3780,3199,2021-11-11 02:43:10
168506,119023,4,3775,3197,2021-11-11 02:48:11
168506,119023,4,3809,3198,2021-11-11 02:53:12
168508,119023,4,3839,3198,2021-11-11 02:58:12
168508,119023,4,3841,3197,2021-11-11 03:03:13
168515,119023,4,3845,3194,2021-11-11 03:08:13
168521,119023,4,3845,3200,2021-11-11 03:13:14
168522,119023,4,3832,3199,2021-11-11 03:18:14
168527,119023,4,3827,3201,2021-11-11 03:23:15
168529,119023,4,3823,3198,2021-11-11 03:28:15
168556,119034,4,3799,3197,2021-11-11 03:33:16
168570,119034,4,3799,3195,2021-11-11 03:38:17
168580,119034,4,3816,3198,2021-11-11 03:43:17
168588,119034,4,3822,3199,2021-11-11 03:48:18
168594,119034,4,3818,3198,2021-11-11 03:53:18
168599,119034,4,3823,3198,2021-11-11 03:58:19
168606,119034,4,3832,3197,2021-11-11 04:03:19
168606,119034,4,3832,3198,2021-11-11 04:08:20
168606,119034,4,3827,3197,2021-11-11 04:13:20
168629,119034,4,3821,3199,2021-11-11 04:18:21
168629,119034,4,3784,3198,2021-11-11 04:23:22
168629,119034,4,3780,3196,2021-11-11 04:28:22
168631,119034,4,3773,3199,2021-11-11 04:33:23
168632,119034,4,3786,3198,2021-11-11 04:38:23
168646,119034,4,3795,3198,2021-11-11 04:43:14
168646,119034,4,3805,3195,2021-11-11 04:48:24
168690,119045,4,3807,3199,2021-11-11 04:53:25
168715,119045,4,3795,3201,2021-11-11 04:58:25
168919,119156,0,3770,3196,2021-11-11 05:03:26
169169,119298,0,3751,3200,2021-11-11 05:08:27
169431,119476,0,3760,3199,2021-11-11 05:13:27
169662,119581,0,3773,3198,2021-11-11 05:18:28
169881,119668,0,3777,3198,2021-11-11 05:23:28
170069,119737,0,3791,3201,2021-11-11 05:28:29
170240,119789,0,3766,3195,2021-11-11 05:33:29
170326,119789,4,3790,3197,2021-11-11 05:38:30
170426,119789,4,3805,3197,2021-11-11 05:43:30
170583,119818,4,3779,3198,2021-11-11 05:48:31
170689,119851,4,3762,3197,2021-11-11 05:53:32
170753,119891,4,3746,3195,2021-11-11 05:58:32
170753,119891,4,3760,3199,2021-11-11 06:03:13
170762,119891,4,3780,3200,2021-11-11 06:08:33
170812,119891,4,3775,3195,2021-11-11 06:13:34
170813,119891,4,3768,3196,2021-11-11 06:18:34
170821,119891,4,3798,3196,2021-11-11 06:23:35
170821,119891,4,3795,3198,2021-11-11 06:28:35
170824,119891,4,3800,3200,2021-11-11 06:33:36
170876,119891,4,3762,3197,2021-11-11 06:38:37
170877,119891,4,3742,3200,2021-11-11 06:43:37
170891,119905,0,3750,3197,2021-11-11 06:48:38
170894,119905,4,3750,3200,2021-11-11 06:53:38
170899,119905,4,3764,3197,2021-11-11 06:58:49
170915,119905,4,3768,3201,2021-11-11 07:03:39
170927,119915,4,3750,3198,2021-11-11 07:08:40
170927,119915,4,3750,3195,2021-11-11 07:13:40
170927,119915,4,3750,3199,2021-11-11 07:18:41
170929,119915,4,3764,3196,2021-11-11 07:23:41
170931,119915,4,3773,3197,2021-11-11 07:28:42
170931,119915,4,3766,3196,2021-11-11 07:33:43
170933,119915,4,3764,3200,2021-11-11 07:38:43
170933,119915,4,3764,3199,2021-11-11 07:43:44
170933,119915,4,3757,3198,2021-11-11 07:48:54
170947,119915,4,3759,3194,2021-11-11 07:53:45
170947,119915,4,3782,3201,2021-11-11 07:58:45
170949,119915,4,3794,3198,2021-11-11 08:03:46
170960,119915,4,3796,3200,2021-11-11 08:08:46
170979,119915,4,3775,3196,2021-11-11 08:13:47
170993,119915,4,3748,3195,2021-11-11 08:19:08
171014,119915,4,3740,3197,2021-11-11 08:23:48
171016,119915,4,3773,3197,2021-11-11 08:28:49
171019,119915,4,3786,3197,2021-11-11 08:33:49
171063,119937,0,3800,3200,2021-11-11 08:38:50
171081,119937,4,3768,3197,2021-11-11 08:43:50
171102,119948,0,3768,3198,2021-11-11 08:48:51
171120,119948,4,3771,3192,2021-11-11 08:53:51
171121,119948,4,3779,3196,2021-11-11 08:58:52
171121,119948,4,3793,3199,2021-11-11 09:03:52
171129,119948,4,3795,3196,2021-11-11 09:08:53
171152,119948,4,3786,3199,2021-11-11 09:13:54
171185,119948,4,3800,3194,2021-11-11 09:18:54
171327,120008,0,3773,3196,2021-11-11 09:23:55
171383,120043,4,3750,3197,2021-11-11 09:28:55
171385,120043,4,3766,3194,2021-11-11 09:33:56
171390,120043,4,3779,3197,2021-11-11 09:38:56
171392,120043,4,3791,3196,2021-11-11 09:43:57
171405,120053,0,3797,3196,2021-11-11 09:48:57
171481,120083,4,3771,3196,2021-11-11 09:53:58
171493,120083,4,3792,3198,2021-11-11 09:58:59
171495,120083,4,3814,3197,2021-11-11 10:03:59
171506,120083,4,3804,3196,2021-11-11 10:09:00
171509,120083,4,3807,3198,2021-11-11 10:14:00
171517,120083,4,3811,3195,2021-11-11 10:19:01
171586,120093,0,3773,3199,2021-11-11 10:24:01
171647,120093,4,3753,3197,2021-11-11 10:29:02
171656,120093,4,3746,3197,2021-11-11 10:34:02
171657,120093,4,3740,3201,2021-11-11 10:39:03
171663,120093,4,3740,3198,2021-11-11 10:44:03
171669,120093,4,3740,3196,2021-11-11 10:49:04
171701,120093,4,3741,3197,2021-11-11 10:54:05
171703,120093,4,3659,3198,2021-11-11 10:59:05
171722,120103,4,3670,3198,2021-11-11 11:04:16
171722,120103,4,3734,3196,2021-11-11 11:09:06
171725,120103,4,3750,3196,2021-11-11 11:14:07
171736,120103,4,3743,3195,2021-11-11 11:19:07
171738,120103,4,3751,3197,2021-11-11 11:24:08
171745,120103,4,3764,3197,2021-11-11 11:29:08
171785,120103,4,3708,3196,2021-11-11 11:33:59
171813,120103,4,3698,3198,2021-11-11 11:39:10
171822,120103,4,3712,3196,2021-11-11 11:44:10
171823,120103,4,3732,3192,2021-11-11 11:49:11
171874,120115,0,3736,3196,2021-11-11 11:54:11
171914,120115,4,3681,3196,2021-11-11 11:59:12
171960,120115,4,3703,3196,2021-11-11 12:04:12
172045,120115,4,3723,3199,2021-11-11 12:09:13
172135,120127,4,3721,3194,2021-11-11 12:14:15
172306,120247,0,3699,3195,2021-11-11 12:19:17
172461,120313,4,3643,3195,2021-11-11 12:24:18
172604,120343,4,3678,3198,2021-11-11 12:29:20
172717,120389,0,3699,3196,2021-11-11 12:34:21
172789,120389,4,3736,3196,2021-11-11 12:39:23
172883,120453,0,3759,3195,2021-11-11 12:44:24
172896,120453,4,3777,3195,2021-11-11 12:49:25
172932,120471,0,3786,3196,2021-11-11 12:54:27
173104,120596,0,3683,3197,2021-11-11 12:59:28
173121,120596,4,3739,3196,2021-11-11 13:04:30
173138,120596,4,3770,3194,2021-11-11 13:09:31
173166,120596,4,3773,3197,2021-11-11 13:14:33
173232,120596,4,3773,3196,2021-11-11 13:19:34
173267,120606,4,3782,3199,2021-11-11 13:24:36
173504,120744,0,3730,3195,2021-11-11 13:29:37
173722,120878,0,3747,3192,2021-11-11 13:34:38
173988,121092,0,3748,3196,2021-11-11 13:39:40
174265,121321,0,3747,3196,2021-11-11 13:44:41
174509,121452,0,3753,3195,2021-11-11 13:49:43
174626,121502,4,3734,3193,2021-11-11 13:54:44
174788,121513,4,3757,3195,2021-11-11 13:59:46
174908,121535,4,3773,3194,2021-11-11 14:04:47
175056,121545,4,3760,3197,2021-11-11 14:09:48
175248,121620,4,3742,3200,2021-11-11 14:14:50
175315,121645,4,3764,3194,2021-11-11 14:19:51
175376,121658,4,3786,3199,2021-11-11 14:24:53
175426,121658,4,3800,3196,2021-11-11 14:29:54
175458,121658,4,3813,3196,2021-11-11 14:34:55
175496,121671,4,3800,3194,2021-11-11 14:39:57
175511,121671,4,3789,3196,2021-11-11 14:44:58
175511,121671,4,3811,3191,2021-11-11 14:50:00
175537,121682,4,3802,3191,2021-11-11 14:55:01
175549,121682,4,3808,3195,2021-11-11 15:00:03
175578,121682,4,3784,3194,2021-11-11 15:05:04
175578,121682,4,3746,3197,2021-11-11 15:10:06
175581,121682,4,3748,3199,2021-11-11 15:15:07
175587,121682,4,3757,3195,2021-11-11 15:20:08
175588,121682,4,3782,3198,2021-11-11 15:25:10
175593,121682,4,3797,3195,2021-11-11 15:30:11
175604,121682,4,3798,3199,2021-11-11 15:35:13
175604,121682,4,3795,3194,2021-11-11 15:40:14
175605,121682,4,3805,3196,2021-11-11 15:45:16
175619,121682,4,3814,3196,2021-11-11 15:50:17
175635,121682,4,3776,3198,2021-11-11 15:55:28
175682,121711,0,3760,3200,2021-11-11 16:00:20
175689,121711,4,3786,3196,2021-11-11 16:05:21
175758,121753,0,3779,3196,2021-11-11 16:10:23
175935,121817,4,3699,3196,2021-11-11 16:15:24
176078,121851,4,3696,3197,2021-11-11 16:20:26
176183,121862,4,3721,3194,2021-11-11 16:25:27
176206,121862,4,3707,3197,2021-11-11 16:30:28
176242,121862,4,3680,3196,2021-11-11 16:35:30
176242,121862,4,3689,3195,2021-11-11 16:40:31
176242,121862,4,3721,3193,2021-11-11 16:45:33
176242,121862,4,3739,3196,2021-11-11 16:50:34
176254,121862,4,3732,3197,2021-11-11 16:55:36
176259,121862,4,3732,3195,2021-11-11 17:00:37
176260,121862,4,3710,3193,2021-11-11 17:05:38
176296,121862,4,3678,3193,2021-11-11 17:10:40
176317,121862,4,3759,3195,2021-11-11 17:15:41
176357,121880,0,3764,3196,2021-11-11 17:20:43
176380,121880,4,3734,3196,2021-11-11 17:25:44
176380,121880,4,3732,3199,2021-11-11 17:30:45
176381,121880,4,3734,3197,2021-11-11 17:35:47
176381,121880,4,3779,3195,2021-11-11 17:40:48
176400,121880,4,3779,3195,2021-11-11 17:45:50
176460,121891,4,3766,3194,2021-11-11 17:50:51
176481,121891,4,3775,3197,2021-11-11 17:55:53
176605,121959,0,3726,3198,2021-11-11 18:00:54
176874,122180,0,3694,3193,2021-11-11 18:05:56
177120,122377,0,3692,3194,2021-11-11 18:10:57
177342,122532,0,3710,3195,2021-11-11 18:15:58
177502,122591,0,3712,3195,2021-11-11 18:20:50
177680,122646,0,3732,3196,2021-11-11 18:26:01
177798,122646,4,3760,3197,2021-11-11 18:31:03
177944,122669,4,3757,3194,2021-11-11 18:36:04
178020,122695,4,3768,3194,2021-11-11 18:41:05
178071,122705,4,3713,3196,2021-11-11 18:46:07
178073,122705,4,3736,3196,2021-11-11 18:51:08
178081,122705,4,3755,3196,2021-11-11 18:56:10
178081,122705,4,3755,3197,2021-11-11 19:01:11
178081,122705,4,3766,3195,2021-11-11 19:06:12
178086,122705,4,3780,3193,2021-11-11 19:11:14
178089,122705,4,3782,3196,2021-11-11 19:16:15
178101,122705,4,3753,3195,2021-11-11 19:21:17
178106,122705,4,3737,3199,2021-11-11 19:26:18
178125,122705,4,3764,3194,2021-11-11 19:31:20
178125,122705,4,3770,3194,2021-11-11 19:36:21
178125,122705,4,3771,3195,2021-11-11 19:41:22
178125,122705,4,3780,3197,2021-11-11 19:46:24
178159,122728,4,3770,3195,2021-11-11 19:51:25
178159,122728,4,3689,3194,2021-11-11 19:56:27
178160,122728,4,3678,3196,2021-11-11 20:01:38
178175,122728,4,3728,3199,2021-11-11 20:06:29
178189,122728,4,3728,3198,2021-11-11 20:11:31
178189,122728,4,3755,3195,2021-11-11 20:16:32
178189,122728,4,3753,3195,2021-11-11 20:21:34
178189,122728,4,3759,3191,2021-11-11 20:26:35
178191,122728,4,3766,3196,2021-11-11 20:31:36
178201,122728,4,3742,3194,2021-11-11 20:36:38
178221,122742,4,3762,3193,2021-11-11 20:41:39
178221,122742,4,3710,3196,2021-11-11 20:46:41
178229,122742,4,3712,3192,2021-11-11 20:51:42
178233,122742,4,3753,3194,2021-11-11 20:56:44
178233,122742,4,3750,3195,2021-11-11 21:01:45
178242,122742,4,3744,3195,2021-11-11 21:06:56
178244,122742,4,3746,3195,2021-11-11 21:11:48
178246,122742,4,3753,3193,2021-11-11 21:16:49
178254,122742,4,3751,3197,2021-11-11 21:21:51
178297,122742,4,3739,3194,2021-11-11 21:26:52
178299,122742,4,3771,3193,2021-11-11 21:31:54
178304,122742,4,3788,3194,2021-11-11 21:36:55
178344,122742,4,3777,3196,2021-11-11 21:41:56
178383,122756,0,3755,3194,2021-11-11 21:46:58
178419,122756,4,3730,3194,2021-11-11 21:51:59
178512,122756,4,3737,3197,2021-11-11 21:56:41
178547,122756,4,3734,3196,2021-11-11 22:02:02
178551,122756,4,3739,3195,2021-11-11 22:07:03
178571,122756,4,3746,3195,2021-11-11 22:12:05
178578,122756,4,3739,3193,2021-11-11 22:17:06
178629,122770,4,3734,3194,2021-11-11 22:21:58
178630,122770,4,3764,3194,2021-11-11 22:27:09
178630,122770,4,3777,3197,2021-11-11 22:32:11
178637,122770,4,3791,3195,2021-11-11 22:37:12
178640,122770,4,3799,3196,2021-11-11 22:42:13
178641,122770,4,3799,3194,2021-11-11 22:47:15
