运动量,活跃时长,活跃状态,温度,电压,时间
147528,93514,4,3660,3153,2021-11-10 07:39:19
147553,93514,4,3672,3155,2021-11-10 07:44:17
147567,93514,4,3633,3157,2021-11-10 07:49:25
147645,93540,0,3626,3156,2021-11-10 07:54:23
147716,93563,4,3692,3155,2021-11-10 07:59:21
147777,93563,4,3683,3155,2021-11-10 08:04:20
147808,93563,4,3685,3156,2021-11-10 08:09:18
147865,93563,4,3651,3157,2021-11-10 08:14:26
147945,93576,0,3666,3153,2021-11-10 08:19:24
148097,93627,0,3664,3155,2021-11-10 08:24:22
148190,93659,4,3646,3156,2021-11-10 08:29:20
148195,93659,4,3630,3155,2021-11-10 08:34:19
148195,93659,4,3637,3159,2021-11-10 08:39:27
148198,93659,4,3630,3154,2021-11-10 08:44:25
148200,93659,4,3640,3156,2021-11-10 08:49:23
148238,93659,4,3644,3156,2021-11-10 08:54:21
148263,93659,4,3670,3154,2021-11-10 08:59:19
148264,93659,4,3650,3155,2021-11-10 09:04:27
148301,93659,4,3639,3159,2021-11-10 09:09:25
148316,93659,4,3651,3152,2021-11-10 09:14:24
148323,93659,4,3683,3152,2021-11-10 09:19:22
148352,93659,4,3667,3155,2021-11-10 09:24:20
148411,93659,4,3587,3157,2021-11-10 09:29:28
148427,93659,4,3567,3158,2021-11-10 09:34:26
148441,93659,4,3576,3156,2021-11-10 09:39:24
148446,93659,4,3580,3159,2021-11-10 09:44:23
148462,93659,4,3609,3158,2021-11-10 09:49:21
148502,93659,4,3628,3157,2021-11-10 09:54:29
148504,93659,4,3588,3153,2021-11-10 09:59:27
148550,93659,4,3567,3161,2021-11-10 10:04:25
148555,93659,4,3556,3159,2021-11-10 10:09:23
148557,93659,4,3561,3155,2021-11-10 10:14:21
148584,93669,4,3512,3153,2021-11-10 10:19:30
148584,93669,4,3541,3155,2021-11-10 10:24:28
148589,93669,4,3559,3155,2021-11-10 10:29:26
148589,93669,4,3572,3150,2021-11-10 10:34:24
148589,93669,4,3581,3156,2021-11-10 10:39:22
148589,93669,4,3585,3157,2021-11-10 10:44:30
148594,93669,4,3590,3153,2021-11-10 10:49:28
148598,93669,4,3598,3156,2021-11-10 10:54:27
148599,93669,4,3597,3156,2021-11-10 10:59:25
148616,93669,4,3581,3154,2021-11-10 11:04:23
148638,93669,4,3527,3153,2021-11-10 11:09:31
148674,93679,4,3543,3159,2021-11-10 11:14:29
148676,93679,4,3550,3154,2021-11-10 11:19:27
148680,93679,4,3539,3156,2021-11-10 11:24:26
148683,93679,4,3556,3158,2021-11-10 11:29:24
148683,93679,4,3572,3153,2021-11-10 11:34:32
148683,93679,4,3569,3153,2021-11-10 11:39:30
148686,93679,4,3570,3155,2021-11-10 11:44:28
148686,93679,4,3557,3156,2021-11-10 11:49:26
148708,93679,4,3482,3153,2021-11-10 11:54:24
148736,93679,4,3529,3157,2021-11-10 11:59:33
148741,93679,4,3596,3152,2021-11-10 12:04:31
148766,93679,4,3585,3154,2021-11-10 12:09:29
148790,93679,4,3594,3155,2021-11-10 12:14:27
148931,93712,0,3611,3154,2021-11-10 12:19:15
149088,93746,0,3619,3154,2021-11-10 12:24:33
149284,93848,0,3583,3152,2021-11-10 12:29:31
149343,93867,4,3587,3156,2021-11-10 12:34:30
149356,93867,4,3615,3158,2021-11-10 12:39:28
149368,93867,4,3635,3151,2021-11-10 12:44:36
149381,93867,4,3631,3156,2021-11-10 12:49:34
149439,93867,4,3644,3150,2021-11-10 12:54:32
149448,93867,4,3659,3157,2021-11-10 12:59:30
149525,93881,4,3590,3157,2021-11-10 13:04:29
149586,93894,4,3602,3152,2021-11-10 13:09:37
149647,93894,4,3619,3156,2021-11-10 13:14:35
149660,93894,4,3610,3154,2021-11-10 13:19:33
149695,93909,4,3633,3152,2021-11-10 13:24:31
149835,93954,0,3631,3151,2021-11-10 13:29:29
150131,94237,0,3561,3157,2021-11-10 13:34:37
150429,94536,0,3608,3161,2021-11-10 13:39:35
150726,94833,0,3646,3152,2021-11-10 13:44:34
151023,95130,0,3670,3154,2021-11-10 13:49:32
151320,95427,0,3703,3152,2021-11-10 13:54:30
151536,95539,0,3687,3152,2021-11-10 13:59:38
151682,95579,0,3651,3153,2021-11-10 14:04:36
151816,95628,0,3655,3154,2021-11-10 14:09:34
151909,95640,4,3661,3155,2021-11-10 14:14:33
151969,95654,4,3666,3157,2021-11-10 14:19:31
152060,95689,0,3666,3153,2021-11-10 14:24:39
152074,95689,4,3683,3157,2021-11-10 14:29:37
152137,95703,4,3694,3156,2021-11-10 14:34:35
152141,95703,4,3703,3155,2021-11-10 14:39:33
152210,95715,0,3701,3153,2021-11-10 14:44:31
152226,95726,0,3703,3155,2021-11-10 14:49:39
152305,95752,4,3689,3158,2021-11-10 14:54:38
152308,95752,4,3630,3155,2021-11-10 14:59:36
152308,95752,4,3624,3152,2021-11-10 15:04:34
152320,95752,4,3637,3151,2021-11-10 15:09:32
152379,95752,4,3626,3155,2021-11-10 15:14:40
152386,95752,4,3621,3153,2021-11-10 15:19:38
152399,95752,4,3626,3154,2021-11-10 15:24:36
152405,95752,4,3624,3155,2021-11-10 15:29:35
152407,95752,4,3633,3149,2021-11-10 15:34:33
152407,95752,4,3655,3157,2021-11-10 15:39:41
152407,95752,4,3659,3152,2021-11-10 15:44:39
152415,95752,4,3661,3154,2021-11-10 15:49:37
152472,95794,0,3597,3155,2021-11-10 15:54:35
152526,95794,4,3659,3156,2021-11-10 15:59:33
152585,95794,4,3667,3152,2021-11-10 16:04:42
152771,95872,0,3660,3155,2021-11-10 16:09:40
152911,95872,4,3596,3153,2021-11-10 16:14:38
152930,95872,4,3597,3155,2021-11-10 16:19:37
152953,95872,4,3576,3154,2021-11-10 16:24:45
152967,95872,4,3585,3156,2021-11-10 16:29:42
153031,95872,4,3619,3152,2021-11-10 16:34:40
153072,95872,4,3630,3152,2021-11-10 16:39:47
153116,95894,4,3612,3155,2021-11-10 16:44:45
153130,95894,4,3606,3154,2021-11-10 16:49:52
153137,95894,4,3619,3157,2021-11-10 16:54:50
153144,95894,4,3611,3156,2021-11-10 16:59:47
153144,95894,4,3624,3158,2021-11-10 17:04:55
153146,95894,4,3637,3158,2021-11-10 17:09:52
153182,95908,4,3578,3153,2021-11-10 17:15:00
153204,95908,4,3637,3154,2021-11-10 17:19:57
153215,95908,4,3648,3155,2021-11-10 17:24:55
153220,95908,4,3646,3153,2021-11-10 17:30:02
153239,95908,4,3653,3155,2021-11-10 17:35:00
153251,95908,4,3653,3153,2021-11-10 17:40:17
153280,95908,4,3663,3155,2021-11-10 17:45:05
153333,95908,4,3611,3153,2021-11-10 17:50:03
153406,95920,4,3574,3152,2021-11-10 17:55:10
153413,95920,4,3588,3154,2021-11-10 18:00:08
153612,96084,0,3600,3151,2021-11-10 18:05:15
153908,96384,0,3630,3156,2021-11-10 18:10:13
154204,96680,0,3661,3156,2021-11-10 18:15:10
154511,96987,0,3683,3155,2021-11-10 18:20:18
154810,97286,0,3716,3156,2021-11-10 18:25:15
155065,97492,0,3718,3152,2021-11-10 18:30:23
155272,97592,0,3721,3156,2021-11-10 18:35:20
155480,97677,0,3707,3154,2021-11-10 18:40:18
155605,97719,4,3682,3153,2021-11-10 18:45:25
155605,97719,4,3668,3151,2021-11-10 18:50:23
155605,97719,4,3660,3155,2021-11-10 18:55:31
155634,97719,4,3664,3152,2021-11-10 19:00:28
155657,97719,4,3663,3151,2021-11-10 19:05:26
155665,97719,4,3601,3153,2021-11-10 19:10:33
155666,97719,4,3599,3154,2021-11-10 19:15:31
155666,97719,4,3584,3154,2021-11-10 19:20:38
155672,97719,4,3583,3158,2021-11-10 19:25:36
155705,97730,4,3567,3153,2021-11-10 19:30:33
155705,97730,4,3644,3153,2021-11-10 19:35:41
155708,97730,4,3663,3155,2021-11-10 19:40:38
155717,97730,4,3653,3153,2021-11-10 19:45:46
155718,97730,4,3666,3155,2021-11-10 19:50:43
155718,97730,4,3668,3154,2021-11-10 19:55:41
155718,97730,4,3668,3152,2021-11-10 20:00:48
155728,97730,4,3664,3153,2021-11-10 20:05:46
155728,97730,4,3689,3154,2021-11-10 20:10:53
155740,97730,4,3700,3155,2021-11-10 20:15:51
155745,97730,4,3668,3153,2021-11-10 20:20:49
155750,97730,4,3689,3154,2021-11-10 20:25:56
155751,97730,4,3689,3150,2021-11-10 20:30:54
155754,97730,4,3687,3152,2021-11-10 20:36:01
155755,97730,4,3703,3151,2021-11-10 20:40:59
155759,97730,4,3689,3154,2021-11-10 20:45:56
155770,97730,4,3691,3152,2021-11-10 20:51:04
155770,97730,4,3692,3149,2021-11-10 20:56:01
155770,97730,4,3698,3153,2021-11-10 21:01:09
155774,97730,4,3680,3148,2021-11-10 21:06:06
155782,97730,4,3653,3152,2021-11-10 21:11:04
155800,97730,4,3635,3155,2021-11-10 21:16:11
155800,97730,4,3622,3155,2021-11-10 21:21:09
155803,97730,4,3608,3155,2021-11-10 21:26:16
155806,97730,4,3631,3155,2021-11-10 21:31:14
155809,97730,4,3626,3152,2021-11-10 21:36:11
155816,97730,4,3619,3153,2021-11-10 21:41:19
155837,97730,4,3615,3149,2021-11-10 21:46:16
155839,97730,4,3630,3152,2021-11-10 21:51:24
155852,97730,4,3635,3153,2021-11-10 21:56:21
155855,97730,4,3639,3154,2021-11-10 22:01:19
155858,97730,4,3631,3152,2021-11-10 22:06:26
155864,97730,4,3644,3151,2021-11-10 22:11:24
155864,97730,4,3650,3153,2021-11-10 22:16:32
155866,97730,4,3640,3155,2021-11-10 22:21:29
155869,97730,4,3653,3151,2021-11-10 22:26:27
155878,97730,4,3657,3152,2021-11-10 22:31:34
155880,97730,4,3663,3153,2021-11-10 22:36:32
155895,97730,4,3615,3152,2021-11-10 22:41:39
155988,97741,4,3596,3150,2021-11-10 22:46:37
156156,97821,0,3608,3151,2021-11-10 22:51:34
156170,97821,4,3651,3150,2021-11-10 22:56:42
156172,97821,4,3692,3151,2021-11-10 23:01:39
156178,97821,4,3705,3152,2021-11-10 23:06:47
156181,97821,4,3720,3154,2021-11-10 23:11:44
156204,97821,4,3692,3153,2021-11-10 23:16:42
156211,97821,4,3709,3151,2021-11-10 23:21:49
156213,97821,4,3714,3151,2021-11-10 23:26:47
156225,97821,4,3692,3152,2021-11-10 23:31:54
156249,97821,4,3691,3153,2021-11-10 23:36:52
156252,97821,4,3703,3154,2021-11-10 23:41:50
156266,97821,4,3705,3149,2021-11-10 23:46:57
156325,97821,4,3682,3156,2021-11-10 23:51:55
156375,97821,4,3692,3150,2021-11-10 23:57:02
156377,97821,4,3694,3150,2021-11-11 00:02:00
156398,97821,4,3687,3151,2021-11-11 00:06:57
156401,97821,4,3640,3149,2021-11-11 00:12:05
156404,97821,4,3640,3150,2021-11-11 00:17:12
156430,97821,4,3666,3151,2021-11-11 00:22:10
156472,97821,4,3639,3149,2021-11-11 00:27:07
156486,97821,4,3682,3151,2021-11-11 00:32:05
156499,97821,4,3716,3151,2021-11-11 00:37:12
156520,97821,4,3712,3154,2021-11-11 00:42:10
156551,97821,4,3711,3151,2021-11-11 00:47:18
156582,97821,4,3711,3152,2021-11-11 00:52:15
156594,97821,4,3709,3152,2021-11-11 00:57:13
156595,97821,4,3707,3150,2021-11-11 01:02:20
156597,97821,4,3712,3153,2021-11-11 01:07:18
156658,97863,4,3722,3149,2021-11-11 01:12:25
156677,97863,4,3727,3151,2021-11-11 01:17:33
156694,97863,4,3720,3149,2021-11-11 01:22:20
156714,97863,4,3716,3153,2021-11-11 01:27:28
156721,97863,4,3716,3148,2021-11-11 01:32:25
156744,97863,4,3720,3150,2021-11-11 01:37:33
156851,97892,0,3716,3152,2021-11-11 01:42:30
156941,97953,4,3716,3153,2021-11-11 01:47:28
156946,97953,4,3701,3149,2021-11-11 01:52:35
156957,97953,4,3720,3151,2021-11-11 01:57:33
156962,97953,4,3711,3151,2021-11-11 02:02:40
156963,97953,4,3709,3152,2021-11-11 02:07:38
156964,97953,4,3701,3149,2021-11-11 02:12:36
156973,97953,4,3718,3150,2021-11-11 02:17:43
156995,97953,4,3701,3150,2021-11-11 02:22:41
157033,97963,4,3687,3151,2021-11-11 02:27:48
157047,97963,4,3691,3153,2021-11-11 02:32:46
157057,97963,4,3689,3154,2021-11-11 02:37:43
157063,97963,4,3692,3152,2021-11-11 02:42:51
157077,97963,4,3692,3151,2021-11-11 02:47:48
157091,97963,4,3696,3151,2021-11-11 02:52:56
157101,97963,4,3696,3148,2021-11-11 02:57:53
157106,97963,4,3694,3148,2021-11-11 03:02:51
157111,97963,4,3696,3149,2021-11-11 03:07:58
157113,97963,4,3709,3150,2021-11-11 03:12:56
157159,97963,4,3670,3149,2021-11-11 03:18:04
157202,97963,4,3692,3156,2021-11-11 03:23:01
157202,97963,4,3705,3152,2021-11-11 03:27:59
157206,97963,4,3705,3151,2021-11-11 03:33:06
157207,97963,4,3705,3148,2021-11-11 03:38:04
157208,97963,4,3692,3150,2021-11-11 03:43:11
157236,97963,4,3657,3150,2021-11-11 03:48:09
157237,97963,4,3653,3150,2021-11-11 03:53:06
157237,97963,4,3644,3151,2021-11-11 03:58:14
157286,97963,4,3592,3154,2021-11-11 04:03:11
157302,97963,4,3622,3149,2021-11-11 04:08:19
157309,97963,4,3635,3152,2021-11-11 04:13:18
157310,97963,4,3642,3151,2021-11-11 04:18:17
157310,97963,4,3651,3154,2021-11-11 04:23:15
157310,97963,4,3659,3154,2021-11-11 04:28:13
157316,97963,4,3657,3151,2021-11-11 04:33:11
157322,97963,4,3642,3150,2021-11-11 04:38:19
157337,97963,4,3637,3151,2021-11-11 04:43:17
157365,97963,4,3574,3152,2021-11-11 04:48:15
157485,98013,0,3624,3153,2021-11-11 04:53:13
157533,98023,4,3620,3155,2021-11-11 04:58:12
157533,98023,4,3601,3155,2021-11-11 05:03:20
157571,98023,4,3583,3152,2021-11-11 05:08:18
157790,98201,0,3630,3152,2021-11-11 05:13:16
158079,98468,0,3644,3155,2021-11-11 05:18:14
158365,98729,0,3660,3153,2021-11-11 05:23:12
158665,99010,0,3694,3154,2021-11-11 05:28:20
158958,99305,0,3707,3152,2021-11-11 05:33:18
159241,99572,0,3718,3154,2021-11-11 05:38:17
159390,99659,0,3689,3152,2021-11-11 05:43:15
159533,99684,4,3675,3151,2021-11-11 05:48:23
159586,99702,4,3628,3152,2021-11-11 05:53:21
159619,99702,4,3675,3150,2021-11-11 05:58:19
159644,99702,4,3705,3153,2021-11-11 06:03:17
159697,99702,4,3687,3152,2021-11-11 06:08:15
159824,99727,4,3685,3151,2021-11-11 06:13:23
159904,99741,4,3678,3151,2021-11-11 06:18:22
159934,99751,4,3640,3150,2021-11-11 06:23:20
159977,99766,0,3602,3153,2021-11-11 06:28:18
159995,99776,4,3611,3153,2021-11-11 06:33:16
160042,99790,4,3603,3157,2021-11-11 06:38:24
160047,99790,4,3617,3154,2021-11-11 06:43:22
160075,99790,4,3611,3151,2021-11-11 06:48:20
160109,99809,4,3606,3151,2021-11-11 06:53:18
160109,99809,4,3608,3154,2021-11-11 06:58:17
160109,99809,4,3605,3153,2021-11-11 07:03:25
160114,99809,4,3610,3152,2021-11-11 07:08:23
160174,99809,4,3569,3150,2021-11-11 07:13:21
160279,99840,0,3538,3153,2021-11-11 07:18:19
160424,99901,4,3590,3148,2021-11-11 07:23:17
160538,99923,4,3610,3150,2021-11-11 07:28:25
160543,99923,4,3683,3151,2021-11-11 07:33:24
160545,99923,4,3712,3151,2021-11-11 07:38:22
160572,99933,4,3701,3153,2021-11-11 07:43:20
160700,99980,4,3655,3156,2021-11-11 07:48:18
160878,100124,0,3606,3148,2021-11-11 07:53:26
160982,100178,0,3525,3156,2021-11-11 07:58:24
160992,100178,4,3509,3155,2021-11-11 08:03:32
161013,100178,4,3617,3151,2021-11-11 08:08:21
161055,100178,4,3613,3154,2021-11-11 08:13:19
161114,100178,4,3624,3156,2021-11-11 08:18:27
161153,100178,4,3635,3151,2021-11-11 08:23:25
161195,100189,4,3633,3148,2021-11-11 08:28:23
161259,100189,4,3620,3153,2021-11-11 08:33:21
161286,100189,4,3580,3153,2021-11-11 08:38:19
161341,100218,0,3637,3150,2021-11-11 08:43:28
161344,100218,4,3664,3148,2021-11-11 08:48:26
161437,100290,0,3670,3151,2021-11-11 08:53:24
161443,100290,4,3682,3153,2021-11-11 08:58:22
161443,100290,4,3685,3150,2021-11-11 09:03:20
161450,100290,4,3680,3150,2021-11-11 09:08:28
161487,100290,4,3670,3150,2021-11-11 09:13:26
161498,100290,4,3689,3152,2021-11-11 09:18:25
161498,100290,4,3705,3152,2021-11-11 09:23:23
161503,100290,4,3691,3152,2021-11-11 09:28:21
161522,100290,4,3696,3149,2021-11-11 09:33:29
161546,100290,4,3678,3153,2021-11-11 09:38:27
161692,100376,0,3675,3152,2021-11-11 09:43:25
161779,100376,4,3661,3153,2021-11-11 09:48:23
161807,100386,4,3682,3149,2021-11-11 09:53:22
161871,100386,4,3661,3151,2021-11-11 09:58:30
161884,100386,4,3663,3152,2021-11-11 10:03:28
161887,100386,4,3660,3153,2021-11-11 10:08:26
161887,100386,4,3659,3151,2021-11-11 10:13:24
161898,100386,4,3661,3153,2021-11-11 10:18:22
161931,100386,4,3650,3153,2021-11-11 10:23:30
161931,100386,4,3653,3152,2021-11-11 10:28:28
161952,100386,4,3640,3151,2021-11-11 10:33:27
162008,100400,4,3622,3152,2021-11-11 10:38:25
162010,100400,4,3648,3149,2021-11-11 10:43:33
162011,100400,4,3644,3150,2021-11-11 10:48:31
162011,100400,4,3655,3151,2021-11-11 10:53:29
162019,100400,4,3661,3153,2021-11-11 10:58:27
162020,100400,4,3657,3152,2021-11-11 11:03:25
162050,100400,4,3642,3150,2021-11-11 11:08:33
162068,100400,4,3624,3152,2021-11-11 11:13:32
162169,100412,0,3642,3149,2021-11-11 11:18:30
162220,100412,4,3631,3152,2021-11-11 11:23:28
162225,100412,4,3651,3152,2021-11-11 11:28:26
162228,100412,4,3657,3151,2021-11-11 11:33:34
162242,100412,4,3659,3155,2021-11-11 11:38:32
162245,100412,4,3667,3148,2021-11-11 11:43:30
162254,100412,4,3657,3151,2021-11-11 11:48:29
162282,100412,4,3659,3150,2021-11-11 11:53:27
162351,100412,4,3611,3152,2021-11-11 11:58:35
162483,100440,4,3619,3151,2021-11-11 12:03:33
162609,100440,4,3620,3151,2021-11-11 12:08:31
162781,100515,0,3479,3152,2021-11-11 12:13:29
162935,100515,4,3580,3154,2021-11-11 12:18:27
163129,100583,0,3610,3148,2021-11-11 12:23:35
163346,100694,4,3596,3152,2021-11-11 12:28:34
163578,100847,0,3624,3153,2021-11-11 12:33:32
163816,101017,0,3626,3150,2021-11-11 12:38:30
163979,101039,4,3630,3155,2021-11-11 12:43:28
164077,101049,4,3596,3152,2021-11-11 12:48:36
164086,101049,4,3604,3154,2021-11-11 12:53:34
164189,101091,4,3599,3152,2021-11-11 12:58:42
164224,101091,4,3620,3152,2021-11-11 13:03:31
164262,101091,4,3637,3152,2021-11-11 13:08:39
164317,101091,4,3651,3152,2021-11-11 13:13:37
164363,101091,4,3637,3151,2021-11-11 13:18:35
164527,101220,0,3661,3153,2021-11-11 13:23:33
164825,101518,0,3663,3148,2021-11-11 13:28:31
165133,101826,0,3683,3151,2021-11-11 13:33:39
165420,102083,0,3705,3151,2021-11-11 13:38:37
165712,102350,0,3729,3153,2021-11-11 13:43:36
165843,102418,0,3691,3149,2021-11-11 13:48:34
166036,102507,0,3666,3150,2021-11-11 13:53:32
166213,102605,0,3672,3150,2021-11-11 13:58:40
166421,102718,0,3684,3149,2021-11-11 14:03:38
166634,102805,0,3678,3149,2021-11-11 14:08:36
166824,102885,4,3683,3151,2021-11-11 14:13:34
167049,103020,0,3640,3152,2021-11-11 14:18:32
167152,103053,4,3617,3154,2021-11-11 14:23:41
167184,103053,4,3672,3154,2021-11-11 14:28:39
167216,103053,4,3722,3152,2021-11-11 14:33:37
167229,103053,4,3707,3149,2021-11-11 14:38:35
167267,103053,4,3705,3155,2021-11-11 14:43:33
167276,103053,4,3700,3148,2021-11-11 14:48:41
167288,103053,4,3701,3149,2021-11-11 14:53:39
167356,103067,0,3678,3151,2021-11-11 14:58:37
167435,103107,0,3619,3148,2021-11-11 15:03:36
167485,103107,4,3613,3151,2021-11-11 15:08:34
167524,103107,4,3599,3152,2021-11-11 15:13:42
167549,103107,4,3597,3150,2021-11-11 15:18:40
167613,103107,4,3605,3154,2021-11-11 15:23:38
167685,103127,4,3620,3148,2021-11-11 15:28:36
167817,103197,0,3620,3149,2021-11-11 15:33:44
167942,103268,4,3631,3152,2021-11-11 15:38:42
167980,103268,4,3651,3153,2021-11-11 15:43:41
167999,103268,4,3635,3155,2021-11-11 15:48:39
168015,103268,4,3631,3150,2021-11-11 15:53:37
168070,103295,0,3628,3151,2021-11-11 15:58:45
168180,103347,4,3624,3152,2021-11-11 16:03:43
168251,103362,0,3624,3156,2021-11-11 16:08:43
168296,103362,4,3655,3154,2021-11-11 16:13:42
168310,103362,4,3653,3152,2021-11-11 16:18:41
168356,103362,4,3653,3155,2021-11-11 16:23:49
168358,103362,4,3660,3152,2021-11-11 16:28:48
168386,103362,4,3653,3153,2021-11-11 16:33:47
168477,103373,4,3630,3150,2021-11-11 16:38:45
168636,103442,4,3610,3155,2021-11-11 16:43:44
168653,103455,4,3639,3150,2021-11-11 16:49:03
168653,103455,4,3642,3151,2021-11-11 16:53:52
168658,103455,4,3651,3153,2021-11-11 16:58:50
168663,103455,4,3655,3152,2021-11-11 17:03:49
168666,103455,4,3617,3152,2021-11-11 17:08:48
168666,103455,4,3606,3155,2021-11-11 17:13:56
168666,103455,4,3610,3147,2021-11-11 17:18:55
168667,103455,4,3613,3151,2021-11-11 17:23:54
168676,103455,4,3622,3154,2021-11-11 17:28:52
168676,103455,4,3630,3150,2021-11-11 17:33:51
168712,103455,4,3602,3152,2021-11-11 17:39:00
168733,103455,4,3572,3154,2021-11-11 17:43:59
168741,103455,4,3644,3154,2021-11-11 17:48:57
168742,103455,4,3644,3155,2021-11-11 17:53:56
168745,103455,4,3630,3150,2021-11-11 17:58:55
168746,103455,4,3626,3153,2021-11-11 18:04:04
168793,103455,4,3606,3151,2021-11-11 18:09:02
169054,103686,0,3642,3154,2021-11-11 18:14:01
169352,103984,0,3651,3148,2021-11-11 18:19:00
169653,104284,0,3709,3148,2021-11-11 18:23:58
169963,104594,0,3738,3147,2021-11-11 18:29:07
170208,104805,0,3751,3147,2021-11-11 18:34:06
170349,104845,0,3720,3151,2021-11-11 18:39:04
170438,104859,0,3685,3151,2021-11-11 18:44:03
170515,104884,4,3692,3153,2021-11-11 18:49:02
170515,104884,4,3692,3152,2021-11-11 18:54:11
170515,104884,4,3712,3149,2021-11-11 18:59:09
170515,104884,4,3707,3151,2021-11-11 19:04:08
