运动量,活跃时长,活跃状态,温度,电压,时间
200361,154921,4,3765,3155,2021-11-10 10:34:25
200361,154921,4,3782,3154,2021-11-10 10:39:26
200366,154921,4,3796,3156,2021-11-10 10:44:28
200373,154921,4,3800,3158,2021-11-10 10:49:29
200422,154921,4,3783,3157,2021-11-10 10:54:30
200479,154953,0,3758,3155,2021-11-10 10:59:32
200554,154978,0,3747,3157,2021-11-10 11:04:33
200730,155049,0,3731,3152,2021-11-10 11:09:34
200742,155049,4,3750,3153,2021-11-10 11:14:35
200767,155049,4,3747,3155,2021-11-10 11:19:37
200786,155049,4,3742,3151,2021-11-10 11:24:38
200848,155049,4,3752,3155,2021-11-10 11:29:49
200909,155081,4,3740,3156,2021-11-10 11:34:41
200910,155081,4,3731,3155,2021-11-10 11:39:42
200964,155091,4,3735,3154,2021-11-10 11:44:43
201008,155112,0,3720,3154,2021-11-10 11:49:45
201090,155147,4,3722,3153,2021-11-10 11:54:46
201131,155147,4,3729,3157,2021-11-10 11:59:47
201172,155147,4,3729,3156,2021-11-10 12:04:49
201190,155147,4,3740,3156,2021-11-10 12:09:50
201235,155147,4,3750,3155,2021-11-10 12:14:51
201270,155147,4,3750,3154,2021-11-10 12:19:53
201274,155147,4,3754,3156,2021-11-10 12:24:54
201308,155167,4,3738,3153,2021-11-10 12:29:55
201403,155184,0,3762,3154,2021-11-10 12:34:57
201587,155217,4,3743,3153,2021-11-10 12:39:58
201769,155307,0,3740,3155,2021-11-10 12:44:49
202025,155511,0,3742,3154,2021-11-10 12:50:01
202324,155813,0,3760,3153,2021-11-10 12:55:02
202624,156113,0,3784,3153,2021-11-10 13:00:03
202924,156413,0,3796,3153,2021-11-10 13:05:05
203224,156713,0,3787,3155,2021-11-10 13:10:06
203524,157013,0,3793,3155,2021-11-10 13:15:07
203824,157313,0,3798,3151,2021-11-10 13:20:09
204122,157611,0,3796,3155,2021-11-10 13:25:10
204422,157911,0,3798,3154,2021-11-10 13:30:11
204702,158162,0,3783,3155,2021-11-10 13:35:12
204907,158330,0,3754,3155,2021-11-10 13:40:14
204982,158346,4,3735,3155,2021-11-10 13:45:15
205162,158474,0,3756,3158,2021-11-10 13:49:56
205398,158647,0,3762,3154,2021-11-10 13:55:18
205678,158911,0,3775,3154,2021-11-10 14:00:19
205903,159107,0,3763,3155,2021-11-10 14:05:00
206146,159300,0,3776,3154,2021-11-10 14:10:22
206405,159529,0,3759,3155,2021-11-10 14:15:13
206629,159704,0,3755,3153,2021-11-10 14:20:24
206664,159704,4,3750,3154,2021-11-10 14:25:26
206694,159704,4,3749,3152,2021-11-10 14:30:27
206751,159704,4,3775,3153,2021-11-10 14:35:28
206793,159715,0,3767,3152,2021-11-10 14:40:30
206802,159715,4,3773,3156,2021-11-10 14:45:31
206846,159715,4,3790,3153,2021-11-10 14:50:32
206850,159715,4,3784,3155,2021-11-10 14:55:33
206852,159715,4,3789,3155,2021-11-10 15:00:36
206852,159715,4,3796,3154,2021-11-10 15:05:37
206852,159715,4,3798,3154,2021-11-10 15:10:38
206852,159715,4,3798,3156,2021-11-10 15:15:39
206853,159715,4,3792,3156,2021-11-10 15:20:40
206856,159715,4,3800,3154,2021-11-10 15:25:41
206979,159760,0,3789,3154,2021-11-10 15:30:42
207134,159826,4,3767,3154,2021-11-10 15:35:33
207358,159984,0,3762,3155,2021-11-10 15:40:44
207637,160232,0,3735,3153,2021-11-10 15:45:45
207913,160485,0,3737,3154,2021-11-10 15:50:46
208180,160735,0,3732,3155,2021-11-10 15:55:47
208386,160861,0,3758,3154,2021-11-10 16:00:48
208612,161026,0,3758,3154,2021-11-10 16:05:50
208802,161154,0,3752,3155,2021-11-10 16:10:51
208805,161154,4,3750,3153,2021-11-10 16:15:42
208806,161154,4,3748,3155,2021-11-10 16:20:53
208806,161154,4,3742,3156,2021-11-10 16:26:04
208806,161154,4,3750,3155,2021-11-10 16:30:55
208807,161154,4,3761,3157,2021-11-10 16:35:56
208807,161154,4,3752,3155,2021-11-10 16:40:57
208821,161154,4,3765,3156,2021-11-10 16:45:58
208821,161154,4,3754,3155,2021-11-10 16:50:59
208822,161154,4,3760,3155,2021-11-10 16:56:00
208839,161154,4,3784,3153,2021-11-10 17:01:01
208890,161179,4,3778,3155,2021-11-10 17:06:02
208907,161179,4,3780,3156,2021-11-10 17:11:03
208910,161179,4,3788,3156,2021-11-10 17:16:04
208915,161179,4,3790,3153,2021-11-10 17:21:05
208916,161179,4,3797,3152,2021-11-10 17:26:06
208916,161179,4,3792,3155,2021-11-10 17:31:07
208916,161179,4,3802,3154,2021-11-10 17:36:08
208916,161179,4,3803,3154,2021-11-10 17:41:09
208928,161179,4,3800,3152,2021-11-10 17:46:10
209003,161241,0,3792,3157,2021-11-10 17:51:11
209302,161540,0,3778,3155,2021-11-10 17:56:12
209602,161840,0,3792,3155,2021-11-10 18:01:13
209902,162139,0,3796,3157,2021-11-10 18:06:14
210181,162419,0,3809,3152,2021-11-10 18:10:55
210489,162727,0,3807,3154,2021-11-10 18:16:06
210799,163037,0,3821,3155,2021-11-10 18:21:17
211099,163337,0,3823,3155,2021-11-10 18:26:18
211399,163637,0,3820,3159,2021-11-10 18:31:19
211695,163933,0,3816,3151,2021-11-10 18:36:20
211785,164001,4,3816,3152,2021-11-10 18:41:21
211825,164013,4,3802,3156,2021-11-10 18:46:22
211939,164027,0,3796,3156,2021-11-10 18:51:23
212148,164208,0,3789,3156,2021-11-10 18:56:24
212427,164461,0,3780,3156,2021-11-10 19:01:25
212715,164739,0,3772,3155,2021-11-10 19:06:26
212757,164774,4,3754,3153,2021-11-10 19:11:27
212758,164774,4,3743,3157,2021-11-10 19:16:28
212758,164774,4,3765,3151,2021-11-10 19:21:29
212774,164774,4,3775,3151,2021-11-10 19:26:30
212777,164774,4,3796,3153,2021-11-10 19:31:31
212792,164774,4,3797,3153,2021-11-10 19:36:33
212807,164774,4,3796,3154,2021-11-10 19:41:34
212819,164774,4,3809,3155,2021-11-10 19:46:35
212821,164774,4,3802,3153,2021-11-10 19:51:36
212823,164774,4,3824,3156,2021-11-10 19:56:37
212830,164774,4,3840,3157,2021-11-10 20:01:48
212832,164774,4,3847,3156,2021-11-10 20:06:29
212842,164774,4,3854,3153,2021-11-10 20:11:40
212849,164774,4,3843,3155,2021-11-10 20:16:41
212872,164774,4,3847,3155,2021-11-10 20:21:42
212872,164774,4,3851,3152,2021-11-10 20:27:03
212883,164774,4,3847,3155,2021-11-10 20:33:04
212912,164774,4,3833,3154,2021-11-10 20:39:15
212925,164774,4,3824,3153,2021-11-10 20:44:16
212930,164774,4,3823,3156,2021-11-10 20:49:17
212931,164774,4,3834,3154,2021-11-10 20:54:18
212931,164774,4,3844,3151,2021-11-10 20:59:19
212931,164774,4,3843,3156,2021-11-10 21:04:20
212943,164774,4,3841,3153,2021-11-10 21:09:21
212949,164774,4,3836,3154,2021-11-10 21:14:22
212952,164774,4,3835,3154,2021-11-10 21:19:24
212971,164774,4,3827,3153,2021-11-10 21:24:25
212972,164774,4,3827,3154,2021-11-10 21:29:26
212974,164774,4,3836,3156,2021-11-10 21:34:27
212983,164774,4,3840,3155,2021-11-10 21:39:28
212986,164774,4,3846,3153,2021-11-10 21:44:29
212990,164774,4,3853,3157,2021-11-10 21:49:30
212990,164774,4,3860,3158,2021-11-10 21:54:31
212996,164774,4,3860,3152,2021-11-10 21:59:32
212996,164774,4,3860,3156,2021-11-10 22:04:33
213006,164774,4,3862,3155,2021-11-10 22:09:24
213006,164774,4,3856,3154,2021-11-10 22:14:35
213014,164774,4,3858,3154,2021-11-10 22:19:36
213015,164774,4,3856,3154,2021-11-10 22:24:37
213015,164774,4,3857,3153,2021-11-10 22:29:38
213015,164774,4,3862,3156,2021-11-10 22:34:39
213018,164774,4,3869,3153,2021-11-10 22:39:40
213027,164774,4,3866,3154,2021-11-10 22:44:41
213029,164774,4,3856,3152,2021-11-10 22:49:42
213039,164774,4,3854,3154,2021-11-10 22:54:43
213048,164774,4,3851,3157,2021-11-10 22:59:54
213055,164774,4,3856,3154,2021-11-10 23:04:45
213062,164774,4,3860,3155,2021-11-10 23:09:46
213073,164774,4,3860,3156,2021-11-10 23:14:47
213073,164774,4,3867,3155,2021-11-10 23:19:48
213073,164774,4,3875,3155,2021-11-10 23:24:49
213079,164774,4,3875,3155,2021-11-10 23:29:50
213079,164774,4,3879,3155,2021-11-10 23:34:51
213079,164774,4,3878,3153,2021-11-10 23:40:02
213107,164784,4,3869,3156,2021-11-10 23:44:53
213223,164838,0,3851,3153,2021-11-10 23:49:54
213230,164838,4,3832,3155,2021-11-10 23:54:55
213256,164849,0,3840,3154,2021-11-10 23:59:57
213258,164851,4,3825,3156,2021-11-11 00:04:58
213289,164851,4,3829,3154,2021-11-11 00:09:59
213289,164851,4,3826,3153,2021-11-11 00:15:00
213308,164851,4,3827,3155,2021-11-11 00:20:01
213329,164851,4,3807,3154,2021-11-11 00:25:02
213335,164851,4,3803,3154,2021-11-11 00:30:03
213337,164851,4,3800,3157,2021-11-11 00:35:04
213338,164851,4,3800,3154,2021-11-11 00:40:05
213338,164851,4,3805,3157,2021-11-11 00:45:06
213348,164851,4,3794,3156,2021-11-11 00:50:07
213363,164851,4,3781,3157,2021-11-11 00:55:08
213371,164851,4,3789,3156,2021-11-11 01:00:09
213373,164851,4,3800,3159,2021-11-11 01:05:10
213373,164851,4,3806,3155,2021-11-11 01:10:11
213374,164851,4,3809,3153,2021-11-11 01:15:12
213379,164851,4,3794,3157,2021-11-11 01:20:13
213381,164851,4,3790,3154,2021-11-11 01:25:14
213382,164851,4,3788,3153,2021-11-11 01:30:15
213407,164851,4,3791,3158,2021-11-11 01:35:16
213414,164851,4,3789,3156,2021-11-11 01:40:27
213419,164851,4,3790,3154,2021-11-11 01:45:18
213419,164851,4,3789,3156,2021-11-11 01:50:59
213420,164851,4,3787,3154,2021-11-11 01:56:10
213426,164851,4,3791,3151,2021-11-11 02:02:52
213436,164851,4,3774,3157,2021-11-11 02:07:53
213442,164851,4,3780,3155,2021-11-11 02:12:54
213457,164851,4,3787,3157,2021-11-11 02:17:55
213463,164851,4,3773,3154,2021-11-11 02:23:36
213466,164851,4,3775,3153,2021-11-11 02:30:27
213469,164851,4,3765,3153,2021-11-11 02:35:28
213480,164851,4,3775,3154,2021-11-11 02:40:29
213486,164851,4,3775,3154,2021-11-11 02:45:30
213501,164851,4,3778,3154,2021-11-11 02:50:31
213536,164851,4,3784,3153,2021-11-11 02:55:33
213562,164851,4,3780,3153,2021-11-11 03:00:35
213572,164851,4,3780,3151,2021-11-11 03:05:37
213574,164851,4,3775,3155,2021-11-11 03:10:38
213576,164851,4,3776,3156,2021-11-11 03:15:39
213592,164851,4,3776,3155,2021-11-11 03:20:40
213597,164851,4,3783,3151,2021-11-11 03:25:42
213606,164851,4,3769,3150,2021-11-11 03:30:43
213629,164851,4,3769,3154,2021-11-11 03:35:44
213634,164851,4,3765,3155,2021-11-11 03:40:46
213636,164851,4,3769,3153,2021-11-11 03:45:47
213645,164851,4,3771,3153,2021-11-11 03:50:48
213676,164851,4,3775,3155,2021-11-11 03:55:50
213678,164851,4,3771,3154,2021-11-11 04:00:51
213681,164851,4,3765,3155,2021-11-11 04:05:52
213689,164851,4,3763,3152,2021-11-11 04:10:54
213704,164861,4,3750,3152,2021-11-11 04:15:55
213704,164861,4,3771,3153,2021-11-11 04:20:56
213716,164861,4,3765,3151,2021-11-11 04:25:58
213718,164861,4,3760,3153,2021-11-11 04:30:59
213726,164861,4,3765,3154,2021-11-11 04:36:00
213749,164861,4,3765,3152,2021-11-11 04:41:02
213756,164861,4,3775,3154,2021-11-11 04:46:03
213771,164861,4,3767,3150,2021-11-11 04:51:04
213828,164871,4,3777,3150,2021-11-11 04:56:06
214032,165075,0,3788,3158,2021-11-11 05:01:07
214332,165375,0,3788,3153,2021-11-11 05:06:08
214632,165675,0,3796,3155,2021-11-11 05:11:10
214930,165973,0,3789,3153,2021-11-11 05:16:11
215225,166267,0,3799,3153,2021-11-11 05:21:12
215525,166567,0,3798,3154,2021-11-11 05:26:14
215826,166867,0,3796,3153,2021-11-11 05:31:15
216124,167162,0,3803,3153,2021-11-11 05:36:16
216424,167466,0,3820,3157,2021-11-11 05:41:17
216720,167762,0,3824,3154,2021-11-11 05:46:19
217000,168028,0,3820,3154,2021-11-11 05:51:20
217263,168252,0,3792,3151,2021-11-11 05:56:21
217502,168449,0,3776,3156,2021-11-11 06:01:23
217545,168467,0,3750,3154,2021-11-11 06:06:24
217557,168467,4,3758,3157,2021-11-11 06:11:25
217563,168467,4,3756,3156,2021-11-11 06:16:27
217576,168467,4,3765,3155,2021-11-11 06:21:28
217591,168467,4,3773,3152,2021-11-11 06:26:29
217598,168467,4,3778,3153,2021-11-11 06:31:31
217641,168467,4,3789,3153,2021-11-11 06:36:32
217658,168467,4,3791,3155,2021-11-11 06:41:33
217664,168467,4,3787,3155,2021-11-11 06:46:35
217665,168467,4,3803,3152,2021-11-11 06:51:36
217668,168467,4,3803,3156,2021-11-11 06:56:37
217668,168467,4,3797,3151,2021-11-11 07:01:39
217671,168467,4,3809,3153,2021-11-11 07:06:40
217673,168467,4,3805,3157,2021-11-11 07:11:41
217676,168467,4,3815,3156,2021-11-11 07:16:43
217677,168467,4,3815,3155,2021-11-11 07:21:44
217708,168477,4,3804,3154,2021-11-11 07:26:45
217714,168477,4,3796,3152,2021-11-11 07:31:47
217717,168477,4,3802,3155,2021-11-11 07:36:48
217757,168477,4,3802,3150,2021-11-11 07:41:49
217764,168477,4,3802,3152,2021-11-11 07:46:51
217767,168477,4,3809,3157,2021-11-11 07:52:02
217787,168477,4,3803,3154,2021-11-11 07:56:53
217788,168477,4,3813,3153,2021-11-11 08:01:55
217797,168477,4,3812,3155,2021-11-11 08:06:56
217799,168477,4,3816,3153,2021-11-11 08:11:57
217800,168477,4,3816,3153,2021-11-11 08:16:59
217803,168477,4,3826,3154,2021-11-11 08:22:00
217803,168477,4,3824,3152,2021-11-11 08:27:01
217805,168477,4,3821,3154,2021-11-11 08:32:03
217807,168477,4,3823,3156,2021-11-11 08:37:04
217811,168477,4,3827,3155,2021-11-11 08:42:06
217818,168477,4,3811,3154,2021-11-11 08:47:07
217822,168477,4,3820,3154,2021-11-11 08:52:08
217830,168477,4,3818,3154,2021-11-11 08:57:10
217840,168477,4,3825,3154,2021-11-11 09:02:11
218064,168641,0,3788,3150,2021-11-11 09:07:12
218228,168785,4,3796,3154,2021-11-11 09:12:24
218228,168785,4,3793,3154,2021-11-11 09:17:15
218231,168785,4,3796,3152,2021-11-11 09:22:16
218271,168785,4,3796,3153,2021-11-11 09:27:18
218303,168785,4,3794,3154,2021-11-11 09:32:19
218347,168802,4,3796,3153,2021-11-11 09:37:20
218363,168802,4,3783,3155,2021-11-11 09:42:22
218372,168802,4,3789,3155,2021-11-11 09:47:23
218391,168802,4,3786,3155,2021-11-11 09:52:24
218420,168802,4,3783,3155,2021-11-11 09:57:26
218421,168802,4,3765,3152,2021-11-11 10:02:37
218469,168812,4,3778,3153,2021-11-11 10:07:29
218566,168873,0,3786,3151,2021-11-11 10:12:30
218641,168919,4,3787,3154,2021-11-11 10:17:31
218643,168919,4,3784,3155,2021-11-11 10:22:33
218665,168919,4,3781,3156,2021-11-11 10:27:34
218690,168933,4,3790,3152,2021-11-11 10:32:35
218700,168943,4,3780,3150,2021-11-11 10:37:37
218702,168943,4,3790,3153,2021-11-11 10:42:38
218703,168943,4,3796,3155,2021-11-11 10:47:39
218709,168943,4,3805,3152,2021-11-11 10:52:41
218718,168943,4,3796,3153,2021-11-11 10:57:42
218731,168943,4,3790,3154,2021-11-11 11:02:43
218760,168943,4,3782,3155,2021-11-11 11:07:45
218768,168943,4,3784,3152,2021-11-11 11:12:46
218784,168943,4,3797,3152,2021-11-11 11:17:57
218819,168943,4,3793,3151,2021-11-11 11:22:49
218849,168943,4,3798,3154,2021-11-11 11:27:50
218904,168966,0,3793,3154,2021-11-11 11:32:51
218934,168966,4,3794,3155,2021-11-11 11:37:53
218988,168978,4,3809,3158,2021-11-11 11:42:54
219121,169071,0,3771,3152,2021-11-11 11:47:55
219139,169071,4,3747,3155,2021-11-11 11:52:57
219200,169071,4,3752,3152,2021-11-11 11:57:58
219213,169071,4,3769,3152,2021-11-11 12:02:59
219227,169071,4,3780,3151,2021-11-11 12:08:01
219306,169092,0,3760,3154,2021-11-11 12:13:02
219432,169132,0,3767,3153,2021-11-11 12:18:04
219512,169163,4,3778,3153,2021-11-11 12:23:05
219640,169224,0,3780,3151,2021-11-11 12:28:06
219716,169237,4,3781,3154,2021-11-11 12:33:08
219884,169327,0,3770,3153,2021-11-11 12:38:09
219933,169328,4,3752,3153,2021-11-11 12:43:10
219933,169328,4,3738,3154,2021-11-11 12:48:12
219943,169328,4,3737,3150,2021-11-11 12:53:13
219979,169338,4,3731,3152,2021-11-11 12:58:14
219986,169338,4,3746,3152,2021-11-11 13:03:15
220016,169338,4,3711,3152,2021-11-11 13:08:17
220026,169338,4,3716,3153,2021-11-11 13:13:18
220051,169338,4,3718,3155,2021-11-11 13:18:19
220159,169426,0,3716,3150,2021-11-11 13:23:21
220459,169726,0,3750,3149,2021-11-11 13:28:22
220759,170026,0,3769,3153,2021-11-11 13:33:23
221059,170326,0,3767,3153,2021-11-11 13:38:25
221359,170626,0,3778,3150,2021-11-11 13:43:26
221659,170926,0,3774,3153,2021-11-11 13:48:27
221959,171226,0,3799,3149,2021-11-11 13:53:29
222259,171526,0,3809,3152,2021-11-11 13:58:30
222558,171825,0,3820,3154,2021-11-11 14:03:31
222858,172125,0,3822,3152,2021-11-11 14:08:33
223141,172382,0,3800,3154,2021-11-11 14:13:34
223325,172562,0,3746,3151,2021-11-11 14:18:35
223431,172588,4,3734,3153,2021-11-11 14:23:37
223542,172633,4,3742,3153,2021-11-11 14:28:38
223600,172649,4,3740,3151,2021-11-11 14:33:39
223660,172659,4,3758,3153,2021-11-11 14:38:41
223671,172659,4,3756,3154,2021-11-11 14:43:42
223677,172659,4,3773,3155,2021-11-11 14:48:43
223738,172673,4,3772,3154,2021-11-11 14:53:44
223779,172673,4,3786,3151,2021-11-11 14:58:46
223787,172673,4,3795,3153,2021-11-11 15:03:49
223829,172673,4,3795,3152,2021-11-11 15:08:51
223857,172673,4,3792,3154,2021-11-11 15:13:44
223877,172673,4,3790,3154,2021-11-11 15:18:46
223887,172673,4,3784,3152,2021-11-11 15:23:49
223903,172673,4,3798,3154,2021-11-11 15:28:51
223986,172710,0,3793,3151,2021-11-11 15:33:54
224224,172898,0,3784,3152,2021-11-11 15:38:46
224362,173003,4,3781,3155,2021-11-11 15:43:49
224568,173142,0,3773,3156,2021-11-11 15:48:51
224773,173281,0,3765,3153,2021-11-11 15:53:54
224874,173345,4,3744,3155,2021-11-11 15:58:56
224879,173345,4,3742,3153,2021-11-11 16:03:49
224880,173345,4,3747,3153,2021-11-11 16:08:51
224881,173345,4,3746,3152,2021-11-11 16:13:54
224885,173345,4,3746,3150,2021-11-11 16:18:56
224886,173345,4,3754,3153,2021-11-11 16:23:59
224887,173345,4,3750,3154,2021-11-11 16:28:51
224916,173345,4,3750,3152,2021-11-11 16:33:54
224944,173355,4,3773,3153,2021-11-11 16:38:56
224965,173355,4,3778,3151,2021-11-11 16:43:58
224965,173355,4,3791,3151,2021-11-11 16:49:01
224969,173355,4,3790,3151,2021-11-11 16:53:53
224978,173355,4,3791,3149,2021-11-11 16:58:56
224978,173355,4,3797,3151,2021-11-11 17:03:58
224990,173355,4,3795,3149,2021-11-11 17:09:01
225015,173355,4,3789,3152,2021-11-11 17:14:13
225045,173365,4,3784,3148,2021-11-11 17:18:56
225063,173365,4,3778,3153,2021-11-11 17:23:59
225072,173365,4,3788,3151,2021-11-11 17:29:01
225081,173365,4,3807,3153,2021-11-11 17:34:03
225081,173365,4,3807,3155,2021-11-11 17:39:06
225081,173365,4,3804,3152,2021-11-11 17:43:58
225087,173365,4,3813,3149,2021-11-11 17:49:01
225089,173365,4,3809,3151,2021-11-11 17:54:03
225266,173532,0,3794,3152,2021-11-11 17:59:06
225556,173822,0,3794,3155,2021-11-11 18:03:58
225855,174122,0,3815,3151,2021-11-11 18:09:01
226155,174422,0,3806,3150,2021-11-11 18:14:03
226452,174716,0,3820,3152,2021-11-11 18:19:06
226751,175015,0,3820,3151,2021-11-11 18:24:08
227051,175315,0,3836,3156,2021-11-11 18:29:11
227340,175604,0,3836,3155,2021-11-11 18:34:03
227640,175904,0,3844,3153,2021-11-11 18:39:06
227939,176202,0,3844,3152,2021-11-11 18:44:08
228208,176472,0,3846,3151,2021-11-11 18:48:50
228309,176515,0,3799,3150,2021-11-11 18:54:13
228556,176744,0,3799,3151,2021-11-11 18:59:06
228734,176898,0,3782,3150,2021-11-11 19:04:08
228736,176898,4,3765,3148,2021-11-11 19:09:11
228758,176898,4,3763,3155,2021-11-11 19:14:13
228824,176908,4,3796,3151,2021-11-11 19:19:16
228885,176908,4,3802,3151,2021-11-11 19:24:18
228921,176919,4,3811,3152,2021-11-11 19:29:11
228943,176919,4,3780,3151,2021-11-11 19:34:13
228958,176919,4,3767,3155,2021-11-11 19:39:16
228997,176919,4,3803,3151,2021-11-11 19:44:18
229048,176952,0,3809,3155,2021-11-11 19:49:21
229053,176952,4,3800,3153,2021-11-11 19:54:13
229056,176952,4,3803,3153,2021-11-11 19:59:16
229067,176952,4,3805,3151,2021-11-11 20:04:18
229067,176952,4,3805,3155,2021-11-11 20:09:21
229072,176952,4,3807,3154,2021-11-11 20:14:23
229073,176952,4,3807,3153,2021-11-11 20:19:16
229075,176952,4,3813,3154,2021-11-11 20:24:18
229077,176952,4,3812,3155,2021-11-11 20:29:21
229078,176952,4,3809,3153,2021-11-11 20:34:23
229080,176952,4,3813,3151,2021-11-11 20:39:26
229080,176952,4,3816,3153,2021-11-11 20:44:18
229084,176952,4,3829,3154,2021-11-11 20:49:21
229097,176952,4,3841,3155,2021-11-11 20:54:23
229111,176952,4,3840,3155,2021-11-11 20:59:26
229111,176952,4,3829,3152,2021-11-11 21:04:28
229114,176952,4,3835,3150,2021-11-11 21:09:21
229117,176952,4,3833,3153,2021-11-11 21:14:33
229118,176952,4,3838,3154,2021-11-11 21:19:26
229131,176952,4,3836,3153,2021-11-11 21:24:28
229162,176952,4,3826,3154,2021-11-11 21:29:31
229164,176952,4,3830,3155,2021-11-11 21:34:23
229164,176952,4,3832,3153,2021-11-11 21:39:26
229175,176952,4,3836,3154,2021-11-11 21:44:28
229179,176952,4,3841,3154,2021-11-11 21:49:31
229182,176952,4,3856,3154,2021-11-11 21:54:33
229186,176952,4,3850,3154,2021-11-11 21:59:26
229187,176952,4,3849,3155,2021-11-11 22:04:28
229194,176952,4,3850,3153,2021-11-11 22:09:31
229195,176952,4,3857,3153,2021-11-11 22:14:33
229201,176952,4,3847,3154,2021-11-11 22:19:36
229202,176952,4,3854,3152,2021-11-11 22:24:28
229203,176952,4,3853,3152,2021-11-11 22:29:31
229207,176952,4,3871,3152,2021-11-11 22:34:33
229220,176952,4,3866,3153,2021-11-11 22:39:36
