运动量,活跃时长,活跃状态,温度,电压,时间
155421,89009,4,3649,3152,2021-11-10 05:45:01
155421,89009,4,3660,3149,2021-11-10 05:50:02
155445,89009,4,3620,3152,2021-11-10 05:55:02
155502,89051,4,3622,3149,2021-11-10 06:00:02
155508,89051,4,3611,3152,2021-11-10 06:05:03
155510,89051,4,3606,3148,2021-11-10 06:10:03
155692,89114,0,3535,3150,2021-11-10 06:15:04
155859,89135,4,3574,3152,2021-11-10 06:20:04
156021,89147,4,3597,3149,2021-11-10 06:25:05
156204,89193,4,3604,3149,2021-11-10 06:30:15
156371,89204,4,3613,3150,2021-11-10 06:35:06
156524,89216,4,3574,3152,2021-11-10 06:40:06
156650,89239,4,3620,3151,2021-11-10 06:45:07
156757,89257,4,3602,3151,2021-11-10 06:50:07
156946,89314,0,3607,3151,2021-11-10 06:55:07
157066,89334,4,3594,3149,2021-11-10 07:00:08
157217,89391,0,3599,3149,2021-11-10 07:05:08
157345,89391,4,3557,3148,2021-11-10 07:10:09
157453,89391,4,3567,3150,2021-11-10 07:15:09
157487,89391,4,3570,3149,2021-11-10 07:20:10
157491,89391,4,3606,3150,2021-11-10 07:25:10
157505,89391,4,3600,3149,2021-11-10 07:30:11
157569,89414,0,3599,3147,2021-11-10 07:35:11
157586,89414,4,3581,3148,2021-11-10 07:40:12
157640,89414,4,3552,3148,2021-11-10 07:45:12
157682,89414,4,3541,3148,2021-11-10 07:50:12
157714,89414,4,3565,3151,2021-11-10 07:55:13
157813,89426,4,3565,3149,2021-11-10 08:00:23
157930,89439,4,3581,3149,2021-11-10 08:05:14
158002,89439,4,3538,3153,2021-11-10 08:10:14
158021,89439,4,3537,3150,2021-11-10 08:15:15
158085,89452,0,3570,3149,2021-11-10 08:20:15
158132,89455,4,3538,3152,2021-11-10 08:25:16
158166,89455,4,3561,3151,2021-11-10 08:30:16
158166,89455,4,3559,3147,2021-11-10 08:35:17
158168,89455,4,3583,3146,2021-11-10 08:40:19
158171,89455,4,3615,3153,2021-11-10 08:45:20
158175,89455,4,3624,3151,2021-11-10 08:50:21
158175,89455,4,3630,3149,2021-11-10 08:55:22
158182,89455,4,3617,3150,2021-11-10 09:00:23
158192,89455,4,3493,3151,2021-11-10 09:05:24
158224,89455,4,3468,3152,2021-11-10 09:10:25
158226,89455,4,3471,3149,2021-11-10 09:15:26
158230,89455,4,3469,3152,2021-11-10 09:20:27
158239,89455,4,3470,3149,2021-11-10 09:25:28
158282,89455,4,3487,3149,2021-11-10 09:30:29
158302,89465,4,3507,3150,2021-11-10 09:35:30
158311,89465,4,3530,3152,2021-11-10 09:40:31
158328,89465,4,3530,3149,2021-11-10 09:45:32
158328,89465,4,3537,3148,2021-11-10 09:50:33
158332,89465,4,3557,3150,2021-11-10 09:55:34
158349,89465,4,3520,3150,2021-11-10 10:00:36
158386,89475,0,3498,3148,2021-11-10 10:05:37
158426,89491,0,3482,3149,2021-11-10 10:10:38
158453,89491,4,3537,3149,2021-11-10 10:15:39
158474,89491,4,3569,3149,2021-11-10 10:20:40
158554,89491,4,3617,3152,2021-11-10 10:25:41
158594,89491,4,3604,3151,2021-11-10 10:30:42
158600,89491,4,3594,3148,2021-11-10 10:35:43
158609,89491,4,3604,3150,2021-11-10 10:40:44
158612,89491,4,3482,3149,2021-11-10 10:45:45
158620,89491,4,3402,3151,2021-11-10 10:50:46
158621,89491,4,3539,3149,2021-11-10 10:55:47
158636,89491,4,3559,3149,2021-11-10 11:00:48
158637,89491,4,3572,3149,2021-11-10 11:05:49
158637,89491,4,3537,3149,2021-11-10 11:10:50
158656,89491,4,3501,3148,2021-11-10 11:15:51
158660,89491,4,3559,3150,2021-11-10 11:20:52
158674,89491,4,3586,3151,2021-11-10 11:25:53
158685,89491,4,3592,3151,2021-11-10 11:30:54
158734,89491,4,3583,3148,2021-11-10 11:35:55
158757,89491,4,3600,3147,2021-11-10 11:40:56
158823,89503,4,3631,3151,2021-11-10 11:45:57
158875,89503,4,3639,3149,2021-11-10 11:50:58
158909,89503,4,3590,3151,2021-11-10 11:55:59
158932,89503,4,3574,3147,2021-11-10 12:01:00
158950,89503,4,3563,3148,2021-11-10 12:06:01
158981,89503,4,3544,3150,2021-11-10 12:11:02
158995,89503,4,3546,3151,2021-11-10 12:16:04
159074,89536,0,3651,3151,2021-11-10 12:21:15
159118,89536,4,3644,3150,2021-11-10 12:26:06
159146,89536,4,3644,3146,2021-11-10 12:31:07
159203,89559,0,3519,3148,2021-11-10 12:36:08
159244,89570,4,3527,3151,2021-11-10 12:41:09
159263,89584,4,3642,3148,2021-11-10 12:46:10
159320,89584,4,3646,3150,2021-11-10 12:51:11
159355,89584,4,3606,3149,2021-11-10 12:56:12
159410,89584,4,3622,3152,2021-11-10 13:01:13
159494,89594,4,3610,3148,2021-11-10 13:06:14
159506,89594,4,3628,3148,2021-11-10 13:11:15
159547,89594,4,3624,3148,2021-11-10 13:16:16
159570,89604,4,3624,3151,2021-11-10 13:21:17
159634,89604,4,3606,3148,2021-11-10 13:26:18
159783,89703,0,3510,3147,2021-11-10 13:31:19
159998,89782,4,3405,3149,2021-11-10 13:36:20
160194,89838,4,3446,3150,2021-11-10 13:41:21
160367,89878,4,3469,3148,2021-11-10 13:46:22
160525,89922,0,3494,3148,2021-11-10 13:51:33
160632,89922,4,3516,3147,2021-11-10 13:56:24
160725,89936,4,3532,3151,2021-11-10 14:01:25
160798,89936,4,3510,3151,2021-11-10 14:06:26
160893,89983,0,3473,3149,2021-11-10 14:11:27
161078,90040,0,3460,3150,2021-11-10 14:16:38
161211,90080,0,3444,3146,2021-11-10 14:21:29
161336,90110,0,3458,3147,2021-11-10 14:26:30
161388,90110,4,3450,3150,2021-11-10 14:31:31
161402,90110,4,3464,3148,2021-11-10 14:36:43
161420,90110,4,3473,3148,2021-11-10 14:41:43
161457,90110,4,3494,3146,2021-11-10 14:46:35
161487,90110,4,3489,3148,2021-11-10 14:51:36
161561,90127,0,3503,3148,2021-11-10 14:56:37
161575,90127,4,3531,3146,2021-11-10 15:01:38
161596,90127,4,3541,3149,2021-11-10 15:06:39
161617,90127,4,3552,3148,2021-11-10 15:11:40
161686,90137,4,3530,3150,2021-11-10 15:16:41
161720,90137,4,3528,3147,2021-11-10 15:21:42
161757,90137,4,3527,3150,2021-11-10 15:26:43
161791,90137,4,3521,3148,2021-11-10 15:31:44
161800,90137,4,3537,3149,2021-11-10 15:36:45
161847,90137,4,3519,3148,2021-11-10 15:41:46
161977,90157,0,3478,3149,2021-11-10 15:46:47
162065,90157,4,3473,3149,2021-11-10 15:51:48
162120,90157,4,3476,3147,2021-11-10 15:56:49
162126,90157,4,3509,3151,2021-11-10 16:01:50
162132,90157,4,3529,3149,2021-11-10 16:06:51
162132,90157,4,3537,3149,2021-11-10 16:11:52
162135,90157,4,3546,3149,2021-11-10 16:16:53
162152,90157,4,3530,3151,2021-11-10 16:21:54
162152,90157,4,3550,3145,2021-11-10 16:26:55
162169,90157,4,3572,3149,2021-11-10 16:31:56
162209,90157,4,3519,3148,2021-11-10 16:36:57
162219,90157,4,3512,3151,2021-11-10 16:41:58
162219,90157,4,3516,3148,2021-11-10 16:46:59
162241,90157,4,3502,3151,2021-11-10 16:52:00
162243,90157,4,3514,3148,2021-11-10 16:57:01
162244,90157,4,3503,3145,2021-11-10 17:02:02
162249,90157,4,3527,3152,2021-11-10 17:07:03
162255,90157,4,3546,3151,2021-11-10 17:12:04
162329,90157,4,3570,3147,2021-11-10 17:17:05
162335,90157,4,3600,3147,2021-11-10 17:22:07
162335,90157,4,3613,3149,2021-11-10 17:27:08
162335,90157,4,3613,3146,2021-11-10 17:32:09
162337,90157,4,3606,3150,2021-11-10 17:37:10
162351,90157,4,3597,3147,2021-11-10 17:42:11
162358,90157,4,3600,3149,2021-11-10 17:47:12
162386,90157,4,3604,3147,2021-11-10 17:52:13
162431,90157,4,3527,3147,2021-11-10 17:57:44
162528,90209,0,3541,3146,2021-11-10 18:02:25
162749,90359,4,3510,3150,2021-11-10 18:07:16
162917,90394,4,3546,3147,2021-11-10 18:12:17
163091,90407,4,3559,3149,2021-11-10 18:17:18
163268,90453,4,3578,3147,2021-11-10 18:22:19
163415,90465,4,3552,3147,2021-11-10 18:27:20
163548,90465,4,3581,3146,2021-11-10 18:32:21
163684,90465,4,3581,3149,2021-11-10 18:37:22
163805,90465,4,3602,3145,2021-11-10 18:42:23
163890,90476,0,3619,3148,2021-11-10 18:47:25
163985,90476,4,3606,3150,2021-11-10 18:52:26
164034,90476,4,3628,3144,2021-11-10 18:57:27
164035,90476,4,3637,3148,2021-11-10 19:02:28
164081,90476,4,3615,3146,2021-11-10 19:07:29
164156,90476,4,3608,3148,2021-11-10 19:12:31
164179,90476,4,3613,3148,2021-11-10 19:17:32
164187,90476,4,3630,3149,2021-11-10 19:22:33
164302,90489,4,3608,3149,2021-11-10 19:27:34
164417,90515,4,3576,3146,2021-11-10 19:32:35
164458,90515,4,3591,3147,2021-11-10 19:37:37
164458,90515,4,3633,3146,2021-11-10 19:42:38
164467,90515,4,3646,3148,2021-11-10 19:47:39
164469,90515,4,3668,3149,2021-11-10 19:52:40
164471,90515,4,3668,3149,2021-11-10 19:57:52
164482,90515,4,3597,3149,2021-11-10 20:02:43
164484,90515,4,3559,3148,2021-11-10 20:07:44
164488,90515,4,3548,3148,2021-11-10 20:12:45
164489,90515,4,3574,3147,2021-11-10 20:17:46
164489,90515,4,3626,3146,2021-11-10 20:22:48
164489,90515,4,3642,3149,2021-11-10 20:27:49
164489,90515,4,3655,3146,2021-11-10 20:32:50
164489,90515,4,3651,3147,2021-11-10 20:37:51
164489,90515,4,3660,3149,2021-11-10 20:42:54
164494,90515,4,3680,3147,2021-11-10 20:48:03
164494,90515,4,3684,3148,2021-11-10 20:53:02
164500,90515,4,3667,3149,2021-11-10 20:58:01
164507,90515,4,3684,3149,2021-11-10 21:03:00
164507,90515,4,3696,3148,2021-11-10 21:08:00
164510,90515,4,3689,3149,2021-11-10 21:12:59
164540,90515,4,3649,3148,2021-11-10 21:18:08
164555,90515,4,3659,3145,2021-11-10 21:23:07
164562,90515,4,3670,3148,2021-11-10 21:28:06
164562,90515,4,3680,3150,2021-11-10 21:33:05
164577,90515,4,3660,3149,2021-11-10 21:38:05
164581,90515,4,3639,3148,2021-11-10 21:43:14
164581,90515,4,3631,3147,2021-11-10 21:48:13
164581,90515,4,3639,3146,2021-11-10 21:53:12
164585,90515,4,3631,3148,2021-11-10 21:58:11
164589,90515,4,3628,3147,2021-11-10 22:03:10
164615,90515,4,3613,3145,2021-11-10 22:08:20
164630,90515,4,3602,3144,2021-11-10 22:13:19
164664,90515,4,3610,3146,2021-11-10 22:18:28
164699,90525,4,3620,3146,2021-11-10 22:23:17
164706,90525,4,3622,3149,2021-11-10 22:28:16
164713,90525,4,3622,3149,2021-11-10 22:33:25
164726,90525,4,3640,3148,2021-11-10 22:38:24
164727,90525,4,3648,3147,2021-11-10 22:43:24
164727,90525,4,3648,3145,2021-11-10 22:48:23
164750,90525,4,3653,3144,2021-11-10 22:53:22
164756,90525,4,3655,3147,2021-11-10 22:58:41
164768,90525,4,3661,3149,2021-11-10 23:03:40
164768,90525,4,3668,3147,2021-11-10 23:09:09
164772,90525,4,3666,3147,2021-11-10 23:15:58
164791,90525,4,3657,3149,2021-11-10 23:21:17
164791,90525,4,3655,3148,2021-11-10 23:26:06
164803,90525,4,3659,3148,2021-11-10 23:31:05
164807,90525,4,3659,3146,2021-11-10 23:36:05
164810,90525,4,3663,3147,2021-11-10 23:41:04
164828,90525,4,3659,3146,2021-11-10 23:46:13
164843,90525,4,3666,3145,2021-11-10 23:51:12
164843,90525,4,3670,3148,2021-11-10 23:56:11
164843,90525,4,3675,3147,2021-11-11 00:01:10
164843,90525,4,3684,3147,2021-11-11 00:06:09
164843,90525,4,3684,3146,2021-11-11 00:11:09
164859,90525,4,3678,3148,2021-11-11 00:16:28
164874,90525,4,3667,3146,2021-11-11 00:21:17
164886,90525,4,3668,3150,2021-11-11 00:26:16
164887,90525,4,3668,3150,2021-11-11 00:31:15
164894,90525,4,3663,3146,2021-11-11 00:36:14
164896,90525,4,3661,3145,2021-11-11 00:41:24
164896,90525,4,3655,3145,2021-11-11 00:46:23
164899,90525,4,3644,3146,2021-11-11 00:51:22
164900,90525,4,3655,3144,2021-11-11 00:56:21
164900,90525,4,3642,3148,2021-11-11 01:01:20
164939,90525,4,3635,3148,2021-11-11 01:06:30
164958,90536,4,3635,3145,2021-11-11 01:11:29
164960,90536,4,3644,3148,2021-11-11 01:16:28
164962,90536,4,3651,3145,2021-11-11 01:21:27
164962,90536,4,3659,3145,2021-11-11 01:26:26
164962,90536,4,3660,3146,2021-11-11 01:31:35
164965,90536,4,3661,3148,2021-11-11 01:36:34
164976,90536,4,3655,3149,2021-11-11 01:41:34
164983,90536,4,3660,3146,2021-11-11 01:46:43
164994,90536,4,3622,3147,2021-11-11 01:51:32
165031,90536,4,3620,3148,2021-11-11 01:56:41
165054,90536,4,3613,3148,2021-11-11 02:01:40
165055,90536,4,3619,3149,2021-11-11 02:06:39
165063,90536,4,3637,3150,2021-11-11 02:11:39
165074,90536,4,3646,3144,2021-11-11 02:16:38
165074,90536,4,3657,3152,2021-11-11 02:21:47
165082,90536,4,3672,3149,2021-11-11 02:26:46
165085,90536,4,3670,3146,2021-11-11 02:31:45
165090,90536,4,3691,3147,2021-11-11 02:36:44
165109,90536,4,3700,3144,2021-11-11 02:41:43
165119,90536,4,3711,3145,2021-11-11 02:46:53
165128,90536,4,3705,3148,2021-11-11 02:51:52
165180,90552,4,3637,3152,2021-11-11 02:56:51
165180,90552,4,3633,3150,2021-11-11 03:03:00
165181,90552,4,3626,3146,2021-11-11 03:09:19
165211,90552,4,3628,3148,2021-11-11 03:14:28
165216,90552,4,3617,3147,2021-11-11 03:19:27
165220,90552,4,3635,3149,2021-11-11 03:24:26
165226,90552,4,3599,3147,2021-11-11 03:29:35
165227,90552,4,3597,3148,2021-11-11 03:34:24
165228,90552,4,3597,3146,2021-11-11 03:39:33
165233,90552,4,3606,3150,2021-11-11 03:44:33
165242,90552,4,3639,3149,2021-11-11 03:49:32
165255,90552,4,3648,3148,2021-11-11 03:54:31
165257,90552,4,3653,3147,2021-11-11 03:59:30
165261,90552,4,3622,3147,2021-11-11 04:04:39
165270,90552,4,3611,3148,2021-11-11 04:09:38
165270,90552,4,3604,3147,2021-11-11 04:14:37
165280,90552,4,3655,3148,2021-11-11 04:19:37
165280,90552,4,3694,3148,2021-11-11 04:24:46
165282,90552,4,3718,3149,2021-11-11 04:29:45
165284,90552,4,3733,3149,2021-11-11 04:34:44
165291,90552,4,3718,3150,2021-11-11 04:39:43
165299,90552,4,3668,3145,2021-11-11 04:44:42
165344,90552,4,3637,3150,2021-11-11 04:49:41
165369,90552,4,3622,3147,2021-11-11 04:54:51
165380,90552,4,3628,3148,2021-11-11 04:59:50
165396,90552,4,3613,3148,2021-11-11 05:04:49
165597,90672,0,3550,3148,2021-11-11 05:09:48
165739,90683,4,3546,3147,2021-11-11 05:14:47
165900,90721,4,3563,3144,2021-11-11 05:19:56
166090,90803,4,3573,3148,2021-11-11 05:25:05
166269,90813,4,3570,3146,2021-11-11 05:30:04
166406,90827,4,3577,3144,2021-11-11 05:34:53
166588,90857,4,3584,3148,2021-11-11 05:40:03
166705,90879,4,3588,3148,2021-11-11 05:45:02
166763,90879,4,3557,3145,2021-11-11 05:50:01
166925,90902,0,3565,3148,2021-11-11 05:55:00
167037,90915,4,3557,3144,2021-11-11 05:59:59
167147,90915,4,3562,3146,2021-11-11 06:04:58
167228,90915,4,3563,3146,2021-11-11 06:10:07
167270,90915,4,3581,3146,2021-11-11 06:15:06
167392,90925,4,3599,3149,2021-11-11 06:20:06
167453,90954,4,3620,3148,2021-11-11 06:25:05
167453,90954,4,3635,3146,2021-11-11 06:30:04
167462,90954,4,3642,3146,2021-11-11 06:35:13
167472,90954,4,3653,3146,2021-11-11 06:40:12
167477,90954,4,3619,3148,2021-11-11 06:45:11
167518,90954,4,3593,3144,2021-11-11 06:50:10
167536,90954,4,3611,3149,2021-11-11 06:55:09
167551,90954,4,3599,3147,2021-11-11 07:00:19
167551,90954,4,3642,3147,2021-11-11 07:05:18
167555,90954,4,3660,3149,2021-11-11 07:10:17
167588,90954,4,3528,3148,2021-11-11 07:15:16
167609,90954,4,3539,3148,2021-11-11 07:20:15
167612,90954,4,3566,3145,2021-11-11 07:25:24
167631,90954,4,3559,3149,2021-11-11 07:30:23
167632,90954,4,3514,3148,2021-11-11 07:35:24
167648,90954,4,3514,3146,2021-11-11 07:40:22
167768,90969,4,3516,3146,2021-11-11 07:45:21
167796,90969,4,3514,3145,2021-11-11 07:50:30
167800,90969,4,3476,3149,2021-11-11 07:55:29
167820,90969,4,3464,3150,2021-11-11 08:00:28
167822,90969,4,3489,3146,2021-11-11 08:05:27
167835,90969,4,3503,3145,2021-11-11 08:10:26
167835,90969,4,3519,3147,2021-11-11 08:15:35
167835,90969,4,3527,3147,2021-11-11 08:20:35
167870,90969,4,3523,3147,2021-11-11 08:25:34
167914,90984,4,3590,3146,2021-11-11 08:30:33
167942,90984,4,3561,3146,2021-11-11 08:35:32
167957,90984,4,3588,3144,2021-11-11 08:40:33
167970,90984,4,3606,3147,2021-11-11 08:45:43
167985,90984,4,3628,3145,2021-11-11 08:51:02
167985,90984,4,3653,3147,2021-11-11 08:58:12
168003,90984,4,3581,3150,2021-11-11 09:03:21
168040,90984,4,3602,3148,2021-11-11 09:08:21
168060,90984,4,3594,3145,2021-11-11 09:13:21
168078,90984,4,3613,3148,2021-11-11 09:18:21
168157,91023,0,3640,3147,2021-11-11 09:23:20
168174,91023,4,3651,3148,2021-11-11 09:28:20
168257,91038,4,3655,3143,2021-11-11 09:33:30
168378,91072,4,3666,3146,2021-11-11 09:38:29
168404,91072,4,3682,3145,2021-11-11 09:43:29
168419,91072,4,3700,3145,2021-11-11 09:48:29
168443,91072,4,3659,3149,2021-11-11 09:53:29
168493,91072,4,3622,3145,2021-11-11 09:58:38
168516,91072,4,3622,3146,2021-11-11 10:03:38
168531,91072,4,3649,3146,2021-11-11 10:08:38
168549,91072,4,3648,3148,2021-11-11 10:13:37
168553,91072,4,3655,3149,2021-11-11 10:18:37
168553,91072,4,3660,3148,2021-11-11 10:23:47
168564,91072,4,3660,3143,2021-11-11 10:28:47
168575,91072,4,3660,3145,2021-11-11 10:33:46
168580,91072,4,3659,3147,2021-11-11 10:38:46
168580,91072,4,3657,3145,2021-11-11 10:43:46
168580,91072,4,3663,3145,2021-11-11 10:48:55
168586,91072,4,3663,3147,2021-11-11 10:53:55
168586,91072,4,3663,3148,2021-11-11 10:58:55
168590,91072,4,3668,3143,2021-11-11 11:03:55
168620,91072,4,3574,3145,2021-11-11 11:08:54
168638,91072,4,3573,3144,2021-11-11 11:14:04
168653,91072,4,3563,3146,2021-11-11 11:19:04
168670,91072,4,3570,3145,2021-11-11 11:24:04
168679,91072,4,3569,3146,2021-11-11 11:29:03
168688,91072,4,3527,3146,2021-11-11 11:34:03
168690,91072,4,3557,3145,2021-11-11 11:39:13
168715,91072,4,3565,3148,2021-11-11 11:44:12
168764,91084,4,3599,3142,2021-11-11 11:49:12
168785,91084,4,3615,3144,2021-11-11 11:54:22
168801,91084,4,3610,3146,2021-11-11 11:59:11
168809,91084,4,3626,3146,2021-11-11 12:04:21
168816,91084,4,3640,3145,2021-11-11 12:09:21
168876,91095,4,3615,3149,2021-11-11 12:14:31
168888,91095,4,3624,3146,2021-11-11 12:19:20
168910,91095,4,3608,3147,2021-11-11 12:24:20
168965,91095,4,3630,3146,2021-11-11 12:29:30
168966,91095,4,3631,3146,2021-11-11 12:34:29
168997,91095,4,3639,3146,2021-11-11 12:39:29
169041,91095,4,3640,3149,2021-11-11 12:44:29
169110,91095,4,3653,3148,2021-11-11 12:49:29
169145,91095,4,3635,3149,2021-11-11 12:54:38
169184,91095,4,3586,3147,2021-11-11 12:59:38
169190,91095,4,3579,3145,2021-11-11 13:04:38
169212,91095,4,3586,3146,2021-11-11 13:09:38
169266,91105,4,3602,3145,2021-11-11 13:14:37
169308,91105,4,3519,3147,2021-11-11 13:19:47
169523,91217,0,3469,3148,2021-11-11 13:24:47
169697,91248,0,3483,3146,2021-11-11 13:29:46
169872,91270,0,3500,3148,2021-11-11 13:34:46
170015,91280,4,3510,3147,2021-11-11 13:39:46
170225,91332,0,3527,3146,2021-11-11 13:45:06
170396,91386,4,3469,3146,2021-11-11 13:49:55
170579,91437,0,3508,3146,2021-11-11 13:54:55
170698,91459,4,3503,3145,2021-11-11 13:59:55
170836,91484,4,3500,3147,2021-11-11 14:04:55
170928,91511,0,3528,3143,2021-11-11 14:10:04
171041,91511,4,3527,3146,2021-11-11 14:15:04
171144,91524,4,3503,3148,2021-11-11 14:20:04
171219,91540,0,3516,3146,2021-11-11 14:25:03
171326,91540,4,3510,3144,2021-11-11 14:30:03
171402,91550,4,3496,3147,2021-11-11 14:35:23
171539,91570,4,3512,3145,2021-11-11 14:40:13
171560,91570,4,3499,3147,2021-11-11 14:45:12
171665,91585,4,3512,3146,2021-11-11 14:50:12
171706,91585,4,3581,3145,2021-11-11 14:55:12
171758,91595,4,3606,3145,2021-11-11 15:00:21
171774,91595,4,3611,3147,2021-11-11 15:05:21
171837,91595,4,3572,3149,2021-11-11 15:10:21
171842,91595,4,3569,3146,2021-11-11 15:15:21
171851,91595,4,3579,3146,2021-11-11 15:20:20
171953,91595,4,3569,3148,2021-11-11 15:25:30
172018,91595,4,3526,3145,2021-11-11 15:30:30
172039,91595,4,3517,3145,2021-11-11 15:35:30
172056,91595,4,3512,3145,2021-11-11 15:40:29
172082,91595,4,3519,3144,2021-11-11 15:45:29
172114,91605,4,3565,3145,2021-11-11 15:50:39
172121,91605,4,3557,3144,2021-11-11 15:55:38
172129,91605,4,3557,3143,2021-11-11 16:00:38
172150,91605,4,3557,3146,2021-11-11 16:05:38
172150,91605,4,3553,3147,2021-11-11 16:10:38
172150,91605,4,3563,3143,2021-11-11 16:15:47
172176,91605,4,3526,3145,2021-11-11 16:20:47
172178,91605,4,3567,3149,2021-11-11 16:25:47
172204,91605,4,3569,3148,2021-11-11 16:30:46
172223,91605,4,3571,3143,2021-11-11 16:35:46
172315,91605,4,3602,3144,2021-11-11 16:40:56
172329,91605,4,3559,3143,2021-11-11 16:45:55
172356,91605,4,3535,3145,2021-11-11 16:51:15
172393,91615,4,3523,3145,2021-11-11 16:58:25
172411,91615,4,3530,3145,2021-11-11 17:03:34
172414,91615,4,3523,3147,2021-11-11 17:08:34
172415,91615,4,3526,3147,2021-11-11 17:13:54
172421,91615,4,3533,3143,2021-11-11 17:21:03
172433,91615,4,3544,3146,2021-11-11 17:26:03
172469,91641,0,3516,3146,2021-11-11 17:31:53
172511,91641,4,3529,3145,2021-11-11 17:38:43
172541,91641,4,3567,3147,2021-11-11 17:44:02
172557,91641,4,3566,3147,2021-11-11 17:51:12
172557,91641,4,3559,3147,2021-11-11 17:56:12
172567,91641,4,3567,3146,2021-11-11 18:01:21
172585,91641,4,3586,3143,2021-11-11 18:06:21
172761,91710,0,3567,3146,2021-11-11 18:11:21
172926,91720,4,3575,3144,2021-11-11 18:16:21
173101,91730,4,3590,3144,2021-11-11 18:21:20
173269,91742,4,3604,3145,2021-11-11 18:26:30
173414,91742,4,3622,3145,2021-11-11 18:31:30
173550,91762,4,3579,3144,2021-11-11 18:36:29
173678,91772,4,3610,3148,2021-11-11 18:41:29
173773,91772,4,3628,3142,2021-11-11 18:46:29
173894,91786,4,3615,3144,2021-11-11 18:51:39
174041,91836,0,3620,3145,2021-11-11 18:56:38
174120,91836,4,3628,3147,2021-11-11 19:01:38
174121,91836,4,3648,3146,2021-11-11 19:06:38
174134,91836,4,3637,3144,2021-11-11 19:11:37
174209,91836,4,3600,3147,2021-11-11 19:16:47
174256,91836,4,3653,3148,2021-11-11 19:21:57
174274,91836,4,3655,3149,2021-11-11 19:26:47
