运动量,活跃时长,活跃状态,温度,电压,时间
272838,194133,4,3718,3153,2021-11-11 05:03:28
272985,194248,0,3714,3150,2021-11-11 05:08:25
273258,194522,0,3680,3152,2021-11-11 05:13:33
273558,194822,0,3687,3148,2021-11-11 05:18:31
273868,195132,0,3689,3150,2021-11-11 05:23:38
274167,195431,0,3691,3150,2021-11-11 05:28:36
274467,195731,0,3687,3153,2021-11-11 05:33:33
274777,196041,0,3689,3152,2021-11-11 05:38:41
275078,196341,0,3705,3150,2021-11-11 05:43:39
275387,196651,0,3707,3150,2021-11-11 05:48:46
275666,196904,0,3689,3150,2021-11-11 05:53:44
275827,197012,0,3672,3148,2021-11-11 05:58:41
275977,197092,0,3661,3151,2021-11-11 06:03:49
276145,197182,4,3664,3150,2021-11-11 06:08:47
276284,197248,0,3661,3145,2021-11-11 06:13:54
276361,197248,4,3682,3151,2021-11-11 06:18:52
276438,197248,4,3678,3153,2021-11-11 06:23:50
276478,197264,0,3680,3149,2021-11-11 06:28:57
276533,197264,4,3680,3152,2021-11-11 06:33:55
276567,197294,0,3685,3148,2021-11-11 06:39:02
276754,197449,0,3668,3152,2021-11-11 06:44:00
276836,197486,0,3682,3151,2021-11-11 06:48:58
277039,197607,0,3657,3148,2021-11-11 06:54:05
277198,197679,0,3653,3152,2021-11-11 06:59:03
277345,197738,0,3642,3149,2021-11-11 07:04:10
277436,197780,0,3642,3149,2021-11-11 07:09:08
277644,197882,0,3639,3148,2021-11-11 07:14:06
277798,197946,0,3657,3149,2021-11-11 07:19:13
277910,197958,4,3659,3150,2021-11-11 07:24:11
278000,197984,4,3655,3145,2021-11-11 07:29:19
278071,197995,4,3646,3150,2021-11-11 07:34:16
278144,198008,4,3647,3148,2021-11-11 07:39:14
278189,198021,4,3655,3150,2021-11-11 07:44:21
278313,198077,0,3590,3150,2021-11-11 07:49:19
278496,198215,0,3606,3148,2021-11-11 07:54:27
278549,198228,0,3631,3148,2021-11-11 07:59:24
278553,198228,4,3640,3146,2021-11-11 08:04:22
278642,198271,0,3640,3149,2021-11-11 08:09:30
278683,198281,4,3635,3148,2021-11-11 08:14:37
278737,198292,4,3642,3146,2021-11-11 08:19:35
278844,198357,0,3630,3146,2021-11-11 08:24:33
279002,198469,4,3606,3144,2021-11-11 08:29:30
279183,198536,0,3626,3150,2021-11-11 08:34:38
279336,198600,0,3604,3147,2021-11-11 08:39:35
279380,198618,0,3626,3149,2021-11-11 08:44:43
279455,198658,0,3622,3147,2021-11-11 08:49:41
279602,198726,4,3615,3145,2021-11-11 08:54:38
279674,198737,4,3620,3148,2021-11-11 08:59:46
279696,198737,4,3630,3144,2021-11-11 09:04:44
279801,198771,0,3613,3146,2021-11-11 09:09:51
279992,198913,0,3630,3145,2021-11-11 09:14:49
280070,198913,4,3640,3148,2021-11-11 09:19:47
280254,198968,0,3646,3145,2021-11-11 09:24:54
280261,198968,4,3646,3147,2021-11-11 09:29:52
280261,198968,4,3648,3150,2021-11-11 09:35:00
280323,198988,4,3644,3148,2021-11-11 09:39:57
280409,199007,0,3647,3145,2021-11-11 09:44:55
280476,199020,4,3648,3151,2021-11-11 09:50:03
280476,199020,4,3653,3147,2021-11-11 09:55:00
280477,199020,4,3661,3149,2021-11-11 10:00:08
280580,199030,4,3659,3152,2021-11-11 10:05:05
280614,199041,4,3651,3146,2021-11-11 10:10:03
280747,199124,0,3631,3147,2021-11-11 10:15:11
280787,199124,4,3640,3149,2021-11-11 10:20:08
280862,199145,4,3653,3150,2021-11-11 10:25:16
280978,199155,0,3653,3147,2021-11-11 10:30:14
281076,199191,0,3657,3149,2021-11-11 10:35:11
281085,199191,4,3644,3146,2021-11-11 10:40:19
281107,199191,4,3655,3146,2021-11-11 10:45:17
281135,199191,4,3628,3146,2021-11-11 10:50:24
281149,199191,4,3631,3150,2021-11-11 10:55:22
281157,199191,4,3631,3145,2021-11-11 11:00:20
281169,199191,4,3639,3149,2021-11-11 11:05:27
281289,199269,0,3646,3146,2021-11-11 11:10:25
281361,199281,4,3617,3147,2021-11-11 11:15:32
281405,199281,4,3628,3145,2021-11-11 11:20:30
281592,199388,0,3631,3151,2021-11-11 11:25:28
281784,199461,0,3630,3146,2021-11-11 11:30:35
281872,199472,4,3637,3146,2021-11-11 11:35:33
281903,199472,4,3657,3148,2021-11-11 11:40:41
281995,199511,4,3611,3146,2021-11-11 11:45:48
282113,199550,4,3617,3149,2021-11-11 11:50:36
282183,199550,4,3622,3150,2021-11-11 11:55:43
282360,199668,0,3613,3148,2021-11-11 12:00:41
282453,199680,4,3608,3145,2021-11-11 12:05:49
282594,199797,0,3593,3145,2021-11-11 12:10:46
282803,199915,0,3620,3145,2021-11-11 12:15:44
282976,199957,0,3631,3148,2021-11-11 12:20:52
283233,200175,0,3626,3148,2021-11-11 12:25:49
283543,200484,0,3630,3147,2021-11-11 12:30:57
283804,200687,0,3637,3146,2021-11-11 12:35:55
283924,200747,0,3617,3150,2021-11-11 12:40:52
283997,200758,4,3628,3148,2021-11-11 12:46:00
284017,200758,4,3642,3145,2021-11-11 12:50:57
284036,200758,4,3639,3147,2021-11-11 12:56:05
284046,200758,4,3642,3147,2021-11-11 13:01:03
284193,200853,0,3626,3149,2021-11-11 13:06:00
284441,201032,0,3615,3150,2021-11-11 13:11:08
284518,201067,4,3642,3148,2021-11-11 13:16:06
284579,201067,4,3631,3150,2021-11-11 13:21:13
284870,201361,0,3617,3146,2021-11-11 13:26:11
285169,201660,0,3630,3148,2021-11-11 13:31:09
285479,201970,0,3644,3145,2021-11-11 13:36:16
285778,202269,0,3655,3150,2021-11-11 13:41:14
286088,202579,0,3651,3146,2021-11-11 13:46:21
286389,202879,0,3667,3149,2021-11-11 13:51:19
286689,203179,0,3682,3149,2021-11-11 13:56:17
286997,203488,0,3687,3149,2021-11-11 14:01:24
287212,203678,0,3682,3148,2021-11-11 14:06:23
287320,203756,0,3685,3148,2021-11-11 14:11:21
287401,203779,4,3682,3148,2021-11-11 14:16:29
287622,203946,0,3682,3150,2021-11-11 14:21:26
287833,204059,0,3661,3149,2021-11-11 14:26:34
288033,204181,0,3682,3149,2021-11-11 14:31:31
288194,204231,0,3667,3148,2021-11-11 14:36:29
288311,204268,4,3670,3149,2021-11-11 14:41:37
288401,204294,4,3663,3148,2021-11-11 14:46:34
288438,204294,4,3670,3149,2021-11-11 14:51:52
288480,204294,4,3682,3149,2021-11-11 14:56:40
288597,204388,0,3626,3148,2021-11-11 15:01:38
288801,204554,0,3649,3148,2021-11-11 15:06:45
289019,204731,0,3651,3145,2021-11-11 15:11:43
289181,204792,0,3651,3145,2021-11-11 15:16:50
289387,204932,4,3640,3144,2021-11-11 15:21:38
289610,205049,0,3659,3148,2021-11-11 15:26:46
289695,205084,4,3664,3152,2021-11-11 15:31:53
289864,205205,0,3655,3147,2021-11-11 15:36:51
290086,205353,0,3577,3149,2021-11-11 15:41:58
290172,205374,4,3613,3143,2021-11-11 15:46:56
290201,205374,4,3619,3149,2021-11-11 15:51:54
290257,205400,4,3622,3146,2021-11-11 15:57:01
290287,205400,4,3622,3145,2021-11-11 16:01:59
290435,205510,0,3615,3147,2021-11-11 16:07:06
290672,205694,4,3610,3148,2021-11-11 16:11:54
290804,205759,4,3611,3147,2021-11-11 16:17:02
290895,205759,4,3626,3149,2021-11-11 16:22:09
291042,205850,4,3628,3146,2021-11-11 16:27:07
291064,205850,0,3639,3147,2021-11-11 16:31:55
291253,205977,0,3610,3147,2021-11-11 16:37:12
291446,206141,0,3561,3152,2021-11-11 16:42:10
291658,206251,0,3543,3148,2021-11-11 16:47:18
291792,206321,4,3546,3147,2021-11-11 16:52:15
291813,206321,4,3534,3147,2021-11-11 16:57:23
291868,206321,4,3539,3146,2021-11-11 17:02:21
291924,206355,0,3593,3145,2021-11-11 17:07:18
291937,206355,4,3630,3148,2021-11-11 17:12:26
291937,206355,4,3637,3146,2021-11-11 17:17:24
291937,206355,4,3640,3144,2021-11-11 17:22:31
291954,206355,4,3653,3152,2021-11-11 17:27:29
291975,206355,4,3659,3148,2021-11-11 17:32:27
292037,206392,4,3657,3149,2021-11-11 17:37:34
292133,206414,4,3659,3148,2021-11-11 17:42:32
292179,206414,4,3660,3146,2021-11-11 17:47:40
292232,206414,4,3651,3146,2021-11-11 17:52:37
292271,206414,4,3648,3145,2021-11-11 17:57:45
292282,206414,4,3651,3143,2021-11-11 18:02:43
292319,206414,4,3648,3145,2021-11-11 18:07:40
292564,206616,0,3650,3144,2021-11-11 18:12:48
292863,206915,0,3684,3146,2021-11-11 18:17:45
293160,207210,0,3691,3146,2021-11-11 18:22:43
293470,207520,0,3698,3148,2021-11-11 18:27:51
293766,207816,0,3703,3147,2021-11-11 18:32:48
294076,208126,0,3718,3146,2021-11-11 18:37:56
294376,208426,0,3716,3146,2021-11-11 18:42:54
294672,208719,0,3727,3148,2021-11-11 18:47:51
294852,208875,0,3707,3147,2021-11-11 18:52:59
294928,208885,4,3709,3148,2021-11-11 18:57:57
294956,208885,4,3733,3147,2021-11-11 19:03:04
294958,208885,4,3738,3150,2021-11-11 19:08:02
294958,208885,4,3740,3150,2021-11-11 19:12:59
