运动量,活跃时长,活跃状态,温度,电压,时间
150421,93917,0,3459,3186,2021-11-10 06:52:25
150573,93994,0,3456,3185,2021-11-10 06:57:26
150791,94101,0,3450,3183,2021-11-10 07:02:28
150922,94143,4,3532,3184,2021-11-10 07:07:30
151043,94178,4,3504,3186,2021-11-10 07:12:31
151153,94232,0,3489,3184,2021-11-10 07:20:04
151182,94232,4,3470,3185,2021-11-10 07:25:05
151185,94232,4,3469,3188,2021-11-10 07:30:07
151234,94260,4,3537,3183,2021-11-10 07:35:18
151242,94260,4,3537,3183,2021-11-10 07:40:10
151245,94260,4,3541,3183,2021-11-10 07:45:12
151250,94260,4,3450,3182,2021-11-10 07:50:13
151313,94270,4,3477,3184,2021-11-10 07:55:15
151387,94296,4,3610,3186,2021-11-10 08:00:16
151392,94296,4,3609,3184,2021-11-10 08:05:18
151398,94296,4,3603,3185,2021-11-10 08:10:30
151400,94296,4,3592,3183,2021-11-10 08:15:21
151401,94296,4,3605,3185,2021-11-10 08:20:23
151408,94296,4,3609,3183,2021-11-10 08:25:24
151421,94296,4,3605,3183,2021-11-10 08:30:26
151452,94296,4,3627,3188,2021-11-10 08:35:28
151452,94296,4,3641,3186,2021-11-10 08:40:29
151461,94296,4,3637,3186,2021-11-10 08:45:31
151462,94296,4,3628,3184,2021-11-10 08:50:32
151462,94296,4,3630,3185,2021-11-10 08:55:34
151466,94296,4,3625,3188,2021-11-10 09:00:36
151473,94296,4,3634,3183,2021-11-10 09:05:37
151475,94296,4,3630,3182,2021-11-10 09:10:39
151476,94296,4,3628,3186,2021-11-10 09:15:40
151476,94296,4,3621,3185,2021-11-10 09:20:42
151476,94296,4,3630,3182,2021-11-10 09:25:44
151476,94296,4,3639,3182,2021-11-10 09:30:45
151476,94296,4,3639,3186,2021-11-10 09:35:47
151476,94296,4,3605,3184,2021-11-10 09:40:48
151478,94296,4,3637,3184,2021-11-10 09:45:50
151480,94296,4,3614,3186,2021-11-10 09:50:52
151485,94296,4,3667,3184,2021-11-10 09:55:53
151566,94308,4,3579,3186,2021-11-10 10:00:55
151599,94319,4,3590,3181,2021-11-10 10:05:56
151623,94319,4,3607,3183,2021-11-10 10:10:58
151639,94333,4,3571,3183,2021-11-10 10:15:59
151672,94351,4,3546,3184,2021-11-10 10:21:01
151721,94373,0,3542,3183,2021-11-10 10:26:03
151922,94475,0,3540,3185,2021-11-10 10:31:04
152065,94574,0,3618,3184,2021-11-10 10:36:06
152080,94574,4,3592,3185,2021-11-10 10:41:07
152091,94574,4,3521,3183,2021-11-10 10:46:09
152098,94574,4,3532,3185,2021-11-10 10:51:10
152143,94588,4,3489,3188,2021-11-10 10:56:22
152148,94588,4,3466,3184,2021-11-10 11:01:14
152151,94588,4,3471,3181,2021-11-10 11:06:15
152151,94588,4,3473,3183,2021-11-10 11:11:17
152151,94588,4,3480,3183,2021-11-10 11:16:18
152155,94588,4,3505,3182,2021-11-10 11:21:20
152156,94588,4,3510,3186,2021-11-10 11:26:21
152156,94588,4,3512,3183,2021-11-10 11:31:23
152188,94588,4,3411,3186,2021-11-10 11:36:25
152350,94652,0,3374,3184,2021-11-10 11:41:26
152419,94672,0,3388,3180,2021-11-10 11:46:28
152448,94701,4,3413,3186,2021-11-10 11:51:29
152451,94701,4,3427,3186,2021-11-10 11:56:31
152454,94701,4,3440,3184,2021-11-10 12:01:33
152454,94701,4,3431,3187,2021-11-10 12:06:34
152468,94701,4,3431,3187,2021-11-10 12:11:36
152526,94701,4,3521,3182,2021-11-10 12:16:37
152625,94740,4,3566,3184,2021-11-10 12:21:39
152658,94740,4,3584,3183,2021-11-10 12:26:41
152747,94766,4,3495,3184,2021-11-10 12:31:42
152863,94815,0,3510,3183,2021-11-10 12:36:44
152931,94844,4,3475,3185,2021-11-10 12:41:45
153006,94863,0,3469,3182,2021-11-10 12:46:47
153116,94895,4,3450,3182,2021-11-10 12:51:48
153246,94951,0,3454,3183,2021-11-10 12:56:50
153383,94987,0,3460,3181,2021-11-10 13:01:52
153392,94987,4,3454,3182,2021-11-10 13:06:53
153398,94987,4,3418,3183,2021-11-10 13:11:55
153472,95028,0,3450,3183,2021-11-10 13:16:56
153491,95028,4,3438,3183,2021-11-10 13:21:58
153673,95125,0,3312,3185,2021-11-10 13:27:00
153914,95323,0,3375,3184,2021-11-10 13:32:01
154199,95587,0,3430,3181,2021-11-10 13:37:03
154476,95822,0,3427,3180,2021-11-10 13:42:04
154753,96066,0,3443,3182,2021-11-10 13:47:06
154968,96217,0,3495,3186,2021-11-10 13:52:07
155040,96247,4,3453,3182,2021-11-10 13:57:09
155081,96247,4,3612,3184,2021-11-10 14:02:11
155182,96278,0,3487,3181,2021-11-10 14:07:12
155355,96368,4,3503,3185,2021-11-10 14:12:14
155523,96469,0,3501,3184,2021-11-10 14:17:15
155687,96570,0,3495,3184,2021-11-10 14:22:27
155762,96570,4,3507,3184,2021-11-10 14:27:19
155814,96591,4,3509,3185,2021-11-10 14:32:30
155830,96591,4,3520,3182,2021-11-10 14:37:22
155898,96613,4,3530,3185,2021-11-10 14:42:23
156001,96649,0,3514,3185,2021-11-10 14:47:25
156010,96649,4,3505,3181,2021-11-10 14:52:27
156011,96649,4,3521,3182,2021-11-10 14:57:28
156011,96649,4,3496,3180,2021-11-10 15:02:30
156011,96649,4,3503,3182,2021-11-10 15:07:31
156011,96649,4,3462,3180,2021-11-10 15:12:33
156011,96649,4,3471,3182,2021-11-10 15:17:35
156011,96649,4,3482,3182,2021-11-10 15:22:37
156014,96649,4,3547,3183,2021-11-10 15:27:38
156132,96661,4,3489,3186,2021-11-10 15:32:48
156320,96768,0,3435,3185,2021-11-10 15:37:39
156583,96977,0,3449,3185,2021-11-10 15:42:40
156841,97217,0,3496,3183,2021-11-10 15:47:40
157082,97442,0,3466,3185,2021-11-10 15:52:41
157152,97465,4,3394,3184,2021-11-10 15:57:42
157179,97465,4,3425,3182,2021-11-10 16:02:43
157186,97465,4,3454,3183,2021-11-10 16:07:43
157188,97465,4,3427,3184,2021-11-10 16:12:44
157188,97465,4,3413,3183,2021-11-10 16:17:45
157188,97465,4,3429,3181,2021-11-10 16:22:45
157188,97465,4,3429,3184,2021-11-10 16:27:46
157188,97465,4,3427,3185,2021-11-10 16:32:47
157188,97465,4,3462,3185,2021-11-10 16:37:47
157188,97465,4,3475,3181,2021-11-10 16:42:48
157190,97465,4,3443,3184,2021-11-10 16:47:49
157241,97465,4,3444,3183,2021-11-10 16:53:00
157270,97465,4,3523,3183,2021-11-10 16:57:50
157276,97465,4,3521,3181,2021-11-10 17:02:51
157281,97465,4,3530,3184,2021-11-10 17:07:52
157318,97465,4,3429,3182,2021-11-10 17:12:52
157366,97478,4,3461,3184,2021-11-10 17:18:03
157367,97478,4,3496,3185,2021-11-10 17:22:54
157373,97478,4,3478,3180,2021-11-10 17:27:54
157373,97478,4,3466,3178,2021-11-10 17:33:15
157397,97478,4,3384,3184,2021-11-10 17:37:56
157415,97478,4,3409,3181,2021-11-10 17:42:56
157416,97478,4,3407,3183,2021-11-10 17:47:57
157416,97478,4,3416,3183,2021-11-10 17:52:58
157482,97510,0,3404,3181,2021-11-10 17:57:59
157645,97643,0,3414,3184,2021-11-10 18:02:59
157934,97908,0,3394,3180,2021-11-10 18:08:00
158219,98176,0,3438,3182,2021-11-10 18:13:01
158497,98417,0,3443,3180,2021-11-10 18:18:01
158751,98601,0,3405,3181,2021-11-10 18:23:02
158888,98684,4,3428,3182,2021-11-10 18:28:13
158999,98719,0,3413,3183,2021-11-10 18:33:03
159128,98767,0,3416,3180,2021-11-10 18:38:04
159211,98778,4,3507,3179,2021-11-10 18:43:05
159232,98778,4,3438,3184,2021-11-10 18:48:05
159293,98792,4,3420,3182,2021-11-10 18:53:06
159304,98792,4,3311,3182,2021-11-10 18:58:07
159320,98792,4,3344,3180,2021-11-10 19:03:07
159324,98792,4,3369,3181,2021-11-10 19:08:18
159327,98792,4,3317,3181,2021-11-10 19:13:09
159328,98792,4,3322,3182,2021-11-10 19:18:10
159336,98792,4,3377,3184,2021-11-10 19:23:10
159350,98792,4,3440,3180,2021-11-10 19:28:11
159350,98792,4,3441,3182,2021-11-10 19:33:12
159358,98792,4,3416,3182,2021-11-10 19:38:12
159378,98803,4,3430,3182,2021-11-10 19:43:13
159385,98803,4,3446,3178,2021-11-10 19:48:14
159385,98803,4,3459,3184,2021-11-10 19:53:14
159387,98803,4,3493,3180,2021-11-10 19:58:15
159389,98803,4,3507,3181,2021-11-10 20:03:16
159389,98803,4,3489,3180,2021-11-10 20:08:17
159389,98803,4,3462,3181,2021-11-10 20:13:17
159392,98803,4,3464,3180,2021-11-10 20:18:18
159409,98803,4,3436,3182,2021-11-10 20:23:19
159410,98803,4,3411,3181,2021-11-10 20:28:19
159413,98803,4,3410,3179,2021-11-10 20:33:20
159421,98803,4,3425,3182,2021-11-10 20:38:21
159446,98803,4,3412,3176,2021-11-10 20:43:21
159447,98803,4,3423,3181,2021-11-10 20:48:22
159448,98803,4,3413,3179,2021-11-10 20:53:23
159450,98803,4,3404,3180,2021-11-10 20:58:24
159450,98803,4,3416,3179,2021-11-10 21:03:24
159455,98803,4,3420,3181,2021-11-10 21:08:25
159458,98803,4,3395,3181,2021-11-10 21:13:26
159467,98803,4,3405,3181,2021-11-10 21:18:27
159481,98803,4,3422,3182,2021-11-10 21:23:27
159481,98803,4,3418,3182,2021-11-10 21:28:28
159483,98803,4,3433,3182,2021-11-10 21:33:29
159483,98803,4,3439,3182,2021-11-10 21:38:29
159484,98803,4,3454,3180,2021-11-10 21:43:30
159484,98803,4,3459,3179,2021-11-10 21:48:31
159485,98803,4,3451,3179,2021-11-10 21:53:32
159494,98803,4,3456,3184,2021-11-10 21:58:32
159494,98803,4,3443,3178,2021-11-10 22:03:33
159494,98803,4,3450,3179,2021-11-10 22:08:34
159522,98803,4,3436,3183,2021-11-10 22:13:34
159574,98813,0,3372,3179,2021-11-10 22:18:35
159600,98816,4,3443,3181,2021-11-10 22:23:36
159600,98816,4,3446,3179,2021-11-10 22:28:36
159600,98816,4,3454,3183,2021-11-10 22:33:37
159600,98816,4,3456,3181,2021-11-10 22:38:38
159630,98816,4,3470,3182,2021-11-10 22:43:39
159630,98816,4,3464,3182,2021-11-10 22:48:39
159630,98816,4,3464,3180,2021-11-10 22:53:40
159642,98816,4,3460,3181,2021-11-10 22:58:41
159642,98816,4,3468,3179,2021-11-10 23:03:41
159642,98816,4,3476,3179,2021-11-10 23:08:42
159642,98816,4,3464,3178,2021-11-10 23:13:53
159649,98816,4,3460,3180,2021-11-10 23:18:44
159654,98816,4,3487,3180,2021-11-10 23:23:44
159654,98816,4,3496,3180,2021-11-10 23:28:45
159654,98816,4,3498,3181,2021-11-10 23:33:46
159654,98816,4,3494,3183,2021-11-10 23:38:46
159654,98816,4,3487,3182,2021-11-10 23:43:47
159654,98816,4,3490,3178,2021-11-10 23:48:48
159654,98816,4,3498,3182,2021-11-10 23:53:48
159654,98816,4,3487,3180,2021-11-10 23:58:49
159658,98816,4,3501,3182,2021-11-11 00:03:50
159658,98816,4,3495,3182,2021-11-11 00:08:51
159675,98816,4,3492,3179,2021-11-11 00:13:51
159685,98816,4,3501,3180,2021-11-11 00:19:32
159685,98816,4,3507,3183,2021-11-11 00:26:23
159691,98816,4,3548,3179,2021-11-11 00:31:24
159697,98816,4,3539,3183,2021-11-11 00:36:25
159697,98816,4,3512,3183,2021-11-11 00:41:25
159699,98816,4,3501,3184,2021-11-11 00:46:26
159702,98816,4,3526,3183,2021-11-11 00:51:27
159707,98816,4,3523,3181,2021-11-11 00:56:27
159717,98816,4,3553,3183,2021-11-11 01:01:28
159727,98816,4,3530,3183,2021-11-11 01:06:29
159727,98816,4,3592,3183,2021-11-11 01:11:30
159727,98816,4,3571,3183,2021-11-11 01:16:30
159728,98816,4,3566,3181,2021-11-11 01:21:31
159734,98816,4,3580,3183,2021-11-11 01:26:32
159736,98816,4,3646,3182,2021-11-11 01:31:32
159761,98816,4,3592,3180,2021-11-11 01:36:33
159771,98816,4,3596,3181,2021-11-11 01:41:34
159771,98816,4,3592,3183,2021-11-11 01:46:35
159782,98816,4,3603,3182,2021-11-11 01:51:35
159799,98816,4,3580,3187,2021-11-11 01:56:36
159812,98816,4,3580,3185,2021-11-11 02:01:37
159812,98816,4,3556,3181,2021-11-11 02:06:37
159812,98816,4,3562,3183,2021-11-11 02:11:38
159814,98816,4,3540,3181,2021-11-11 02:16:39
159815,98816,4,3551,3180,2021-11-11 02:21:39
159815,98816,4,3551,3179,2021-11-11 02:26:40
159819,98816,4,3539,3182,2021-11-11 02:31:41
159828,98816,4,3555,3181,2021-11-11 02:36:41
159828,98816,4,3548,3183,2021-11-11 02:41:42
159831,98816,4,3562,3179,2021-11-11 02:46:43
159852,98816,4,3571,3184,2021-11-11 02:51:44
159864,98816,4,3600,3181,2021-11-11 02:56:44
159869,98816,4,3600,3182,2021-11-11 03:01:45
159869,98816,4,3598,3181,2021-11-11 03:06:46
159872,98816,4,3560,3182,2021-11-11 03:11:46
159874,98816,4,3566,3183,2021-11-11 03:16:47
159874,98816,4,3568,3184,2021-11-11 03:21:40
159876,98816,4,3564,3181,2021-11-11 03:26:41
159880,98816,4,3566,3181,2021-11-11 03:31:43
159880,98816,4,3568,3183,2021-11-11 03:36:45
159881,98816,4,3568,3181,2021-11-11 03:41:47
159883,98816,4,3568,3182,2021-11-11 03:46:49
159965,98848,4,3603,3182,2021-11-11 03:51:51
160007,98848,4,3573,3180,2021-11-11 03:56:53
160015,98848,4,3589,3180,2021-11-11 04:01:55
160078,98848,4,3605,3182,2021-11-11 04:06:57
160080,98848,4,3594,3179,2021-11-11 04:12:09
160087,98848,4,3557,3183,2021-11-11 04:17:00
160088,98848,4,3568,3185,2021-11-11 04:22:02
160088,98848,4,3618,3182,2021-11-11 04:27:04
160102,98848,4,3560,3181,2021-11-11 04:32:06
160133,98859,4,3603,3182,2021-11-11 04:37:08
160248,98859,4,3626,3187,2021-11-11 04:42:10
160249,98859,4,3598,3182,2021-11-11 04:47:12
160283,98859,4,3612,3183,2021-11-11 04:52:14
160319,98871,4,3528,3180,2021-11-11 04:57:15
160380,98871,4,3493,3183,2021-11-11 05:02:17
160475,98925,0,3412,3182,2021-11-11 05:07:19
160724,99066,0,3432,3182,2021-11-11 05:12:21
161012,99345,0,3452,3180,2021-11-11 05:17:23
161260,99495,0,3455,3181,2021-11-11 05:22:25
161470,99567,0,3438,3184,2021-11-11 05:27:27
161708,99745,0,3466,3183,2021-11-11 05:32:29
161863,99847,0,3525,3183,2021-11-11 05:37:30
161953,99894,4,3500,3182,2021-11-11 05:42:32
161962,99894,4,3482,3182,2021-11-11 05:47:34
161979,99894,4,3496,3184,2021-11-11 05:52:36
161981,99894,4,3505,3179,2021-11-11 05:57:38
161983,99894,4,3507,3179,2021-11-11 06:02:40
161991,99894,4,3575,3182,2021-11-11 06:07:42
162027,99908,4,3564,3186,2021-11-11 06:12:44
162050,99908,4,3532,3182,2021-11-11 06:17:46
162065,99908,4,3499,3181,2021-11-11 06:22:47
162065,99908,4,3488,3182,2021-11-11 06:27:49
162065,99908,4,3489,3184,2021-11-11 06:32:51
162065,99908,4,3489,3182,2021-11-11 06:37:53
162066,99908,4,3489,3181,2021-11-11 06:42:55
162070,99908,4,3512,3183,2021-11-11 06:47:57
162074,99908,4,3518,3183,2021-11-11 06:52:59
162074,99908,4,3526,3184,2021-11-11 06:58:01
162074,99908,4,3530,3184,2021-11-11 07:03:03
162074,99908,4,3528,3180,2021-11-11 07:08:04
162078,99908,4,3521,3183,2021-11-11 07:13:06
162130,99908,4,3512,3184,2021-11-11 07:18:08
162236,99921,4,3493,3185,2021-11-11 07:23:10
162369,99961,0,3516,3181,2021-11-11 07:28:12
162435,99971,0,3525,3181,2021-11-11 07:33:14
162516,99984,4,3503,3183,2021-11-11 07:38:16
162583,100011,4,3475,3182,2021-11-11 07:43:18
162692,100095,0,3578,3183,2021-11-11 07:48:20
162762,100121,4,3560,3185,2021-11-11 07:53:22
162820,100121,4,3558,3182,2021-11-11 07:58:23
162900,100134,4,3507,3181,2021-11-11 08:03:25
162916,100134,4,3498,3179,2021-11-11 08:08:27
162998,100152,0,3507,3177,2021-11-11 08:13:29
163026,100152,4,3520,3181,2021-11-11 08:18:31
163027,100152,4,3518,3183,2021-11-11 08:23:33
163028,100152,4,3585,3182,2021-11-11 08:28:35
163031,100152,4,3560,3182,2021-11-11 08:33:37
163031,100152,4,3525,3182,2021-11-11 08:38:39
163043,100152,4,3509,3184,2021-11-11 08:43:40
163050,100152,4,3547,3183,2021-11-11 08:48:42
163050,100152,4,3544,3177,2021-11-11 08:53:44
163052,100152,4,3548,3182,2021-11-11 08:58:46
163080,100152,4,3517,3183,2021-11-11 09:03:58
163089,100152,4,3528,3182,2021-11-11 09:08:50
163107,100152,4,3558,3180,2021-11-11 09:13:52
163114,100152,4,3540,3181,2021-11-11 09:18:54
163117,100152,4,3546,3181,2021-11-11 09:23:56
163118,100152,4,3551,3183,2021-11-11 09:28:57
163118,100152,4,3533,3184,2021-11-11 09:33:59
163118,100152,4,3558,3183,2021-11-11 09:39:01
163120,100152,4,3571,3181,2021-11-11 09:44:03
163123,100152,4,3568,3184,2021-11-11 09:49:05
163130,100152,4,3610,3182,2021-11-11 09:54:07
163136,100152,4,3580,3181,2021-11-11 09:59:09
163150,100152,4,3546,3184,2021-11-11 10:04:11
163153,100152,4,3556,3181,2021-11-11 10:09:13
163159,100152,4,3584,3178,2021-11-11 10:14:14
163160,100152,4,3592,3183,2021-11-11 10:19:16
163162,100152,4,3564,3183,2021-11-11 10:24:18
163164,100152,4,3562,3182,2021-11-11 10:29:20
163166,100152,4,3553,3180,2021-11-11 10:34:22
163179,100152,4,3546,3176,2021-11-11 10:39:24
163192,100152,4,3560,3181,2021-11-11 10:44:26
163212,100152,4,3570,3183,2021-11-11 10:49:28
163250,100162,4,3573,3184,2021-11-11 10:54:30
163250,100162,4,3584,3179,2021-11-11 10:59:31
163268,100162,4,3620,3181,2021-11-11 11:04:33
163271,100162,4,3596,3181,2021-11-11 11:09:35
163281,100162,4,3568,3182,2021-11-11 11:14:37
163281,100162,4,3592,3185,2021-11-11 11:19:39
163287,100162,4,3618,3178,2021-11-11 11:24:41
163295,100162,4,3568,3184,2021-11-11 11:29:43
163298,100162,4,3553,3182,2021-11-11 11:34:45
163306,100162,4,3582,3181,2021-11-11 11:39:47
163350,100162,4,3402,3183,2021-11-11 11:44:49
163460,100162,4,3369,3179,2021-11-11 11:49:51
163621,100258,0,3380,3180,2021-11-11 11:55:02
163688,100258,4,3377,3180,2021-11-11 11:59:54
163727,100258,4,3404,3185,2021-11-11 12:04:56
163747,100258,4,3408,3179,2021-11-11 12:09:58
163783,100258,4,3382,3180,2021-11-11 12:15:00
163873,100258,4,3391,3179,2021-11-11 12:20:02
163995,100285,4,3380,3181,2021-11-11 12:25:04
164054,100317,4,3401,3178,2021-11-11 12:30:05
164130,100317,4,3423,3182,2021-11-11 12:35:17
164181,100333,4,3431,3183,2021-11-11 12:39:59
164281,100372,0,3431,3180,2021-11-11 12:45:01
164342,100392,4,3432,3182,2021-11-11 12:50:03
164416,100418,0,3420,3180,2021-11-11 12:55:05
164453,100418,4,3414,3182,2021-11-11 13:00:07
164471,100418,4,3466,3180,2021-11-11 13:05:09
164526,100418,4,3367,3183,2021-11-11 13:10:10
164611,100440,4,3425,3180,2021-11-11 13:15:12
164654,100456,0,3446,3183,2021-11-11 13:20:14
164927,100667,0,3434,3182,2021-11-11 13:25:16
165213,100950,0,3388,3180,2021-11-11 13:30:18
165477,101153,0,3388,3181,2021-11-11 13:35:20
165729,101299,0,3371,3180,2021-11-11 13:40:22
165915,101401,4,3391,3180,2021-11-11 13:45:24
165931,101401,4,3390,3181,2021-11-11 13:50:26
165947,101401,4,3407,3181,2021-11-11 13:55:27
165969,101414,4,3429,3179,2021-11-11 14:00:29
165983,101424,4,3425,3178,2021-11-11 14:05:31
165992,101424,4,3446,3180,2021-11-11 14:10:33
165999,101424,4,3446,3182,2021-11-11 14:15:35
166011,101424,4,3444,3183,2021-11-11 14:20:37
166019,101424,4,3446,3184,2021-11-11 14:25:39
166104,101465,0,3438,3181,2021-11-11 14:30:41
166195,101480,4,3530,3184,2021-11-11 14:35:42
166303,101508,4,3557,3181,2021-11-11 14:40:44
166453,101544,4,3535,3183,2021-11-11 14:45:46
166516,101567,4,3505,3182,2021-11-11 14:50:48
166521,101567,4,3454,3184,2021-11-11 14:55:50
166522,101567,4,3407,3182,2021-11-11 15:00:52
166526,101567,4,3388,3184,2021-11-11 15:05:54
166526,101567,4,3368,3181,2021-11-11 15:10:56
166526,101567,4,3359,3183,2021-11-11 15:15:58
166526,101567,4,3353,3182,2021-11-11 15:21:00
166529,101567,4,3349,3180,2021-11-11 15:26:03
166544,101567,4,3363,3181,2021-11-11 15:31:05
166638,101595,4,3393,3180,2021-11-11 15:36:07
166696,101595,4,3423,3182,2021-11-11 15:41:09
166792,101627,0,3498,3182,2021-11-11 15:46:11
166920,101700,0,3521,3180,2021-11-11 15:51:12
167058,101805,0,3516,3184,2021-11-11 15:56:14
167171,101815,4,3509,3184,2021-11-11 16:01:16
167219,101827,4,3503,3183,2021-11-11 16:06:18
167220,101827,4,3486,3184,2021-11-11 16:11:20
167227,101827,4,3470,3184,2021-11-11 16:16:22
167235,101827,4,3453,3179,2021-11-11 16:21:24
167296,101866,4,3464,3180,2021-11-11 16:26:26
167318,101866,4,3468,3183,2021-11-11 16:31:28
167387,101892,4,3536,3183,2021-11-11 16:36:29
167401,101892,4,3528,3182,2021-11-11 16:41:31
167531,101942,4,3450,3182,2021-11-11 16:46:33
167547,101942,4,3509,3181,2021-11-11 16:51:35
167569,101942,4,3555,3184,2021-11-11 16:56:37
167577,101942,4,3555,3181,2021-11-11 17:01:39
167638,101971,4,3516,3182,2021-11-11 17:06:41
167647,101971,4,3491,3183,2021-11-11 17:11:43
167647,101971,4,3468,3182,2021-11-11 17:16:45
167647,101971,4,3458,3181,2021-11-11 17:21:46
167649,101971,4,3464,3184,2021-11-11 17:26:48
167649,101971,4,3474,3182,2021-11-11 17:31:50
167651,101971,4,3471,3181,2021-11-11 17:36:52
167657,101971,4,3468,3182,2021-11-11 17:41:54
167662,101971,4,3461,3183,2021-11-11 17:46:56
167667,101971,4,3466,3181,2021-11-11 17:51:58
167669,101971,4,3446,3182,2021-11-11 17:57:00
167706,101971,4,3493,3182,2021-11-11 18:02:32
167813,102057,0,3549,3181,2021-11-11 18:09:24
168101,102338,0,3508,3181,2021-11-11 18:14:26
168384,102617,0,3498,3182,2021-11-11 18:19:28
168664,102876,0,3470,3179,2021-11-11 18:24:30
168780,102945,4,3446,3182,2021-11-11 18:29:32
168873,102958,4,3589,3181,2021-11-11 18:34:34
168947,102970,4,3601,3181,2021-11-11 18:39:36
169019,102970,4,3462,3184,2021-11-11 18:44:38
169048,102981,4,3494,3184,2021-11-11 18:49:40
169163,103016,4,3504,3184,2021-11-11 18:54:41
169224,103038,4,3490,3179,2021-11-11 18:59:43
169225,103038,4,3519,3178,2021-11-11 19:04:45
169260,103038,4,3523,3185,2021-11-11 19:09:47
169288,103038,4,3553,3182,2021-11-11 19:14:49
169289,103038,4,3523,3180,2021-11-11 19:19:51
