运动量,活跃时长,活跃状态,温度,电压,时间
204606,140398,4,3552,3169,2021-11-10 12:14:59
204684,140436,4,3485,3169,2021-11-10 12:19:49
204687,140436,4,3545,3171,2021-11-10 12:24:49
204790,140474,0,3499,3172,2021-11-10 12:29:49
204795,140474,4,3483,3167,2021-11-10 12:34:49
204865,140504,0,3538,3174,2021-11-10 12:39:49
204923,140530,4,3578,3172,2021-11-10 12:44:49
204976,140543,0,3569,3172,2021-11-10 12:49:49
205068,140585,0,3510,3172,2021-11-10 12:54:49
205198,140620,4,3489,3171,2021-11-10 12:59:49
205260,140631,4,3469,3172,2021-11-10 13:04:49
205309,140631,4,3451,3173,2021-11-10 13:09:49
205475,140693,0,3474,3175,2021-11-10 13:14:49
205529,140716,4,3449,3170,2021-11-10 13:19:49
205605,140741,0,3447,3174,2021-11-10 13:24:49
205808,140866,0,3426,3174,2021-11-10 13:29:50
206102,141149,0,3481,3174,2021-11-10 13:34:50
206392,141428,0,3517,3173,2021-11-10 13:39:50
206682,141694,0,3466,3173,2021-11-10 13:44:50
206966,141932,0,3522,3171,2021-11-10 13:50:00
207232,142163,0,3569,3168,2021-11-10 13:54:50
207505,142392,0,3531,3175,2021-11-10 13:59:50
207777,142615,0,3530,3172,2021-11-10 14:04:50
207980,142758,0,3510,3175,2021-11-10 14:11:10
208167,142837,0,3467,3172,2021-11-10 14:17:20
208370,142968,0,3472,3174,2021-11-10 14:22:30
208457,142999,4,3433,3167,2021-11-10 14:27:20
208663,143112,0,3480,3172,2021-11-10 14:32:20
208875,143241,0,3483,3167,2021-11-10 14:37:20
209053,143291,4,3447,3167,2021-11-10 14:42:20
209229,143361,0,3464,3174,2021-11-10 14:47:20
209381,143423,4,3476,3172,2021-11-10 14:52:20
209457,143423,4,3460,3172,2021-11-10 14:57:20
209552,143470,4,3434,3169,2021-11-10 15:02:30
209626,143499,4,3552,3174,2021-11-10 15:07:40
209642,143499,4,3617,3169,2021-11-10 15:12:50
209659,143499,4,3633,3170,2021-11-10 15:17:40
209659,143499,4,3660,3174,2021-11-10 15:22:20
209661,143499,4,3666,3171,2021-11-10 15:27:40
209661,143499,4,3675,3168,2021-11-10 15:32:31
209665,143499,4,3670,3174,2021-11-10 15:37:31
209840,143541,0,3590,3174,2021-11-10 15:42:21
209921,143541,4,3540,3174,2021-11-10 15:47:21
210070,143627,0,3504,3171,2021-11-10 15:52:21
210230,143668,0,3451,3172,2021-11-10 15:57:21
210322,143713,0,3444,3171,2021-11-10 16:02:21
210327,143713,4,3510,3171,2021-11-10 16:07:21
210329,143713,4,3580,3172,2021-11-10 16:12:21
210329,143713,4,3626,3170,2021-11-10 16:17:21
210329,143713,4,3663,3173,2021-11-10 16:22:21
210329,143713,4,3668,3169,2021-11-10 16:27:21
210334,143713,4,3663,3173,2021-11-10 16:32:31
210415,143747,4,3612,3171,2021-11-10 16:37:21
210455,143747,4,3607,3170,2021-11-10 16:42:21
210528,143747,4,3589,3171,2021-11-10 16:47:21
210667,143798,4,3554,3173,2021-11-10 16:52:21
210827,143859,0,3522,3173,2021-11-10 16:57:21
210887,143878,4,3522,3171,2021-11-10 17:02:21
210949,143894,4,3553,3170,2021-11-10 17:07:21
211007,143922,0,3572,3174,2021-11-10 17:12:21
211036,143922,4,3609,3167,2021-11-10 17:18:11
211038,143922,4,3644,3168,2021-11-10 17:26:01
211045,143922,4,3657,3170,2021-11-10 17:32:41
211047,143922,4,3651,3168,2021-11-10 17:38:01
211050,143922,4,3660,3171,2021-11-10 17:45:21
211094,143922,4,3668,3172,2021-11-10 17:53:11
211101,143922,4,3670,3168,2021-11-10 17:59:52
211346,144149,0,3603,3169,2021-11-10 18:04:52
211651,144445,0,3571,3170,2021-11-10 18:10:02
211938,144731,0,3534,3170,2021-11-10 18:15:02
212225,145007,0,3526,3172,2021-11-10 18:20:02
212520,145302,0,3500,3171,2021-11-10 18:25:02
212789,145537,0,3510,3170,2021-11-10 18:30:02
213044,145734,0,3554,3169,2021-11-10 18:35:02
213193,145816,0,3558,3174,2021-11-10 18:40:32
213461,145936,0,3536,3170,2021-11-10 18:47:42
213608,146029,0,3538,3169,2021-11-10 18:52:32
213636,146029,4,3617,3170,2021-11-10 18:57:32
213636,146029,4,3633,3166,2021-11-10 19:02:42
213637,146029,4,3660,3172,2021-11-10 19:07:42
213656,146029,4,3655,3175,2021-11-10 19:12:32
213660,146029,4,3660,3175,2021-11-10 19:17:32
213702,146029,4,3610,3172,2021-11-10 19:22:32
213762,146029,4,3635,3171,2021-11-10 19:27:32
213793,146029,4,3664,3173,2021-11-10 19:32:32
213812,146029,4,3666,3171,2021-11-10 19:37:32
213821,146029,4,3672,3176,2021-11-10 19:43:42
213821,146029,4,3685,3172,2021-11-10 19:50:02
213822,146029,4,3692,3171,2021-11-10 19:55:02
213832,146029,4,3678,3173,2021-11-10 20:00:02
213833,146029,4,3683,3171,2021-11-10 20:05:02
213833,146029,4,3690,3173,2021-11-10 20:10:43
213847,146029,4,3696,3171,2021-11-10 20:16:13
213918,146029,4,3670,3173,2021-11-10 20:22:33
213925,146029,4,3670,3166,2021-11-10 20:27:33
213951,146029,4,3667,3170,2021-11-10 20:32:33
213954,146029,4,3682,3170,2021-11-10 20:37:43
213954,146029,4,3691,3170,2021-11-10 20:42:43
213959,146029,4,3705,3171,2021-11-10 20:47:33
213971,146029,4,3692,3170,2021-11-10 20:52:53
213972,146029,4,3703,3171,2021-11-10 20:58:43
213984,146029,4,3701,3171,2021-11-10 21:05:43
213990,146029,4,3701,3171,2021-11-10 21:10:34
214036,146039,4,3689,3174,2021-11-10 21:17:34
214049,146039,4,3692,3172,2021-11-10 21:22:34
214066,146039,4,3687,3169,2021-11-10 21:27:34
214071,146039,4,3703,3169,2021-11-10 21:32:34
214082,146039,4,3696,3174,2021-11-10 21:37:34
214082,146039,4,3690,3176,2021-11-10 21:42:34
214094,146039,4,3678,3168,2021-11-10 21:47:34
214124,146039,4,3672,3173,2021-11-10 21:52:34
214142,146039,4,3664,3172,2021-11-10 21:57:34
214150,146039,4,3682,3170,2021-11-10 22:02:34
214156,146039,4,3690,3172,2021-11-10 22:07:34
214180,146039,4,3680,3171,2021-11-10 22:12:35
214182,146039,4,3701,3171,2021-11-10 22:17:35
214186,146039,4,3709,3173,2021-11-10 22:22:35
214189,146039,4,3714,3171,2021-11-10 22:27:35
214192,146039,4,3716,3173,2021-11-10 22:32:35
214203,146039,4,3710,3172,2021-11-10 22:37:35
214263,146060,4,3678,3168,2021-11-10 22:42:35
214300,146060,4,3683,3175,2021-11-10 22:47:35
214311,146060,4,3703,3170,2021-11-10 22:52:35
214322,146060,4,3689,3173,2021-11-10 22:57:35
214346,146060,4,3683,3172,2021-11-10 23:02:35
214358,146060,4,3689,3171,2021-11-10 23:07:36
214377,146060,4,3705,3169,2021-11-10 23:12:36
214386,146060,4,3694,3175,2021-11-10 23:17:46
214403,146060,4,3694,3174,2021-11-10 23:22:46
214414,146060,4,3678,3168,2021-11-10 23:27:36
214432,146060,4,3672,3171,2021-11-10 23:32:36
214437,146060,4,3670,3173,2021-11-10 23:37:36
214443,146060,4,3653,3168,2021-11-10 23:42:36
214445,146060,4,3675,3170,2021-11-10 23:47:36
214452,146060,4,3678,3171,2021-11-10 23:52:36
214467,146060,4,3696,3172,2021-11-10 23:58:56
214488,146060,4,3682,3168,2021-11-11 00:03:36
214508,146070,4,3685,3169,2021-11-11 00:10:28
214562,146070,4,3687,3170,2021-11-11 00:15:19
214666,146081,4,3667,3170,2021-11-11 00:20:31
214670,146081,4,3653,3174,2021-11-11 00:25:32
214671,146081,4,3675,3172,2021-11-11 00:30:43
214672,146081,4,3712,3171,2021-11-11 00:36:25
214679,146081,4,3717,3175,2021-11-11 00:47:37
214686,146081,4,3725,3168,2021-11-11 00:52:49
214694,146081,4,3701,3169,2021-11-11 00:57:40
214752,146081,4,3696,3171,2021-11-11 01:02:41
214782,146081,4,3714,3172,2021-11-11 01:08:12
214794,146081,4,3728,3174,2021-11-11 01:12:54
214803,146081,4,3709,3173,2021-11-11 01:17:55
214834,146081,4,3718,3172,2021-11-11 01:31:48
214836,146081,4,3736,3171,2021-11-11 01:43:11
214847,146081,4,3726,3173,2021-11-11 01:48:23
214862,146081,4,3692,3170,2021-11-11 01:53:14
214874,146081,4,3653,3171,2021-11-11 02:01:16
214884,146081,4,3716,3172,2021-11-11 02:22:01
214884,146081,4,3725,3171,2021-11-11 02:28:23
214886,146081,4,3716,3171,2021-11-11 02:35:34
214902,146081,4,3730,3171,2021-11-11 02:42:46
214909,146081,4,3734,3174,2021-11-11 02:47:58
214940,146081,4,3703,3169,2021-11-11 02:52:59
214944,146081,4,3710,3172,2021-11-11 02:58:00
214948,146081,4,3709,3168,2021-11-11 03:03:01
214984,146081,4,3696,3171,2021-11-11 03:08:23
214987,146081,4,3687,3169,2021-11-11 03:13:04
215018,146081,4,3694,3170,2021-11-11 03:18:05
215027,146081,4,3703,3169,2021-11-11 03:23:06
215040,146081,4,3721,3173,2021-11-11 03:28:18
215094,146081,4,3698,3173,2021-11-11 03:33:29
215144,146081,4,3703,3171,2021-11-11 03:38:20
215148,146081,4,3710,3174,2021-11-11 03:44:12
215185,146081,4,3714,3173,2021-11-11 03:51:03
215189,146081,4,3734,3172,2021-11-11 03:59:56
215222,146081,4,3714,3170,2021-11-11 04:05:47
215358,146104,4,3642,3171,2021-11-11 04:10:48
215375,146104,4,3600,3173,2021-11-11 04:15:50
215416,146104,4,3609,3176,2021-11-11 04:20:51
215448,146104,4,3616,3172,2021-11-11 04:25:52
215453,146104,4,3617,3170,2021-11-11 04:30:53
215475,146104,4,3601,3174,2021-11-11 04:35:55
215575,146136,0,3573,3175,2021-11-11 04:40:56
215585,146136,4,3626,3172,2021-11-11 04:45:57
215603,146136,4,3614,3173,2021-11-11 04:51:08
215624,146136,4,3672,3171,2021-11-11 04:56:00
215651,146136,4,3690,3172,2021-11-11 05:01:01
215706,146149,0,3670,3173,2021-11-11 05:06:02
215992,146388,0,3589,3171,2021-11-11 05:11:14
216275,146665,0,3524,3171,2021-11-11 05:16:05
216555,146927,0,3533,3174,2021-11-11 05:21:06
216838,147177,0,3569,3171,2021-11-11 05:26:07
217076,147294,0,3626,3173,2021-11-11 05:31:08
217363,147546,0,3612,3173,2021-11-11 05:36:20
217608,147748,0,3596,3172,2021-11-11 05:41:11
217810,147855,0,3574,3171,2021-11-11 05:46:12
218037,147977,0,3553,3172,2021-11-11 05:51:13
218123,148043,4,3580,3173,2021-11-11 05:56:35
218176,148043,4,3596,3172,2021-11-11 06:01:16
218240,148060,4,3618,3174,2021-11-11 06:06:17
218384,148101,4,3547,3172,2021-11-11 06:11:18
218556,148144,0,3561,3172,2021-11-11 06:16:20
218644,148163,4,3572,3171,2021-11-11 06:21:21
218707,148177,0,3569,3170,2021-11-11 06:26:22
218816,148195,4,3524,3176,2021-11-11 06:31:23
218966,148247,4,3499,3173,2021-11-11 06:36:25
218966,148247,4,3506,3169,2021-11-11 06:41:26
218966,148247,4,3500,3171,2021-11-11 06:46:47
219012,148267,4,3513,3170,2021-11-11 06:51:28
219036,148267,4,3574,3172,2021-11-11 06:56:30
219043,148267,4,3569,3174,2021-11-11 07:01:31
219055,148267,4,3551,3166,2021-11-11 07:06:32
219055,148267,4,3547,3168,2021-11-11 07:11:33
219169,148291,4,3497,3170,2021-11-11 07:16:35
219311,148329,0,3480,3172,2021-11-11 07:21:36
219354,148346,4,3503,3173,2021-11-11 07:26:37
219361,148346,4,3539,3171,2021-11-11 07:31:38
219397,148346,4,3470,3169,2021-11-11 07:36:40
219485,148388,0,3495,3172,2021-11-11 07:41:41
219619,148426,0,3444,3169,2021-11-11 07:46:42
219776,148450,4,3422,3168,2021-11-11 07:51:43
219793,148450,4,3458,3171,2021-11-11 07:56:45
219808,148450,4,3493,3172,2021-11-11 08:01:46
219827,148460,4,3506,3167,2021-11-11 08:06:47
219828,148460,4,3505,3169,2021-11-11 08:11:48
219828,148460,4,3530,3170,2021-11-11 08:16:50
219895,148472,4,3494,3170,2021-11-11 08:21:51
219953,148483,0,3481,3172,2021-11-11 08:26:52
220109,148525,0,3458,3166,2021-11-11 08:31:53
220273,148593,0,3428,3169,2021-11-11 08:36:55
220284,148593,4,3438,3170,2021-11-11 08:41:56
220299,148593,4,3474,3169,2021-11-11 08:46:57
220310,148593,4,3481,3171,2021-11-11 08:51:58
220339,148593,4,3517,3167,2021-11-11 08:57:00
220348,148593,4,3540,3172,2021-11-11 09:02:01
220359,148593,4,3533,3168,2021-11-11 09:08:02
220425,148608,0,3639,3171,2021-11-11 09:22:26
220428,148608,4,3663,3170,2021-11-11 09:27:07
220433,148608,4,3670,3167,2021-11-11 09:32:29
220495,148608,4,3620,3171,2021-11-11 09:37:10
220592,148656,4,3644,3166,2021-11-11 09:42:41
220710,148697,4,3670,3169,2021-11-11 09:47:22
220756,148697,4,3705,3166,2021-11-11 09:59:15
220774,148697,4,3701,3168,2021-11-11 10:04:37
220782,148697,4,3682,3170,2021-11-11 10:11:28
220800,148697,4,3703,3169,2021-11-11 10:17:10
220845,148697,4,3692,3170,2021-11-11 10:30:23
220854,148697,4,3696,3167,2021-11-11 10:37:25
220872,148697,4,3696,3170,2021-11-11 10:43:47
220903,148697,4,3700,3168,2021-11-11 10:49:48
220923,148697,4,3725,3169,2021-11-11 10:54:50
220926,148697,4,3719,3168,2021-11-11 10:59:51
220932,148697,4,3721,3172,2021-11-11 11:05:32
220977,148697,4,3675,3170,2021-11-11 11:10:23
220996,148697,4,3703,3169,2021-11-11 11:15:35
221013,148697,4,3721,3170,2021-11-11 11:21:36
221028,148697,4,3692,3172,2021-11-11 11:31:39
221028,148697,4,3672,3173,2021-11-11 11:37:30
221035,148697,4,3682,3173,2021-11-11 11:42:32
221067,148697,4,3696,3171,2021-11-11 11:47:33
221090,148697,4,3685,3170,2021-11-11 11:52:34
221148,148697,4,3670,3168,2021-11-11 11:57:55
221244,148750,0,3696,3170,2021-11-11 12:02:37
221314,148764,4,3692,3171,2021-11-11 12:07:38
221412,148804,4,3683,3170,2021-11-11 12:12:29
221516,148836,4,3725,3166,2021-11-11 12:17:41
221633,148836,4,3709,3173,2021-11-11 12:22:42
221793,148878,4,3678,3170,2021-11-11 12:30:23
221851,148905,4,3655,3173,2021-11-11 12:35:14
221968,148918,4,3576,3175,2021-11-11 12:40:14
222145,149045,0,3565,3171,2021-11-11 12:45:15
222302,149134,0,3553,3176,2021-11-11 12:50:16
222384,149160,0,3584,3171,2021-11-11 12:55:26
222497,149181,4,3571,3171,2021-11-11 13:00:27
222589,149202,4,3537,3172,2021-11-11 13:05:18
222716,149248,0,3533,3172,2021-11-11 13:10:18
222888,149344,0,3502,3172,2021-11-11 13:15:19
223143,149500,0,3454,3169,2021-11-11 13:20:20
223396,149707,0,3536,3170,2021-11-11 13:25:20
223710,150025,0,3553,3173,2021-11-11 13:30:41
223979,150283,0,3537,3174,2021-11-11 13:35:22
224285,150589,0,3540,3172,2021-11-11 13:40:32
224548,150799,0,3474,3171,2021-11-11 13:45:33
224807,150997,0,3481,3172,2021-11-11 13:50:24
225066,151193,0,3492,3169,2021-11-11 13:55:24
225316,151347,0,3545,3171,2021-11-11 14:00:55
225539,151449,0,3571,3169,2021-11-11 14:07:56
225723,151525,4,3535,3170,2021-11-11 14:12:57
225888,151587,0,3533,3172,2021-11-11 14:17:57
226016,151636,4,3486,3171,2021-11-11 14:22:58
226030,151636,4,3463,3173,2021-11-11 14:27:59
226103,151649,0,3458,3170,2021-11-11 14:32:59
226255,151756,0,3433,3169,2021-11-11 14:38:00
226354,151790,4,3508,3170,2021-11-11 14:43:11
226362,151790,4,3526,3170,2021-11-11 14:48:01
226362,151790,4,3594,3168,2021-11-11 14:53:02
226366,151790,4,3621,3167,2021-11-11 14:58:03
226431,151838,4,3661,3169,2021-11-11 15:03:33
226456,151838,4,3650,3165,2021-11-11 15:10:34
226462,151838,4,3614,3172,2021-11-11 15:15:35
226466,151838,4,3580,3170,2021-11-11 15:20:36
226559,151854,0,3538,3169,2021-11-11 15:25:36
226703,151893,4,3552,3169,2021-11-11 15:31:07
226767,151903,4,3585,3167,2021-11-11 15:38:28
226865,151945,0,3552,3169,2021-11-11 15:43:09
226884,151947,4,3592,3168,2021-11-11 15:48:09
226909,151947,4,3646,3166,2021-11-11 15:57:10
226915,151947,4,3659,3167,2021-11-11 16:03:11
226915,151947,4,3660,3169,2021-11-11 16:08:12
226918,151947,4,3682,3166,2021-11-11 16:13:13
226918,151947,4,3691,3169,2021-11-11 16:18:13
226940,151947,4,3646,3170,2021-11-11 16:23:14
226947,151947,4,3646,3164,2021-11-11 16:28:15
227073,151957,4,3592,3171,2021-11-11 16:33:15
227314,152084,0,3549,3172,2021-11-11 16:38:26
227370,152112,4,3540,3168,2021-11-11 16:43:16
227384,152112,4,3583,3170,2021-11-11 16:48:17
227384,152112,4,3592,3172,2021-11-11 16:53:18
227404,152112,4,3614,3170,2021-11-11 16:58:28
227411,152112,4,3630,3173,2021-11-11 17:03:19
227427,152112,4,3637,3168,2021-11-11 17:08:20
227437,152112,4,3635,3170,2021-11-11 17:13:20
227444,152112,4,3612,3166,2021-11-11 17:18:21
227446,152112,4,3597,3165,2021-11-11 17:23:22
227454,152112,4,3590,3166,2021-11-11 17:28:32
227459,152112,4,3601,3169,2021-11-11 17:33:23
227474,152112,4,3614,3165,2021-11-11 17:38:24
227488,152112,4,3621,3170,2021-11-11 17:43:24
227498,152112,4,3628,3170,2021-11-11 17:48:25
227504,152112,4,3628,3167,2021-11-11 17:53:26
227507,152112,4,3594,3168,2021-11-11 17:58:26
227508,152112,4,3576,3168,2021-11-11 18:03:27
227573,152167,0,3589,3168,2021-11-11 18:08:28
227868,152462,0,3530,3170,2021-11-11 18:13:28
228165,152759,0,3536,3171,2021-11-11 18:18:29
228459,153024,0,3517,3172,2021-11-11 18:23:40
228700,153187,0,3545,3171,2021-11-11 18:28:40
228926,153313,0,3600,3170,2021-11-11 18:33:31
229189,153500,0,3587,3168,2021-11-11 18:38:32
229422,153634,0,3619,3167,2021-11-11 18:43:32
229554,153707,0,3601,3171,2021-11-11 18:48:33
229737,153814,0,3581,3169,2021-11-11 18:53:34
229891,153854,4,3563,3170,2021-11-11 18:58:54
229901,153854,4,3590,3170,2021-11-11 19:03:35
229970,153889,0,3614,3169,2021-11-11 19:08:36
230179,154029,4,3556,3168,2021-11-11 19:13:36
230408,154129,0,3561,3168,2021-11-11 19:18:47
230442,154147,4,3583,3171,2021-11-11 19:23:38
230450,154147,4,3578,3169,2021-11-11 19:28:38
230491,154147,4,3628,3169,2021-11-11 19:33:39
230544,154147,4,3621,3166,2021-11-11 19:38:40
230557,154147,4,3626,3169,2021-11-11 19:43:40
230561,154147,4,3630,3166,2021-11-11 19:48:41
230561,154147,4,3644,3170,2021-11-11 19:53:42
230605,154147,4,3637,3166,2021-11-11 19:58:42
230611,154147,4,3640,3171,2021-11-11 20:03:53
230611,154147,4,3648,3170,2021-11-11 20:08:44
230611,154147,4,3650,3168,2021-11-11 20:13:44
230611,154147,4,3653,3170,2021-11-11 20:18:45
230611,154147,4,3655,3168,2021-11-11 20:23:46
230617,154147,4,3637,3168,2021-11-11 20:28:46
230628,154147,4,3657,3168,2021-11-11 20:34:17
230638,154147,4,3653,3169,2021-11-11 20:38:58
230682,154147,4,3644,3169,2021-11-11 20:43:48
230685,154147,4,3655,3169,2021-11-11 20:48:49
230694,154147,4,3675,3166,2021-11-11 20:53:50
230700,154147,4,3683,3166,2021-11-11 20:58:50
230704,154147,4,3690,3171,2021-11-11 21:03:51
230725,154147,4,3687,3170,2021-11-11 21:08:52
230730,154147,4,3700,3169,2021-11-11 21:13:52
230730,154147,4,3705,3170,2021-11-11 21:18:53
230732,154147,4,3707,3171,2021-11-11 21:23:54
230746,154147,4,3698,3169,2021-11-11 21:28:54
230750,154147,4,3670,3168,2021-11-11 21:33:55
230763,154147,4,3655,3169,2021-11-11 21:38:56
230769,154147,4,3659,3166,2021-11-11 21:43:56
230777,154147,4,3644,3170,2021-11-11 21:49:07
230785,154147,4,3659,3167,2021-11-11 21:53:58
230795,154147,4,3675,3170,2021-11-11 21:58:58
230801,154147,4,3685,3168,2021-11-11 22:03:59
230802,154147,4,3700,3171,2021-11-11 22:09:00
230822,154147,4,3687,3167,2021-11-11 22:14:00
230856,154159,4,3685,3170,2021-11-11 22:19:01
230873,154159,4,3668,3169,2021-11-11 22:24:02
230875,154159,4,3685,3171,2021-11-11 22:29:02
230884,154159,4,3685,3171,2021-11-11 22:34:03
