运动量,活跃时长,活跃状态,温度,电压,时间
171969,128937,0,3459,3154,2021-11-10 13:26:38
172240,129186,0,3410,3150,2021-11-10 13:31:37
172530,129476,0,3372,3152,2021-11-10 13:36:35
172815,129750,0,3417,3154,2021-11-10 13:41:34
173084,130014,4,3457,3151,2021-11-10 13:46:22
173372,130280,0,3421,3149,2021-11-10 13:51:40
173546,130417,0,3394,3150,2021-11-10 13:56:38
173550,130417,4,3385,3150,2021-11-10 14:01:36
173651,130450,4,3361,3147,2021-11-10 14:06:34
173731,130492,0,3351,3148,2021-11-10 14:11:42
173774,130503,4,3334,3149,2021-11-10 14:16:40
173805,130503,4,3378,3147,2021-11-10 14:21:38
173805,130503,4,3444,3153,2021-11-10 14:26:36
173805,130503,4,3509,3151,2021-11-10 14:31:35
173808,130503,4,3543,3152,2021-11-10 14:36:43
173816,130503,4,3597,3153,2021-11-10 14:41:41
173816,130503,4,3626,3149,2021-11-10 14:46:39
173830,130503,4,3644,3154,2021-11-10 14:51:37
173851,130503,4,3655,3149,2021-11-10 14:56:35
173872,130503,4,3664,3151,2021-11-10 15:01:43
173876,130503,4,3685,3154,2021-11-10 15:06:41
173886,130503,4,3698,3151,2021-11-10 15:11:39
173886,130503,4,3722,3151,2021-11-10 15:16:38
173906,130503,4,3754,3151,2021-11-10 15:21:36
173914,130503,4,3742,3152,2021-11-10 15:26:44
173930,130503,4,3742,3152,2021-11-10 15:31:52
173933,130503,4,3748,3148,2021-11-10 15:36:50
173964,130503,4,3701,3157,2021-11-10 15:41:48
174017,130537,0,3691,3155,2021-11-10 15:46:36
174068,130537,4,3569,3153,2021-11-10 15:51:44
174202,130609,0,3520,3151,2021-11-10 15:56:42
174375,130726,0,3488,3151,2021-11-10 16:01:41
174393,130737,4,3457,3151,2021-11-10 16:06:39
174404,130737,4,3435,3149,2021-11-10 16:11:37
174406,130737,4,3432,3152,2021-11-10 16:16:45
174456,130751,4,3472,3151,2021-11-10 16:21:43
174461,130751,4,3453,3149,2021-11-10 16:26:41
174506,130751,4,3422,3151,2021-11-10 16:31:39
174611,130815,0,3512,3152,2021-11-10 16:36:47
174655,130825,4,3467,3148,2021-11-10 16:41:45
174667,130825,4,3461,3155,2021-11-10 16:46:44
174683,130825,4,3451,3147,2021-11-10 16:51:42
174731,130848,4,3424,3154,2021-11-10 16:56:40
174733,130848,4,3410,3150,2021-11-10 17:01:48
174770,130848,4,3444,3149,2021-11-10 17:06:46
174785,130848,4,3415,3150,2021-11-10 17:11:44
174816,130872,4,3469,3149,2021-11-10 17:16:42
174816,130872,4,3477,3151,2021-11-10 17:21:40
174823,130872,4,3505,3151,2021-11-10 17:26:49
174830,130872,4,3525,3152,2021-11-10 17:31:47
174832,130872,4,3539,3150,2021-11-10 17:36:45
174838,130872,4,3534,3152,2021-11-10 17:41:43
174839,130872,4,3559,3152,2021-11-10 17:46:41
174842,130872,4,3550,3152,2021-11-10 17:51:49
174842,130872,4,3556,3151,2021-11-10 17:56:47
174911,130923,0,3519,3152,2021-11-10 18:01:45
175187,131197,0,3435,3151,2021-11-10 18:06:44
175464,131470,0,3398,3147,2021-11-10 18:11:42
175738,131728,0,3404,3153,2021-11-10 18:16:50
176003,131978,0,3410,3150,2021-11-10 18:21:48
176239,132164,0,3437,3151,2021-11-10 18:26:46
176260,132164,4,3475,3152,2021-11-10 18:31:44
176261,132164,4,3469,3151,2021-11-10 18:36:42
176265,132164,4,3479,3153,2021-11-10 18:42:00
176303,132174,4,3516,3151,2021-11-10 18:46:48
176303,132174,4,3620,3149,2021-11-10 18:51:46
176303,132174,4,3685,3148,2021-11-10 18:56:45
176309,132174,4,3705,3150,2021-11-10 19:01:53
176376,132188,4,3709,3150,2021-11-10 19:06:51
176380,132188,4,3718,3149,2021-11-10 19:11:49
176380,132188,4,3716,3150,2021-11-10 19:16:47
176385,132188,4,3725,3153,2021-11-10 19:21:45
176385,132188,4,3727,3150,2021-11-10 19:26:43
176385,132188,4,3727,3152,2021-11-10 19:31:52
176385,132188,4,3731,3155,2021-11-10 19:36:50
176386,132188,4,3737,3149,2021-11-10 19:41:48
176394,132188,4,3733,3151,2021-11-10 19:46:46
176402,132188,4,3748,3151,2021-11-10 19:51:44
176420,132188,4,3752,3154,2021-11-10 19:56:52
176433,132188,4,3757,3152,2021-11-10 20:01:50
176434,132188,4,3763,3153,2021-11-10 20:06:49
176441,132188,4,3758,3150,2021-11-10 20:11:47
176452,132188,4,3718,3149,2021-11-10 20:16:55
176467,132188,4,3751,3151,2021-11-10 20:21:53
176468,132188,4,3783,3150,2021-11-10 20:26:51
176470,132188,4,3800,3150,2021-11-10 20:31:49
176475,132188,4,3811,3151,2021-11-10 20:36:47
176475,132188,4,3818,3150,2021-11-10 20:41:46
176476,132188,4,3818,3150,2021-11-10 20:46:54
176489,132188,4,3813,3151,2021-11-10 20:52:02
176497,132188,4,3802,3151,2021-11-10 20:56:50
176501,132188,4,3802,3152,2021-11-10 21:01:48
176502,132188,4,3800,3152,2021-11-10 21:06:46
176506,132188,4,3805,3153,2021-11-10 21:11:54
176511,132188,4,3796,3155,2021-11-10 21:16:53
176513,132188,4,3799,3153,2021-11-10 21:21:51
176517,132188,4,3774,3155,2021-11-10 21:26:49
176518,132188,4,3760,3155,2021-11-10 21:31:47
176518,132188,4,3760,3154,2021-11-10 21:36:55
176518,132188,4,3769,3153,2021-11-10 21:41:53
176535,132188,4,3774,3152,2021-11-10 21:46:51
176541,132188,4,3780,3153,2021-11-10 21:51:49
176544,132188,4,3775,3152,2021-11-10 21:56:48
176544,132188,4,3776,3155,2021-11-10 22:01:56
176545,132188,4,3776,3155,2021-11-10 22:06:54
176549,132188,4,3780,3151,2021-11-10 22:11:52
176549,132188,4,3763,3155,2021-11-10 22:16:50
176549,132188,4,3767,3154,2021-11-10 22:21:48
176556,132188,4,3737,3154,2021-11-10 22:26:56
176557,132188,4,3753,3151,2021-11-10 22:31:55
176559,132188,4,3776,3152,2021-11-10 22:36:53
176571,132188,4,3771,3154,2021-11-10 22:41:51
176571,132188,4,3775,3153,2021-11-10 22:46:49
176571,132188,4,3776,3158,2021-11-10 22:51:57
176574,132188,4,3773,3152,2021-11-10 22:56:55
176576,132188,4,3776,3153,2021-11-10 23:01:53
176576,132188,4,3782,3154,2021-11-10 23:06:52
176576,132188,4,3783,3156,2021-11-10 23:12:00
176580,132188,4,3786,3151,2021-11-10 23:16:58
176608,132188,4,3767,3153,2021-11-10 23:21:56
176671,132205,4,3631,3154,2021-11-10 23:26:54
176673,132205,4,3567,3155,2021-11-10 23:31:52
176828,132307,0,3539,3151,2021-11-10 23:37:00
176832,132307,4,3532,3153,2021-11-10 23:41:58
176836,132307,4,3500,3151,2021-11-10 23:46:57
176853,132320,4,3502,3154,2021-11-10 23:51:55
176858,132320,4,3503,3149,2021-11-10 23:57:03
176889,132342,0,3567,3151,2021-11-11 00:02:01
176902,132342,4,3563,3150,2021-11-11 00:06:59
176938,132342,4,3606,3149,2021-11-11 00:11:57
176956,132342,4,3650,3154,2021-11-11 00:16:55
176968,132352,4,3628,3151,2021-11-11 00:22:03
176986,132352,4,3620,3155,2021-11-11 00:27:01
176996,132352,4,3637,3154,2021-11-11 00:31:59
176998,132352,4,3631,3152,2021-11-11 00:36:58
177000,132352,4,3639,3151,2021-11-11 00:41:56
177006,132352,4,3648,3153,2021-11-11 00:47:04
177024,132363,4,3653,3154,2021-11-11 00:52:02
177026,132363,4,3637,3152,2021-11-11 00:57:00
177027,132363,4,3659,3151,2021-11-11 01:01:58
177033,132363,4,3637,3149,2021-11-11 01:06:56
177034,132363,4,3613,3154,2021-11-11 01:12:04
177040,132363,4,3617,3152,2021-11-11 01:17:03
177047,132363,4,3624,3153,2021-11-11 01:22:01
177064,132363,4,3610,3149,2021-11-11 01:27:00
177070,132363,4,3606,3155,2021-11-11 01:31:58
177072,132363,4,3611,3151,2021-11-11 01:36:57
177073,132363,4,3604,3150,2021-11-11 01:42:05
177076,132363,4,3603,3154,2021-11-11 01:47:03
177079,132363,4,3610,3154,2021-11-11 01:52:01
177096,132363,4,3596,3149,2021-11-11 01:56:59
177156,132363,4,3617,3153,2021-11-11 02:01:57
177160,132363,4,3613,3152,2021-11-11 02:07:05
177163,132363,4,3624,3149,2021-11-11 02:12:03
177165,132363,4,3613,3151,2021-11-11 02:17:01
177165,132363,4,3619,3153,2021-11-11 02:21:59
177167,132363,4,3622,3150,2021-11-11 02:26:58
177175,132363,4,3624,3149,2021-11-11 02:32:06
177218,132376,4,3565,3150,2021-11-11 02:37:04
177271,132376,4,3550,3155,2021-11-11 02:42:02
177343,132409,0,3498,3154,2021-11-11 02:47:00
177382,132423,4,3527,3154,2021-11-11 02:51:58
177446,132449,0,3592,3151,2021-11-11 02:57:06
177456,132449,4,3550,3152,2021-11-11 03:02:04
177467,132449,4,3523,3152,2021-11-11 03:07:02
177482,132449,4,3514,3153,2021-11-11 03:12:00
177523,132471,0,3534,3150,2021-11-11 03:16:59
177525,132471,4,3561,3153,2021-11-11 03:22:07
177527,132471,4,3581,3151,2021-11-11 03:27:05
177535,132471,4,3572,3154,2021-11-11 03:32:03
177535,132471,4,3599,3152,2021-11-11 03:37:01
177537,132471,4,3628,3150,2021-11-11 03:41:59
177544,132471,4,3620,3153,2021-11-11 03:47:07
177560,132471,4,3602,3149,2021-11-11 03:52:05
177584,132471,4,3644,3152,2021-11-11 03:57:03
177715,132541,0,3651,3152,2021-11-11 04:02:02
177719,132541,4,3659,3150,2021-11-11 04:07:10
177726,132541,4,3668,3150,2021-11-11 04:12:08
177728,132541,4,3678,3151,2021-11-11 04:17:06
177756,132541,4,3682,3155,2021-11-11 04:22:04
177812,132541,4,3581,3151,2021-11-11 04:27:02
177812,132541,4,3503,3151,2021-11-11 04:32:10
177844,132541,4,3469,3151,2021-11-11 04:37:08
177851,132541,4,3446,3151,2021-11-11 04:42:07
177891,132561,0,3433,3152,2021-11-11 04:47:05
177917,132561,4,3507,3151,2021-11-11 04:52:03
177945,132561,4,3468,3152,2021-11-11 04:57:11
177960,132572,4,3470,3151,2021-11-11 05:02:09
178036,132626,0,3485,3151,2021-11-11 05:07:07
178315,132885,0,3436,3151,2021-11-11 05:12:05
178608,133173,0,3415,3147,2021-11-11 05:17:03
178888,133437,0,3453,3151,2021-11-11 05:22:11
179158,133688,0,3481,3151,2021-11-11 05:27:00
179354,133829,0,3444,3151,2021-11-11 05:32:08
179360,133829,4,3444,3150,2021-11-11 05:37:06
179377,133839,4,3479,3153,2021-11-11 05:42:14
179395,133839,4,3512,3151,2021-11-11 05:47:12
179436,133870,0,3516,3151,2021-11-11 05:52:10
179473,133885,0,3535,3149,2021-11-11 05:57:08
179491,133885,4,3545,3153,2021-11-11 06:02:06
179491,133885,4,3550,3150,2021-11-11 06:07:14
179500,133885,4,3557,3152,2021-11-11 06:12:12
179546,133895,4,3548,3151,2021-11-11 06:17:11
179554,133895,4,3530,3149,2021-11-11 06:22:09
179568,133895,4,3546,3148,2021-11-11 06:27:07
179586,133895,4,3554,3151,2021-11-11 06:32:15
179637,133919,4,3555,3149,2021-11-11 06:37:23
179656,133919,4,3584,3150,2021-11-11 06:42:11
179660,133919,4,3590,3149,2021-11-11 06:47:09
179675,133919,4,3604,3150,2021-11-11 06:52:17
179675,133919,4,3611,3152,2021-11-11 06:57:15
179682,133919,4,3620,3149,2021-11-11 07:02:13
179685,133919,4,3624,3153,2021-11-11 07:07:11
179687,133919,4,3633,3151,2021-11-11 07:12:10
179826,133971,0,3539,3149,2021-11-11 07:17:28
179899,134003,4,3552,3151,2021-11-11 07:22:16
179909,134003,4,3546,3150,2021-11-11 07:27:14
179960,134029,0,3570,3152,2021-11-11 07:32:12
180001,134042,4,3550,3153,2021-11-11 07:37:20
180037,134066,0,3586,3151,2021-11-11 07:42:18
180134,134122,0,3528,3148,2021-11-11 07:47:16
180228,134145,4,3498,3152,2021-11-11 07:52:14
180263,134155,4,3457,3151,2021-11-11 07:57:13
180314,134180,0,3455,3151,2021-11-11 08:02:01
180348,134193,4,3457,3149,2021-11-11 08:07:19
180348,134193,4,3477,3148,2021-11-11 08:12:17
180369,134193,4,3486,3151,2021-11-11 08:17:15
180404,134209,4,3570,3151,2021-11-11 08:22:13
180405,134209,4,3581,3154,2021-11-11 08:27:21
180405,134209,4,3596,3149,2021-11-11 08:32:19
180409,134209,4,3610,3151,2021-11-11 08:37:17
180412,134209,4,3615,3149,2021-11-11 08:42:16
180421,134209,4,3631,3154,2021-11-11 08:47:14
180426,134209,4,3642,3147,2021-11-11 08:52:22
180426,134209,4,3655,3147,2021-11-11 08:57:20
180427,134209,4,3664,3151,2021-11-11 09:02:18
180431,134209,4,3672,3152,2021-11-11 09:07:16
180438,134209,4,3675,3152,2021-11-11 09:12:14
180438,134209,4,3663,3148,2021-11-11 09:17:22
180455,134209,4,3653,3150,2021-11-11 09:22:20
180455,134209,4,3646,3150,2021-11-11 09:27:19
180458,134209,4,3653,3150,2021-11-11 09:32:17
180460,134209,4,3661,3151,2021-11-11 09:37:15
180463,134209,4,3668,3150,2021-11-11 09:42:23
180510,134209,4,3602,3149,2021-11-11 09:47:21
180519,134209,4,3544,3148,2021-11-11 09:52:19
180520,134209,4,3518,3152,2021-11-11 09:57:17
180537,134209,4,3514,3151,2021-11-11 10:02:15
180538,134209,4,3554,3149,2021-11-11 10:07:23
180603,134243,4,3494,3148,2021-11-11 10:12:21
180635,134259,4,3597,3148,2021-11-11 10:17:19
180723,134269,4,3516,3152,2021-11-11 10:22:18
180766,134269,4,3491,3151,2021-11-11 10:27:16
180768,134269,4,3500,3148,2021-11-11 10:32:24
180768,134269,4,3507,3152,2021-11-11 10:37:22
180897,134385,0,3519,3151,2021-11-11 10:42:20
180908,134396,4,3525,3152,2021-11-11 10:47:18
180923,134396,4,3543,3152,2021-11-11 10:52:26
180944,134408,4,3554,3146,2021-11-11 10:57:24
180979,134408,4,3557,3148,2021-11-11 11:02:23
180999,134408,4,3602,3147,2021-11-11 11:07:20
181002,134408,4,3610,3152,2021-11-11 11:12:19
181063,134443,0,3667,3149,2021-11-11 11:17:27
181069,134443,4,3672,3152,2021-11-11 11:22:25
181071,134443,4,3700,3149,2021-11-11 11:27:23
181074,134443,4,3709,3150,2021-11-11 11:32:21
181075,134443,4,3736,3150,2021-11-11 11:37:19
181079,134443,4,3738,3149,2021-11-11 11:42:27
181082,134443,4,3723,3149,2021-11-11 11:47:25
181120,134453,4,3755,3149,2021-11-11 11:52:24
181179,134466,4,3747,3154,2021-11-11 11:57:22
181279,134479,4,3651,3150,2021-11-11 12:02:20
181516,134701,0,3565,3150,2021-11-11 12:07:28
181649,134809,0,3538,3151,2021-11-11 12:12:26
181841,134963,0,3600,3152,2021-11-11 12:17:24
181908,134978,0,3602,3149,2021-11-11 12:22:22
181933,134978,4,3611,3151,2021-11-11 12:27:30
181971,134978,4,3608,3148,2021-11-11 12:32:28
182033,134978,4,3604,3153,2021-11-11 12:37:26
182049,134978,4,3572,3152,2021-11-11 12:42:24
182081,134978,4,3541,3149,2021-11-11 12:47:23
182148,134988,4,3550,3148,2021-11-11 12:52:31
182199,134988,4,3534,3151,2021-11-11 12:57:29
182251,134988,4,3518,3150,2021-11-11 13:02:27
182295,134988,4,3496,3151,2021-11-11 13:07:25
182462,135077,0,3485,3152,2021-11-11 13:12:23
182631,135177,0,3464,3148,2021-11-11 13:17:31
182819,135326,0,3419,3148,2021-11-11 13:22:31
183115,135628,0,3389,3153,2021-11-11 13:27:30
183408,135915,0,3433,3149,2021-11-11 13:32:30
183693,136196,0,3379,3148,2021-11-11 13:37:30
183982,136458,0,3417,3149,2021-11-11 13:42:39
184135,136602,0,3464,3150,2021-11-11 13:47:39
184229,136641,4,3435,3151,2021-11-11 13:52:38
184263,136641,4,3437,3153,2021-11-11 13:57:38
184330,136653,4,3425,3149,2021-11-11 14:02:37
184390,136663,4,3428,3149,2021-11-11 14:07:47
184503,136746,0,3423,3148,2021-11-11 14:12:47
184745,136950,0,3398,3148,2021-11-11 14:17:46
184780,136960,4,3399,3150,2021-11-11 14:22:46
184819,136960,4,3391,3150,2021-11-11 14:27:45
184842,136960,4,3379,3145,2021-11-11 14:32:55
184895,136992,0,3388,3146,2021-11-11 14:37:55
184970,137018,4,3451,3145,2021-11-11 14:42:54
184976,137018,4,3440,3152,2021-11-11 14:47:54
185044,137018,4,3399,3150,2021-11-11 14:52:53
185046,137018,4,3390,3149,2021-11-11 14:58:03
185046,137018,4,3372,3146,2021-11-11 15:03:02
185126,137065,0,3439,3150,2021-11-11 15:08:02
185385,137303,0,3422,3148,2021-11-11 15:13:02
185511,137386,4,3422,3151,2021-11-11 15:18:01
185519,137386,4,3407,3152,2021-11-11 15:23:01
185565,137412,4,3446,3148,2021-11-11 15:28:10
185580,137412,4,3442,3144,2021-11-11 15:33:10
185586,137412,4,3440,3146,2021-11-11 15:38:10
185611,137412,4,3441,3146,2021-11-11 15:43:09
185743,137505,0,3424,3145,2021-11-11 15:48:09
185895,137613,0,3416,3147,2021-11-11 15:53:18
185895,137613,4,3421,3149,2021-11-11 15:58:18
185928,137613,4,3422,3149,2021-11-11 16:03:17
185930,137613,4,3435,3146,2021-11-11 16:08:17
185946,137613,4,3440,3146,2021-11-11 16:13:17
186038,137663,4,3464,3150,2021-11-11 16:18:26
186138,137684,0,3398,3155,2021-11-11 16:23:26
186291,137790,4,3399,3148,2021-11-11 16:28:25
186394,137832,0,3387,3149,2021-11-11 16:33:25
186430,137843,4,3424,3145,2021-11-11 16:38:24
186430,137843,4,3428,3145,2021-11-11 16:43:34
186430,137843,4,3442,3150,2021-11-11 16:48:34
186445,137843,4,3417,3152,2021-11-11 16:53:33
186524,137857,0,3404,3147,2021-11-11 16:58:33
186559,137872,4,3410,3148,2021-11-11 17:03:32
186577,137872,4,3418,3150,2021-11-11 17:08:42
186613,137883,4,3487,3149,2021-11-11 17:13:42
186621,137883,4,3446,3149,2021-11-11 17:18:41
186624,137883,4,3421,3148,2021-11-11 17:23:41
186660,137883,4,3424,3146,2021-11-11 17:28:40
186665,137883,4,3471,3149,2021-11-11 17:33:50
186798,137940,0,3511,3150,2021-11-11 17:38:50
186821,137940,4,3451,3147,2021-11-11 17:43:49
186822,137940,4,3409,3146,2021-11-11 17:48:49
186834,137940,4,3385,3148,2021-11-11 17:53:48
186864,137953,4,3370,3149,2021-11-11 17:58:58
186902,137963,4,3355,3143,2021-11-11 18:03:58
187004,138051,0,3340,3147,2021-11-11 18:08:57
187302,138353,0,3328,3146,2021-11-11 18:13:57
187581,138616,0,3316,3145,2021-11-11 18:18:56
187867,138899,0,3431,3145,2021-11-11 18:24:06
188069,139065,0,3494,3149,2021-11-11 18:29:05
188072,139065,4,3535,3148,2021-11-11 18:34:05
188081,139065,4,3548,3149,2021-11-11 18:39:05
188082,139065,4,3578,3147,2021-11-11 18:44:04
188082,139065,4,3595,3146,2021-11-11 18:49:14
188082,139065,4,3604,3149,2021-11-11 18:54:13
188087,139065,4,3615,3149,2021-11-11 18:59:13
188087,139065,4,3606,3148,2021-11-11 19:04:13
